"","bac_ASV_874","bac_ASV_223","bac_ASV_508","bac_ASV_137","bac_ASV_513","bac_ASV_24","bac_ASV_320","bac_ASV_361","bac_ASV_105","bac_ASV_352","bac_ASV_136","bac_ASV_328","bac_ASV_63","bac_ASV_858","bac_ASV_492","bac_ASV_124","bac_ASV_22","bac_ASV_93","bac_ASV_190","bac_ASV_86","bac_ASV_378","bac_ASV_226","bac_ASV_80","bac_ASV_118","bac_ASV_129","bac_ASV_202","bac_ASV_5","bac_ASV_187","bac_ASV_694","bac_ASV_197","bac_ASV_162","bac_ASV_221","bac_ASV_1159","bac_ASV_623","bac_ASV_842","bac_ASV_255","bac_ASV_21","bac_ASV_85","bac_ASV_296","bac_ASV_13","bac_ASV_227","bac_ASV_127","bac_ASV_536","bac_ASV_497","bac_ASV_144","bac_ASV_661","bac_ASV_244","bac_ASV_415","bac_ASV_18","bac_ASV_279","bac_ASV_2","bac_ASV_651","bac_ASV_772","bac_ASV_336","bac_ASV_161","bac_ASV_242","bac_ASV_34","bac_ASV_142","bac_ASV_23","bac_ASV_42","bac_ASV_72","bac_ASV_440","bac_ASV_376","bac_ASV_131","bac_ASV_400","bac_ASV_253","bac_ASV_117","bac_ASV_157","bac_ASV_12","bac_ASV_54","bac_ASV_312","bac_ASV_52","bac_ASV_173","bac_ASV_133","bac_ASV_41","bac_ASV_58","bac_ASV_74","bac_ASV_39","bac_ASV_62","bac_ASV_113","bac_ASV_79","bac_ASV_298","bac_ASV_153","bac_ASV_338","bac_ASV_143","bac_ASV_310","bac_ASV_25","bac_ASV_1168","bac_ASV_114","bac_ASV_589","bac_ASV_381","bac_ASV_456","bac_ASV_375","bac_ASV_191","bac_ASV_283","bac_ASV_99","bac_ASV_40","bac_ASV_116","bac_ASV_96","bac_ASV_109","bac_ASV_78","bac_ASV_47","bac_ASV_1292","bac_ASV_346","bac_ASV_141","bac_ASV_230","bac_ASV_148","bac_ASV_3","bac_ASV_46","bac_ASV_185","bac_ASV_35","bac_ASV_276","bac_ASV_10","bac_ASV_424","bac_ASV_359","bac_ASV_53","bac_ASV_386","bac_ASV_757","bac_ASV_217","bac_ASV_268","bac_ASV_707","bac_ASV_542","bac_ASV_73","bac_ASV_205","bac_ASV_30","bac_ASV_417","bac_ASV_305","bac_ASV_398","bac_ASV_247","bac_ASV_159","bac_ASV_476","bac_ASV_49","bac_ASV_66","bac_ASV_763","bac_ASV_273","bac_ASV_555","bac_ASV_342","bac_ASV_416","bac_ASV_364","bac_ASV_61","bac_ASV_107","bac_ASV_132","bac_ASV_572","bac_ASV_210","bac_ASV_840","bac_ASV_196","bac_ASV_1417","bac_ASV_442","bac_ASV_1339","bac_ASV_122","bac_ASV_258","bac_ASV_286","bac_ASV_723","bac_ASV_339","bac_ASV_812","bac_ASV_130","bac_ASV_219","bac_ASV_224","bac_ASV_87","bac_ASV_294","bac_ASV_218","bac_ASV_155","bac_ASV_229","bac_ASV_70","bac_ASV_65","bac_ASV_462","bac_ASV_149","bac_ASV_473","bac_ASV_232","bac_ASV_265","bac_ASV_9","bac_ASV_94","bac_ASV_433","bac_ASV_111","bac_ASV_299","bac_ASV_180","bac_ASV_51","bac_ASV_67","bac_ASV_60","bac_ASV_82","bac_ASV_7","bac_ASV_48","bac_ASV_20","bac_ASV_138","bac_ASV_36","bac_ASV_390","bac_ASV_17","bac_ASV_77","bac_ASV_489","bac_ASV_55","bac_ASV_358","bac_ASV_178","bac_ASV_735","bac_ASV_290","bac_ASV_332","bac_ASV_31","bac_ASV_32","bac_ASV_81","bac_ASV_245","bac_ASV_425","bac_ASV_207","bac_ASV_50","bac_ASV_347","bac_ASV_493","bac_ASV_135","bac_ASV_28","bac_ASV_239","bac_ASV_404","bac_ASV_45","bac_ASV_83","bac_ASV_334","bac_ASV_304","bac_ASV_104","bac_ASV_106","bac_ASV_194","bac_ASV_189","bac_ASV_323","bac_ASV_69","bac_ASV_71","bac_ASV_57","bac_ASV_38","bac_ASV_33","bac_ASV_145","bac_ASV_64","bac_ASV_300","bac_ASV_370","bac_ASV_75","bac_ASV_277","bac_ASV_76","bac_ASV_228","bac_ASV_302","bac_ASV_68","bac_ASV_11","bac_ASV_4","bac_ASV_213","bac_ASV_1032","bac_ASV_846","bac_ASV_504","bac_ASV_103","bac_ASV_95","bac_ASV_123","bac_ASV_192","bac_ASV_211","bac_ASV_220","bac_ASV_165","bac_ASV_292","bac_ASV_169","bac_ASV_1","bac_ASV_152","bac_ASV_272","bac_ASV_387","bac_ASV_608","bac_ASV_282","bac_ASV_188","bac_ASV_459","bac_ASV_101","bac_ASV_384","bac_ASV_619","bac_ASV_16","bac_ASV_488","bac_ASV_248","bac_ASV_29","bac_ASV_19","bac_ASV_59","bac_ASV_280","bac_ASV_206","bac_ASV_15","bac_ASV_171","bac_ASV_156","bac_ASV_348","bac_ASV_27","bac_ASV_204","bac_ASV_350","bac_ASV_186","bac_ASV_252","bac_ASV_617","bac_ASV_1180","bac_ASV_164","bac_ASV_262","bac_ASV_214","bac_ASV_179","bac_ASV_134","bac_ASV_235","bac_ASV_576","bac_ASV_725","bac_ASV_451","bac_ASV_278","bac_ASV_200","bac_ASV_263","bac_ASV_556","bac_ASV_1111","bac_ASV_92","bac_ASV_170","bac_ASV_316","bac_ASV_663","bac_ASV_367","bac_ASV_44","bac_ASV_313","bac_ASV_88","bac_ASV_324","fun_ASV_225","fun_ASV_520","fun_ASV_146","fun_ASV_91","fun_ASV_38","fun_ASV_152","fun_ASV_254","fun_ASV_116","fun_ASV_155","fun_ASV_53","fun_ASV_289","fun_ASV_231","fun_ASV_249","fun_ASV_297","fun_ASV_188","fun_ASV_264","fun_ASV_197","fun_ASV_117","fun_ASV_59","fun_ASV_596","fun_ASV_89","fun_ASV_162","fun_ASV_257","fun_ASV_138","fun_ASV_141","fun_ASV_377","fun_ASV_375","fun_ASV_258","fun_ASV_732","fun_ASV_106","fun_ASV_105","fun_ASV_190","fun_ASV_170","fun_ASV_98","fun_ASV_189","fun_ASV_519","fun_ASV_1","fun_ASV_20","fun_ASV_24","fun_ASV_346","fun_ASV_431","fun_ASV_107","fun_ASV_100","fun_ASV_211","fun_ASV_119","fun_ASV_309","fun_ASV_3","fun_ASV_15","fun_ASV_248","fun_ASV_320","fun_ASV_202","fun_ASV_142","fun_ASV_259","fun_ASV_149","fun_ASV_389","fun_ASV_689","fun_ASV_207","fun_ASV_169","fun_ASV_203","fun_ASV_198","fun_ASV_51","fun_ASV_83","fun_ASV_114","fun_ASV_1429","fun_ASV_275","fun_ASV_36","fun_ASV_46","fun_ASV_319","fun_ASV_125","fun_ASV_29","fun_ASV_78","fun_ASV_80","fun_ASV_247","fun_ASV_316","fun_ASV_79","fun_ASV_123","fun_ASV_27","fun_ASV_104","fun_ASV_31","fun_ASV_640","fun_ASV_49","fun_ASV_102","fun_ASV_433","fun_ASV_222","fun_ASV_118","fun_ASV_154","fun_ASV_266","fun_ASV_167","fun_ASV_326","fun_ASV_66","fun_ASV_217","fun_ASV_531","fun_ASV_256","fun_ASV_454","fun_ASV_233","fun_ASV_192","fun_ASV_311","fun_ASV_268","fun_ASV_464","fun_ASV_37","fun_ASV_4","fun_ASV_328","fun_ASV_52","fun_ASV_132","fun_ASV_178","fun_ASV_378","fun_ASV_150","fun_ASV_136","fun_ASV_212","fun_ASV_226","fun_ASV_362","fun_ASV_515","fun_ASV_215","fun_ASV_5","fun_ASV_709","fun_ASV_273","fun_ASV_45","fun_ASV_349","fun_ASV_13","fun_ASV_293","fun_ASV_103","fun_ASV_112","fun_ASV_28","fun_ASV_72","fun_ASV_99","fun_ASV_166","fun_ASV_279","fun_ASV_308","fun_ASV_158","fun_ASV_235","fun_ASV_244","fun_ASV_23","fun_ASV_324","fun_ASV_76","fun_ASV_174","fun_ASV_267","fun_ASV_176","fun_ASV_228","fun_ASV_356","fun_ASV_85","fun_ASV_543","fun_ASV_334","fun_ASV_608","fun_ASV_265","fun_ASV_600","fun_ASV_277","fun_ASV_487","fun_ASV_310","fun_ASV_218","fun_ASV_120","fun_ASV_271","fun_ASV_383","fun_ASV_502","fun_ASV_507","fun_ASV_393","fun_ASV_299","fun_ASV_255","fun_ASV_315","fun_ASV_921","fun_ASV_371","fun_ASV_2","fun_ASV_365","fun_ASV_151","fun_ASV_42","fun_ASV_338","fun_ASV_131","fun_ASV_485","fun_ASV_367","fun_ASV_47","fun_ASV_317","fun_ASV_237","fun_ASV_718","fun_ASV_359","fun_ASV_457","fun_ASV_593","fun_ASV_122","fun_ASV_290","fun_ASV_406","fun_ASV_201","fun_ASV_361","fun_ASV_44","fun_ASV_216","fun_ASV_559","fun_ASV_421","fun_ASV_274","fun_ASV_370","fun_ASV_10","fun_ASV_147","fun_ASV_148","fun_ASV_143","fun_ASV_115","fun_ASV_33","fun_ASV_68","fun_ASV_67","fun_ASV_16","fun_ASV_39","fun_ASV_17","fun_ASV_34","fun_ASV_8","fun_ASV_19","fun_ASV_70","fun_ASV_7","fun_ASV_56","fun_ASV_250","fun_ASV_95","fun_ASV_165","fun_ASV_187","fun_ASV_6","fun_ASV_32","fun_ASV_523","fun_ASV_196","fun_ASV_181","fun_ASV_330","fun_ASV_397","fun_ASV_305","fun_ASV_71","fun_ASV_185","fun_ASV_172","fun_ASV_541","fun_ASV_180","fun_ASV_175","fun_ASV_576","fun_ASV_9","fun_ASV_41","fun_ASV_84","fun_ASV_445","fun_ASV_140","fun_ASV_22","fun_ASV_108","fun_ASV_48","fun_ASV_21","fun_ASV_101","fun_ASV_168","fun_ASV_360","fun_ASV_184","fun_ASV_357","fun_ASV_30","fun_ASV_303","fun_ASV_63","fun_ASV_229","fun_ASV_585","fun_ASV_69","fun_ASV_484","fun_ASV_86","fun_ASV_124","fun_ASV_160","fun_ASV_283","fun_ASV_164","fun_ASV_269","fun_ASV_294","fun_ASV_547","fun_ASV_193","fun_ASV_418","fun_ASV_145","fun_ASV_54","fun_ASV_246","fun_ASV_58","fun_ASV_18","fun_ASV_50","fun_ASV_272","fun_ASV_57","fun_ASV_97","fun_ASV_61","fun_ASV_261","fun_ASV_408","fun_ASV_847","fun_ASV_544","fun_ASV_578","fun_ASV_708","fun_ASV_214","fun_ASV_243","fun_ASV_121","fun_ASV_677","fun_ASV_93","fun_ASV_296","fun_ASV_25","fun_ASV_43","fun_ASV_11","fun_ASV_14","fun_ASV_35","fun_ASV_595","fun_ASV_260","fun_ASV_230","fun_ASV_186","fun_ASV_213","fun_ASV_26","fun_ASV_135","fun_ASV_210","fun_ASV_425","fun_ASV_314","fun_ASV_205","fun_ASV_413","fun_ASV_251","fun_ASV_287","fun_ASV_163","fun_ASV_12","fun_ASV_589","fun_ASV_270","fun_ASV_77","fun_ASV_74"
"bac_ASV_874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.70521434281765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736190082619304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731715297683336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716572114078256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.738255131939414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738255131939414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702116768837485,0.739287656599469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bac_ASV_223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.766769865841073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711042311661507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bac_ASV_508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.801857585139319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799793601651187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bac_ASV_137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bac_ASV_513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.721362229102167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737561788261609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690880662422267,0,0,0,0,0,0.73374613003096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851393188854489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.684210526315789,0,0,0,0,0,0,0,0,0.688338493292054,0,0,0,0,0,0,0,0,0,0,0,0.746130030959752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708978328173375,0.719298245614035,0.874097007223942,0.690402476780186,0,0,0,0,0,0,0,0,0,0.681544437254398,0,0,0,0,0
"bac_ASV_24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.69453044375645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756449948400413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775025799793602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.737874097007224,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.719298245614035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
