"","X2","Y2","OTU_2","OTU_1","weight","X1","Y1","cor"
"1",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_91",0.735487071557638,-19.7297980038622,22.9769588151138,"+"
"2",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_100",-0.767645180469185,-11.2349828222717,25.1998527546926,"-"
"3",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_203",0.745860655077492,-12.8257807683669,-31.4683982449548,"+"
"4",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_256",0.720964054629843,-14.5395987344015,-27.3572711608527,"+"
"5",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_311",0.762458388709258,-12.2351835996806,-29.2552563759352,"+"
"6",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_99",0.791504422564849,-7.79576904898227,22.2703145872843,"+"
"7",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_76",0.732374996501682,-14.9672784781789,-33.1253044755056,"+"
"8",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_267",0.770757255525141,-13.5046037265067,17.4233899311188,"+"
"9",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_85",0.787354989156907,-9.28265948109179,19.7439134443508,"+"
"10",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_608",0.858932715443899,-13.2855397225762,20.4007525143432,"+"
"11",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_151",-0.75519688024536,-9.818178691268,17.1449898611663,"-"
"12",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_42",-0.762458388709258,-13.2753649497408,26.9216346828637,"-"
"13",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_338",-0.768354368559133,-18.0940010781755,24.9630011268868,"-"
"14",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_317",0.755474452554744,20.4984194502506,4.4113982015045,"+"
"15",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_68",-0.709553112758004,-15.2419443316184,-30.5579464193628,"-"
"16",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_283",-0.708515754406018,7.77280278968706,7.60817022670581,"-"
"17",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_246",0.871381015667724,-8.44660384078745,24.2242213641706,"+"
"18",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_847",0.709593326381648,-18.6639098351315,-31.1723939091608,"+"
"19",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_578",0.765570463765214,17.667991084754,5.83015440549491,"+"
"20",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_26",0.684656512310354,-15.6262304048799,28.3501822664014,"+"
"21",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_135",0.819082377476538,-10.9449433419709,18.7317992811631,"+"
"22",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_314",0.84121311882602,-13.0099461438959,23.007308073353,"+"
"23",-10.3416487837226,21.8398902667291,"bac_ASV_651","fun_ASV_270",0.762458388709258,-2.08653545005034,18.7967565678766,"+"
"24",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_258",0.781217750257998,-10.3827337763789,-34.3604948426128,"+"
"25",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_100",0.688338493292054,-11.2349828222717,25.1998527546926,"+"
"26",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_203",-0.812177502579979,-12.8257807683669,-31.4683982449548,"-"
"27",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_36",-0.721362229102167,-17.5419916981385,-28.0813640877936,"-"
"28",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_256",-0.803921568627451,-14.5395987344015,-27.3572711608527,"-"
"29",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_454",-0.766769865841073,-16.9725828576672,-33.5944440758288,"-"
"30",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_311",-0.847265221878225,-12.2351835996806,-29.2552563759352,"-"
"31",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_76",-0.805985552115583,-14.9672784781789,-33.1253044755056,"-"
"32",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_267",-0.739938080495356,-13.5046037265067,17.4233899311188,"-"
"33",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_85",-0.766769865841073,-9.28265948109179,19.7439134443508,"-"
"34",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_608",-0.770897832817337,-13.2855397225762,20.4007525143432,"-"
"35",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_151",0.698658410732714,-9.818178691268,17.1449898611663,"+"
"36",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_42",0.719298245614035,-13.2753649497408,26.9216346828637,"+"
"37",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_338",0.726838265552105,-18.0940010781755,24.9630011268868,"+"
"38",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_317",-0.688805945718296,20.4984194502506,4.4113982015045,"-"
"39",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_68",0.787409700722394,-15.2419443316184,-30.5579464193628,"+"
"40",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_246",-0.865841073271414,-8.44660384078745,24.2242213641706,"-"
"41",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_847",-0.730300279797711,-18.6639098351315,-31.1723939091608,"-"
"42",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_578",-0.725490196078431,17.667991084754,5.83015440549491,"-"
"43",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_135",-0.745860655077492,-10.9449433419709,18.7317992811631,"-"
"44",-6.9361366349999,19.8356070417426,"bac_ASV_12","fun_ASV_314",-0.773360970381288,-13.0099461438959,23.007308073353,"-"
"45",19.7787335611221,1.42227098174557,"bac_ASV_1159","fun_ASV_225",0.742002063983488,22.0322836033557,-2.10326857899074,"+"
"46",19.7787335611221,1.42227098174557,"bac_ASV_1159","fun_ASV_20",-0.692466460268318,23.181389338663,5.44361372614899,"-"
"47",19.7787335611221,1.42227098174557,"bac_ASV_1159","fun_ASV_3",-0.708978328173375,14.6606178588473,4.84025533050398,"-"
"48",19.7787335611221,1.42227098174557,"bac_ASV_1159","fun_ASV_203",0.702786377708978,-12.8257807683669,-31.4683982449548,"+"
"49",19.7787335611221,1.42227098174557,"bac_ASV_1159","fun_ASV_36",0.73374613003096,-17.5419916981385,-28.0813640877936,"+"
"50",19.7787335611221,1.42227098174557,"bac_ASV_1159","fun_ASV_256",0.750257997936017,-14.5395987344015,-27.3572711608527,"+"
"51",19.7787335611221,1.42227098174557,"bac_ASV_1159","fun_ASV_233",0.843137254901961,16.9987979800026,2.73558262782971,"+"
