Family	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Kineosporiaceae	0.28654168571864	0.632061751873811	0.249221183800623	0.535638523546882	0.0517732332384157	0.191403259324073	0.512612133904292	0.378348691035577	0.406718164794008	0.560344827586207	0.523082537558543	0.313152400835073	0.794251134644478	0.955851288550908	0.648594711458507	0.627338762931983	0.695930027891359	0.371351336591759
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae	0.377991159884164	0.774695156057725	0.552959501557633	0.501166737378023	0.29510742945897	0.388275183200262	0.506360766417654	0.66211020931226	0.520833333333333	0.434113300492611	0.486588407031202	0.423862845574745	0.391722498379079	0.396070975918885	0.56266977105161	0.528285274047986	0.39264534647567	0.557027004887639
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae	2.42036274958086	4.14196218816422	2.35981308411215	2.68614764531184	1.27879886098887	2.99409384228371	2.45991310599194	3.59431256483798	4.11107209737828	2.75554187192118	3.43653062465787	2.60644018472829	3.36070888264534	2.71968736797634	3.1404179832585	2.83953334800792	3.85875599122641	3.09914534582093
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae	1.41137021795458	2.31849200134243	1.91329179646937	1.47168010182435	1.33316075588921	1.77458164716176	1.25027349732754	1.86733386220785	1.35475187265918	1.26539408866995	1.9524359832127	1.51831467071551	1.33725956343203	1.55523869877482	1.60485614501913	1.96731234866828	1.94968723767229	1.48267482183327
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae	4.56332876085963	9.71025841816758	7.64278296988577	8.08761137038608	4.73983950297696	4.15345072733238	5.24177163754571	5.17483370964789	3.82724719101124	4.77832512315271	5.80864910893498	4.58024925665844	7.38599524529933	5.21229404309252	6.33349963966961	6.92273827867048	8.35116033469631	6.73074297572564
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Streptomycetaceae	2.57887517146776	2.29891486743484	3.00103842159917	1.95428510818838	0.926740874967642	1.56677239418134	1.71600037508205	2.60267285043022	7.23314606741573	3.85467980295566	2.4724773432273	2.42930347314481	3.19321374540739	2.94412758766371	2.59437884583403	4.12722870349989	3.63941617698827	2.56123201266963
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Streptosporangiaceae	0.100594421582076	0.525785882089719	0.207684319833853	0.352672889266016	0.0465959099145742	0.259761566225528	0.262557434438783	0.436321474339415	0.19311797752809	0.301724137931034	0.355817772641567	0.183463022711457	0.289064188459045	0.3194972539079	0.2827207716614	0.14307726172133	0.116439654472095	0.346776615787893
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Thermomonosporaceae	0.80170705685109	0.889361226087929	0.150571131879543	1.16938905388205	0.344292001035465	0.505851471070765	0.500109398931016	0.854335753951303	0.453534644194757	0.797413793103448	0.760294385986254	0.575694312646296	1.08061378863194	1.19877482044782	0.676312434170409	0.891481399955976	1.23209401825124	0.671709035305682
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Unassigned	3.7037037037037	5.9570421747399	2.62201453790239	3.99872719558761	2.97954957287083	3.32768237996281	4.31031788203669	5.44944163056081	4.51193820224719	3.32512315270936	4.15728970257284	3.58385525400139	6.90242057488654	7.10815378115758	5.202616553024	5.83590138674885	4.60342820005957	4.90402206263823
Bacteria|Actinobacteria|Actinobacteria|Unassigned|Unassigned	0.0762078951379363	0.13144647052243	0.0700934579439252	0.0848536274925753	0.0465959099145742	0.073826971453571	0.131278717219392	0.146457557820223	0.119967228464419	0.110837438423645	0.133811811933581	0.202441956095401	0.143181326993732	0.0765737220109844	0.113642663118798	0.0935505172793308	0.0866527661187684	0.103759932282992
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Unassigned	0.124980948026216	0.0755118022150129	0.0389408099688473	0.0662918964785744	0.0258866166192079	0.0328119873126982	0.306317006845247	0.22273753585159	0.263342696629214	0.230911330049261	0.200717717900371	0.136015689251597	0.145882861465312	0.168990283058724	0.238372415322357	0.173343605546995	0.0866527661187684	0.182945143762117
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae	1.21932632220698	1.01241749636425	6.42523364485981	1.81639796351294	3.88816981620502	1.56130372962922	1.11899478010815	5.94983828644657	5.42778558052434	3.97167487684729	1.77604768566389	1.12292022521668	3.04733088394208	3.3032319391635	2.35323465824048	1.1748844375963	2.96514934062661	3.97291319662507
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Chitinophagaceae	0.0853528425544886	0.0447477346459335	0.0363447559709242	0.0424268137462877	0.0258866166192079	0.0300776550366401	0.228174913262276	0.13120156221395	0.304307116104869	0.314039408866995	0.188553007724591	0.104384133611691	0.18370434406743	0.258766370933671	0.196795831254504	0.23662777900066	0.113731755530884	0.0982988832154657
Bacteria|Chloroflexi|Chloroflexia|Herpetosiphonales|Herpetosiphonaceae	0.292638317329675	0.327217809598389	0.163551401869159	0.40040305473059	0.499611700750712	0.194137591600131	0.234426280748914	1.03130530298407	0.0555945692883895	0.483374384236453	0.872817955112219	0.534573290314418	2.50162092068295	0.161068863540346	0.335384444814014	0.382456526524323	1.08586747542582	0.764546869453622
Bacteria|Chloroflexi|Unassigned|Unassigned|Unassigned	0.271300106691053	0.173397471752992	0.033748701973001	0.114022061943148	0.0543618949003365	0.0710926391775129	0.153158503422624	0.103740770122658	0.131671348314607	0.123152709359606	0.0821117936865154	0.0885683557917378	0.113464447806354	0.0739332488381918	0.124729752203559	0.0797930882676645	0.0270789894121151	0.0682631133440734
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_1	0.536503581771071	0.416713278890256	0.124610591900312	0.185617310140009	0.144965053067564	0.328119873126982	1.97543212577751	0.74754378470739	1.04166666666667	1.12068965517241	0.532206070190378	2.19206680584551	0.153987464880052	0.060730882974229	0.257774821220689	0.156834690732996	0.102900159766038	0.245747208038664
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae	0.704160951074531	0.629265018458441	0.654205607476636	0.517076792532881	0.704115972042454	0.705457727223012	0.431344356578002	0.268505522670409	0.289676966292135	0.338669950738916	0.526123715102488	0.379578667678876	0.3890209639075	0.541297000422476	0.324297355729253	0.390710983931323	0.471174415770803	0.45599759713841
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae	2.19478737997257	2.51146660700302	2.601246105919	2.59599066610098	2.19518508930883	2.26402712457618	2.67871096802426	2.10227619454446	1.74098782771536	1.77339901477833	3.12024816008759	2.40399822863288	1.72898206181111	1.80872412336291	2.13980819335883	2.17092229804094	2.06071109426196	2.32640690276602
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae	0.856576741350404	0.718760487750308	1.00726895119418	0.975816716164616	1.82759513331608	0.957016296620365	0.562623073797393	0.820772563617502	0.400866104868914	0.649630541871921	0.708594367739189	0.534573290314418	0.407931705208558	0.472644697929869	0.521093186983757	0.531036759850319	0.64447994800834	0.7809300166562
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae	0.280445054107606	0.318827609352277	0.212876427829699	0.424268137462877	0.318405384416257	0.593350103904627	0.184415340855812	0.183071947275279	0.26626872659176	0.240147783251232	0.307158931938447	0.272031378503195	0.313377998703263	0.253485424588086	0.243915959864737	0.341184239489324	0.362858458122343	0.229364060836087
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae	2.30147843316568	1.87940485512921	4.05244029075805	3.60893084429359	5.07895418068858	3.4397900032812	1.75663426374519	2.01074022090682	1.91654962546816	2.21059113300493	2.9590657502585	2.34389827291706	1.8505511130322	2.97317279256443	1.6408891845446	2.09388069557561	3.53110021933981	2.24449116675313
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Unassigned	1.34125895442768	1.37599284036246	1.81983385254413	1.33114128128978	1.0587626197256	1.42458711582632	1.80039383615166	1.0160493073778	0.962663857677903	1.14839901477832	1.23167690529773	1.24628329221231	0.794251134644478	0.979615547106041	1.66583513498531	0.954765573409641	0.809661783422243	1.31338230073997
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae	0.124980948026216	0.173397471752992	0.09865005192108	0.111370386084005	0.0595392182241781	0.174997265667724	0.178163973369175	0.158662354305242	0.140449438202247	0.107758620689655	0.142935344565416	0.164484089327513	0.094553706505295	0.0660118293198141	0.160762791729032	0.107307946290997	0.113731755530884	0.109220981350517
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae	0.213382106386222	0.310437409106164	0.101246105919003	0.132583792957149	0.108723789800673	0.133982281526851	0.503235082674335	0.335631903338012	0.248712546816479	0.277093596059113	0.285870689130831	0.370089200986905	0.253944240328507	0.190114068441065	0.315982038915683	0.214615892581994	0.170597633296325	0.245747208038664
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Unassigned	0.13107757963725	0.125853003691688	0.153167185877466	0.137887144675435	0.0310639399430494	0.123044952422618	0.203169443315725	0.0854335753951303	0.117041198501873	0.110837438423645	0.103400036494131	0.164484089327513	0.0783444996758159	0.0369666244190959	0.127501524474749	0.0495267444419987	0.0568658777654418	0.0901073096141769
