Class	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Actinobacteria|Actinobacteria	16.3206828227404	27.3800201364806	18.7694704049844	20.8421722528638	12.0424540512555	15.2356994421962	16.8911949488951	21.1661683041435	22.7323267790262	18.1834975369458	20.0869776777568	16.4167773771114	24.8784309487789	22.4862695395015	21.159709518266	23.976447281532	24.926209753852	20.8284411435437
Bacteria|Bacteroidetes|Cytophagia	0.124980948026216	0.0755118022150129	0.0389408099688473	0.0662918964785744	0.0258866166192079	0.0328119873126982	0.306317006845247	0.22273753585159	0.263342696629214	0.230911330049261	0.200717717900371	0.136015689251597	0.145882861465312	0.168990283058724	0.238372415322357	0.173343605546995	0.0866527661187684	0.182945143762117
Bacteria|Bacteroidetes|Flavobacteriia	1.21932632220698	1.01241749636425	6.42523364485981	1.81639796351294	3.88816981620502	1.56130372962922	1.11899478010815	5.94983828644657	5.42778558052434	3.97167487684729	1.77604768566389	1.12292022521668	3.04733088394208	3.3032319391635	2.35323465824048	1.1748844375963	2.96514934062661	3.97291319662507
Bacteria|Bacteroidetes|Sphingobacteriia	0.0853528425544886	0.0447477346459335	0.0363447559709242	0.0424268137462877	0.0258866166192079	0.0300776550366401	0.228174913262276	0.13120156221395	0.304307116104869	0.314039408866995	0.188553007724591	0.104384133611691	0.18370434406743	0.258766370933671	0.196795831254504	0.23662777900066	0.113731755530884	0.0982988832154657
Bacteria|Chloroflexi|Chloroflexia	0.292638317329675	0.327217809598389	0.163551401869159	0.40040305473059	0.499611700750712	0.194137591600131	0.234426280748914	1.03130530298407	0.0555945692883895	0.483374384236453	0.872817955112219	0.534573290314418	2.50162092068295	0.161068863540346	0.335384444814014	0.382456526524323	1.08586747542582	0.764546869453622
Bacteria|Chloroflexi|Unassigned	0.271300106691053	0.173397471752992	0.033748701973001	0.114022061943148	0.0543618949003365	0.0710926391775129	0.153158503422624	0.103740770122658	0.131671348314607	0.123152709359606	0.0821117936865154	0.0885683557917378	0.113464447806354	0.0739332488381918	0.124729752203559	0.0797930882676645	0.0270789894121151	0.0682631133440734
Bacteria|Firmicutes|Bacilli	0.536503581771071	0.416713278890256	0.124610591900312	0.185617310140009	0.144965053067564	0.328119873126982	1.97543212577751	0.74754378470739	1.04166666666667	1.12068965517241	0.532206070190378	2.19206680584551	0.153987464880052	0.060730882974229	0.257774821220689	0.156834690732996	0.102900159766038	0.245747208038664
Bacteria|Proteobacteria|Alphaproteobacteria	9.08398110044201	8.81250699183354	12.9023883696781	11.6859355112431	13.3859694537924	11.0877173794159	8.95820960835183	7.7378409715018	6.68890449438202	7.67549261083744	10.4099507329238	8.73663566774214	6.57823643829695	8.29900718208703	7.83025666611231	8.00682368478979	9.38016193235668	8.56565546241433
Bacteria|Proteobacteria|Betaproteobacteria	21.825941167505	14.9289629712496	19.6910695742471	22.3774925753076	29.575459487445	24.4093842283714	12.4746038195855	10.9416000488192	15.8854166666667	16.6502463054187	14.9595523386655	13.4529006136522	16.7981413442836	19.7111322348965	15.214257996563	16.6299801893022	17.4984429581088	16.2193157305518
Bacteria|Proteobacteria|Deltaproteobacteria	1.11263526901387	1.18301823470187	0.877466251298027	1.07923207467119	0.898265596686513	2.09449852346057	0.847060294439409	0.619393421614695	0.994850187265918	0.957512315270936	0.854570889848549	1.02486240273297	0.869894099848714	0.963772708069286	0.878651809967293	0.952014087607308	0.931517235776761	0.857384703601562
Bacteria|Proteobacteria|Gammaproteobacteria	8.64502362444749	4.27340865868665	5.92419522326064	6.77503182011031	9.07067046337044	6.44482117466915	6.80461350920514	6.7553548544578	6.90250468164794	8.98399014778325	8.42102061918375	7.50933130891377	7.89118219148476	11.3012251795522	7.38677310272188	8.20217917675545	9.5480516667118	7.88029380443983
Bacteria|Proteobacteria|Unassigned	3.12452370065539	3.55464817093635	2.87642782969886	2.68879932117098	2.87600310639399	4.08235808815487	3.82583690182227	2.55385366449014	2.55149812734082	3.46674876847291	3.45477768992154	3.33080280888214	3.42554570996326	3.57784114913393	4.26298575309053	3.66773057451024	3.35237888921985	3.80635120006553
Bacteria|Unassigned|Unassigned	0.746837372351776	0.436290412797852	0.358255451713396	0.487908358082308	0.108723789800673	0.341791534507273	0.481355296471103	0.579727833038384	0.725655430711611	0.625	0.434888388784137	0.376415512114886	0.253944240328507	0.324778200253485	0.390819890237818	0.503521901826987	0.278913590944786	0.303088223247686
