Species	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Actinophytocola|Actinophytocola_burenkhanensis	0.865721688766956	0.880971025841817	3.2736240913811	1.20120916419177	0.243334196220554	0.273433227605819	1.48469977807645	1.28455483004821	1.13529962546816	0.83435960591133	1.07961802810048	0.778136268741697	1.38858871839205	0.279890156316012	1.27778701701868	0.918996257979309	0.59032196918411	2.7114108620266
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Actinophytocola|Unassigned	0.0701112635269014	0.304843942275422	0.0155763239875389	0.421616461603734	0.0284752782811287	0.188668927048015	0.265683118182102	0.0884847745163849	0.163857677902622	0.147783251231527	0.222005960707986	0.120199911431644	0.118867516749514	0.332699619771863	0.177393425356173	0.266894122826326	0.135394947060576	0.125604128553095
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Amycolatopsis|Amycolatopsis_keratiniphila_subsp._keratiniphila	0.371894528273129	1.23056270276317	1.32139148494289	0.238650827322868	0.49443437742687	0.801159356885049	0.231300597005595	0.247147128821627	0.207748127340824	0.4064039408867	0.517000182470653	0.218257733915354	0.429543980981197	0.609949302915082	0.346471533898775	1.3564825005503	0.406184841181727	0.319471370450264
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Amycolatopsis|Unassigned	0.597469897881421	1.66125964873028	0.223260643821391	0.763682647433178	0.520320994046078	0.470305151482008	0.371956365454943	0.497345456764508	0.207748127340824	0.581896551724138	0.364941305273402	0.420699690010755	0.867192565377134	0.80270384452894	0.590387493763512	0.423728813559322	4.27577242817298	0.357698713922945
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Kibdelosporangium|Kibdelosporangium_phytohabitans	0.0762078951379363	0.13144647052243	0.0311526479750779	3.19792108612643	1.39011131245146	0.106638958766269	0.134404400962711	0.134252761335205	0.06437265917603	0.160098522167488	0.161182409829086	0.0790788890997659	0.356602550248541	0.0818546683565695	0.0859249404068962	0.107307946290997	0.249126702591459	0.188406192829643
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Lentzea|Lentzea_albida	0.289590001524158	0.514598948428236	0.503634475597092	0.132583792957149	0.121667098110277	0.267964563053702	0.403213202888132	0.408860682248123	0.216526217228464	0.141625615763547	0.273705978955051	0.525083823622446	0.486276204884374	0.20595690747782	0.363102167525916	0.792427911071979	0.35744266023992	0.464189170739699
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Lentzea|Lentzea_flaviverrucosa	1.31992074378906	2.86944848417049	0.809968847352025	1.16143402630462	0.802485115195444	1.30974516023187	1.294033069734	1.23268444498688	0.907069288389513	1.57327586206897	2.04367130953105	1.30322009236414	2.12070456019019	1.61332910857626	2.2340484505793	1.1171032357473	1.84137128002383	1.20143079485569
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Lentzea|Unassigned	0.612711476909008	1.49345564380803	1.3006230529595	0.617840475180314	0.988868754853741	0.541397790659521	0.597005594973901	0.628547018978459	0.591058052434457	0.501847290640394	0.796788516513594	0.626304801670146	0.905014047979252	0.892479932403887	0.759465602306115	1.23541712524763	0.373690053887189	0.674439559839445
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Pseudonocardia|Pseudonocardia_kunmingensis	0.118884316415181	0.229332140060409	0.0804776739356179	0.164403903266865	0.049184571576495	0.087498632833862	0.19066670834245	0.213583938487826	0.143375468164794	0.178571428571429	0.164223587373031	0.117036755867654	0.0810460341473957	0.213878326996198	0.160762791729032	0.24488223640766	0.0839448671775569	0.248477732572427
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Unassigned|Unassigned	0.240816948635879	0.394339411567289	0.083073727933541	0.188268985999151	0.100957804814911	0.106638958766269	0.268808801925421	0.43937267346067	0.190191947565543	0.252463054187192	0.185511830180646	0.392231289934839	0.632159066349687	0.179552175749894	0.338156217085204	0.459498128989654	0.0379105851769612	0.439614449935833
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Streptomycetaceae|Streptomyces|Streptomyces_ederensis	0.704160951074531	0.69358988701197	1.35254413291796	0.715952481968604	0.367589955992752	0.58788143935251	0.500109398931016	0.729236589979862	1.749765917603	0.871305418719212	0.690347302475519	0.566204845954324	1.15085368489302	0.760456273764259	0.673540661899218	0.863966541932644	2.21776923285223	0.958414111350791
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Streptomycetaceae|Streptomyces|Unassigned	1.87471422039323	1.60532498042287	1.6484942886812	1.23833262621977	0.55915091897489	0.978890954828831	1.21589097615103	1.87343626045036	5.48338014981273	2.98337438423645	1.78213004075178	1.86309862719049	2.04236006051437	2.18367131389945	1.92083818393481	3.26326216156725	1.42164694413604	1.60281790131884
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Streptosporangiaceae|Unassigned|Unassigned	0.100594421582076	0.525785882089719	0.207684319833853	0.352672889266016	0.0465959099145742	0.259761566225528	0.262557434438783	0.436321474339415	0.19311797752809	0.301724137931034	0.355817772641567	0.183463022711457	0.289064188459045	0.3194972539079	0.2827207716614	0.14307726172133	0.116439654472095	0.346776615787893
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Thermomonosporaceae|Actinocorallia|Actinocorallia_herbida	0.80170705685109	0.889361226087929	0.150571131879543	1.16938905388205	0.344292001035465	0.505851471070765	0.500109398931016	0.854335753951303	0.453534644194757	0.797413793103448	0.760294385986254	0.575694312646296	1.08061378863194	1.19877482044782	0.676312434170409	0.891481399955976	1.23209401825124	0.671709035305682
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Unassigned|Unassigned|Unassigned	3.7037037037037	5.9570421747399	2.62201453790239	3.99872719558761	2.97954957287083	3.32768237996281	4.31031788203669	5.44944163056081	4.51193820224719	3.32512315270936	4.15728970257284	3.58385525400139	6.90242057488654	7.10815378115758	5.202616553024	5.83590138674885	4.60342820005957	4.90402206263823
Bacteria|Actinobacteria|Actinobacteria|Unassigned|Unassigned|Unassigned|Unassigned	0.0762078951379363	0.13144647052243	0.0700934579439252	0.0848536274925753	0.0465959099145742	0.073826971453571	0.131278717219392	0.146457557820223	0.119967228464419	0.110837438423645	0.133811811933581	0.202441956095401	0.143181326993732	0.0765737220109844	0.113642663118798	0.0935505172793308	0.0866527661187684	0.103759932282992
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Unassigned|Unassigned|Unassigned	0.124980948026216	0.0755118022150129	0.0389408099688473	0.0662918964785744	0.0258866166192079	0.0328119873126982	0.306317006845247	0.22273753585159	0.263342696629214	0.230911330049261	0.200717717900371	0.136015689251597	0.145882861465312	0.168990283058724	0.238372415322357	0.173343605546995	0.0866527661187684	0.182945143762117
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium_terrae	0.731595793324188	0.699183353842712	4.73260643821391	1.7951845566398	3.77685736474243	1.34255714754457	1.01272153283531	5.85219991456642	4.35100655430712	3.05110837438424	1.69393589197737	1.06598342506484	2.90414955694835	3.16592733417828	2.15089528244359	1.12260620735197	2.80809120203634	3.88826693607842
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Unassigned	0.487730528882792	0.313234142521535	1.6926272066459	0.0212134068731438	0.111312451462594	0.218746582084655	0.106273247272841	0.0976383718801489	1.07677902621723	0.920566502463054	0.0821117936865154	0.0569368001518315	0.143181326993732	0.137304604985213	0.202339375796885	0.0522782302443319	0.157058138590268	0.084646260546651
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Chitinophagaceae|Niastella|Unassigned	0.0853528425544886	0.0447477346459335	0.0363447559709242	0.0424268137462877	0.0258866166192079	0.0300776550366401	0.228174913262276	0.13120156221395	0.304307116104869	0.314039408866995	0.188553007724591	0.104384133611691	0.18370434406743	0.258766370933671	0.196795831254504	0.23662777900066	0.113731755530884	0.0982988832154657
Bacteria|Chloroflexi|Chloroflexia|Herpetosiphonales|Herpetosiphonaceae|Herpetosiphon|Unassigned	0.292638317329675	0.327217809598389	0.163551401869159	0.40040305473059	0.499611700750712	0.194137591600131	0.234426280748914	1.03130530298407	0.0555945692883895	0.483374384236453	0.872817955112219	0.534573290314418	2.50162092068295	0.161068863540346	0.335384444814014	0.382456526524323	1.08586747542582	0.764546869453622
Bacteria|Chloroflexi|Unassigned|Unassigned|Unassigned|Unassigned|Unassigned	0.271300106691053	0.173397471752992	0.033748701973001	0.114022061943148	0.0543618949003365	0.0710926391775129	0.153158503422624	0.103740770122658	0.131671348314607	0.123152709359606	0.0821117936865154	0.0885683557917378	0.113464447806354	0.0739332488381918	0.124729752203559	0.0797930882676645	0.0270789894121151	0.0682631133440734
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_1|Bacillus|Bacillus_megaterium	0.44200579180003	0.343998210090614	0.106438213914849	0.148493848112007	0.116489774786435	0.276167559881877	1.66598943518895	0.594983828644657	0.889513108614232	0.886699507389163	0.416641323520467	1.73973556019485	0.132375189107413	0.0475285171102662	0.207882920339265	0.132071318511996	0.0758211703539224	0.196597766430931
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_1|Bacillus|Unassigned	0.094497789971041	0.072715068799642	0.0181723779854621	0.0371234620280017	0.0284752782811287	0.0519523132451055	0.309442690588566	0.152559956062733	0.152153558052434	0.233990147783251	0.115564746669911	0.452331245650661	0.0216122757726389	0.0132023658639628	0.0498919008814236	0.0247633722209993	0.0270789894121151	0.0491494416077329
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Phenylobacterium|Phenylobacterium_composti	0.704160951074531	0.629265018458441	0.654205607476636	0.517076792532881	0.704115972042454	0.705457727223012	0.431344356578002	0.268505522670409	0.289676966292135	0.338669950738916	0.526123715102488	0.379578667678876	0.3890209639075	0.541297000422476	0.324297355729253	0.390710983931323	0.471174415770803	0.45599759713841
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bosea|Bosea_eneae	0.0884011583600061	0.0503412014766752	0.259605399792316	0.0822019516334323	0.176028993010614	0.073826971453571	0.0500109398931016	0.198327942881552	0.0555945692883895	0.083128078817734	0.149017699653306	0.0569368001518315	0.0216122757726389	0.0396070975918885	0.0443483563390432	0.12656834690733	0.219339814238133	0.103759932282992
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bosea|Unassigned	0.0548696844993141	0.0531379348920461	0.153167185877466	0.761030971574035	0.0957804814910691	0.0847643005578038	0.0656393586096959	0.0518703850613291	0.0438904494382022	0.0461822660098522	0.0912353263183505	0.0569368001518315	0.0297168791873784	0.0818546683565695	0.0609789899661844	0.0907990314769976	0.0920685640011915	0.084646260546651
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium_neotropicale	1.79545800944978	2.1199239288511	1.90290758047767	1.42394993635978	1.65415480196738	1.8046593021984	2.23486387647298	1.63239152987124	1.41034644194757	1.40086206896552	2.1349066358494	2.03390902764598	1.44261940782364	1.39945078158006	1.72958589722268	1.71417565485362	1.52996290178451	1.81579881495235
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Unassigned|Unassigned	0.256058527663466	0.288063541783197	0.285565939771547	0.328807806533729	0.269220812839762	0.300776550366401	0.328196793048479	0.219686336730335	0.231156367041198	0.243226600985222	0.745088498266529	0.256215600683242	0.235033499027448	0.28781157583439	0.304894949830922	0.239379264802994	0.219339814238133	0.322201894984026
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Devosia|Devosia_chinhatensis	0.115836000609663	0.0503412014766752	0.103842159916926	0.164403903266865	0.828371731814652	0.153122607459258	0.0187541024599131	0.387502288399341	0.00292602996254682	0.126231527093596	0.0881941487744054	0.0664262668438034	0.0108061378863194	0.0264047317279256	0.083153168135706	0.0687871450583315	0.138102846001787	0.259399830707479
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Devosia|Devosia_insulae	0.176802316720012	0.134243203937801	0.350467289719626	0.278425965210013	0.336526016049702	0.213277917532539	0.115650298502797	0.0976383718801489	0.131671348314607	0.129310344827586	0.173347120004866	0.110710444739672	0.0810460341473957	0.137304604985213	0.0914684849492766	0.140325775918996	0.138102846001787	0.147448324823199
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Devosia|Unassigned	0.411522633744856	0.332811276429131	0.379023883696781	0.456088247772592	0.512555009060316	0.380072186372088	0.250054699465508	0.2624031244279	0.196044007490637	0.301724137931034	0.319323642114227	0.221420889479345	0.264750378214826	0.240283058724123	0.257774821220689	0.23662777900066	0.276205692003574	0.275782977910057
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Hyphomicrobium|Hyphomicrobium_vulgare	0.152415790275873	0.201364805906701	0.173935617860851	0.0768985999151464	0.150142376391406	0.21054358525648	0.178163973369175	0.0732287789101117	0.0702247191011236	0.0923645320197044	0.127729456845691	0.136015689251597	0.0513291549600173	0.0686523024926067	0.0886967126780864	0.0852960598723311	0.0920685640011915	0.0982988832154657
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium|Unassigned	0.124980948026216	0.156617071260767	0.179127725856698	0.19622401357658	0.152731038053326	0.183200262495899	0.10939893101616	0.0884847745163849	0.140449438202247	0.129310344827586	0.145976522109361	0.145505155943569	0.110762913334774	0.116180819602873	0.097012029491657	0.209112920977328	0.211216117414498	0.131065177620621
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Phyllobacterium|Unassigned	0.15546410608139	0.162210538091509	0.033748701973001	0.228044123886296	0.16567434636293	0.410149841408728	0.0750164098396524	0.0945871727588943	0.125819288389513	0.110837438423645	0.161182409829086	0.126526222559625	0.202615085368489	0.137304604985213	0.146903930373081	0.132071318511996	0.151642340707845	0.0982988832154657
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Ensifer|Unassigned	0.762078951379363	0.467054480366931	1.08255451713396	0.925434874840899	1.26067822935542	0.828502679645631	0.70640452599006	0.784158174162446	0.743211610486891	0.862068965517241	1.03400036494131	1.15138862529259	0.38361789496434	0.702365863962822	0.534952048339708	0.762161567246313	1.00192260824826	0.726319525980941
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium_alvei	0.0640146319158665	0.0755118022150129	0.264797507788162	0.159100551548579	0.16308568470101	0.131247949250793	0.084393461069609	0.134252761335205	0.079002808988764	0.101600985221675	0.170305942460921	0.0980578224837097	0.0621352928463367	0.0976975073933249	0.102555574034037	0.0990534888839974	0.205800319532075	0.20478934003222
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Unassigned	1.12482853223594	1.01801096319499	1.79906542056075	2.01527365294866	2.65078954180689	1.81012796675052	0.631388116150408	0.543113443583328	0.825140449438202	0.868226600985222	1.23167690529773	0.882520402353388	0.923924789280311	1.56580059146599	0.687399523255169	0.720889280211314	1.41893904519483	0.767277393987385
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Unassigned|Unassigned	0.350556317634507	0.318827609352277	0.906022845275182	0.509121764955452	1.00440072482527	0.669911407634256	0.334448160535117	0.549215841825837	0.269194756554307	0.378694581280788	0.523082537558543	0.211931422787373	0.480873135941215	0.60730882974229	0.315982038915683	0.511776359233986	0.904438246364646	0.546104906752587
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Unassigned|Unassigned|Unassigned	1.34125895442768	1.37599284036246	1.81983385254413	1.33114128128978	1.0587626197256	1.42458711582632	1.80039383615166	1.0160493073778	0.962663857677903	1.14839901477832	1.23167690529773	1.24628329221231	0.794251134644478	0.979615547106041	1.66583513498531	0.954765573409641	0.809661783422243	1.31338230073997
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Unassigned|Unassigned	0.124980948026216	0.173397471752992	0.09865005192108	0.111370386084005	0.0595392182241781	0.174997265667724	0.178163973369175	0.158662354305242	0.140449438202247	0.107758620689655	0.142935344565416	0.164484089327513	0.094553706505295	0.0660118293198141	0.160762791729032	0.107307946290997	0.113731755530884	0.109220981350517
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Dongia|Dongia_mobilis	0.213382106386222	0.310437409106164	0.101246105919003	0.132583792957149	0.108723789800673	0.133982281526851	0.503235082674335	0.335631903338012	0.248712546816479	0.277093596059113	0.285870689130831	0.370089200986905	0.253944240328507	0.190114068441065	0.315982038915683	0.214615892581994	0.170597633296325	0.245747208038664
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Unassigned|Reyranella|Reyranella_soli	0.13107757963725	0.125853003691688	0.153167185877466	0.137887144675435	0.0310639399430494	0.123044952422618	0.203169443315725	0.0854335753951303	0.117041198501873	0.110837438423645	0.103400036494131	0.164484089327513	0.0783444996758159	0.0369666244190959	0.127501524474749	0.0495267444419987	0.0568658777654418	0.0901073096141769
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Altererythrobacter|Unassigned	0.118884316415181	0.103479136368721	0.150571131879543	0.140538820534578	0.207092932953663	0.174997265667724	0.115650298502797	0.0854335753951303	0.0672986891385768	0.101600985221675	0.142935344565416	0.0537736445878408	0.0540306894315971	0.116180819602873	0.113642663118798	0.115562403697997	0.135394947060576	0.103759932282992
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Unassigned	0.539551897576589	0.444680613043965	1.29023883696781	1.30992787441663	0.880144965053068	0.705457727223012	0.32507110930516	0.195276743760298	0.441830524344569	0.298645320197044	0.398394258256797	0.499778579110521	0.291765722930625	0.612589776087875	0.321525583458063	0.599823904908651	0.327655771886593	0.308549272315212
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingopyxis|Sphingopyxis_soli	0.277396738302088	0.220941939814297	0.760643821391485	0.40040305473059	0.916386228319959	0.391009515476321	0.21879786203232	0.475987062915726	0.0965589887640449	0.41871921182266	0.483547229487257	0.303662934143101	0.321482602118003	0.248204478242501	0.255003048949498	0.437486242570988	0.695930027891359	0.357698713922945
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiales_incertae_sedis|Aquabacterium|Unassigned	0.499923792104862	0.383152477905806	0.321910695742471	0.411009758167162	1.27621019932695	0.445696160997484	0.481355296471103	0.445475071703179	0.333567415730337	0.264778325123153	0.395353080712852	0.360599734294933	0.337691808947482	0.29837346852556	0.584843949221132	0.376953554919657	0.389937447534458	0.360429238456707
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiales_incertae_sedis|Piscinibacter|Piscinibacter_aquaticus	0.213382106386222	0.181787671999105	0.301142263759086	0.331459482392872	0.512555009060316	0.262495898501586	0.453224142781233	0.292915115640447	0.441830524344569	0.563423645320197	0.422723678608357	0.354273423166951	0.402528636265399	0.726130122517955	0.70125838461112	0.674114021571649	0.498253405182919	0.382273434726811
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiales_incertae_sedis|Unassigned|Unassigned	0.329218106995885	0.391542678151919	0.843717549325026	0.434874840899448	0.411597204245405	0.585147107076452	0.309442690588566	0.189174345517789	0.263342696629213	0.258620689655172	0.237211848427711	0.218257733915354	0.221525826669548	0.271968736797634	0.266090138034259	0.294408980849659	0.257250399415094	0.286705076045108
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Hydrogenophaga|Hydrogenophaga_intermedia	0.243865264441396	0.0503412014766752	0.09865005192108	0.156448875689436	0.763655190266632	0.0683583069014547	0.0906448285562467	0.167815951669006	0.0468164794007491	0.350985221674877	0.218964783164041	0.126526222559625	0.0891506375621353	0.018483312209548	0.13858861355951	0.167840633942329	0.102900159766038	0.193867241897168
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Kinneretia|Kinneretia_asaccharophila	0.487730528882792	0.282470074952456	0.59190031152648	0.527683495969453	0.965570799896454	0.421087170512961	0.240677648235552	0.112894367486422	0.286750936329588	0.258620689655172	0.264582446323216	0.170810400455494	0.38361789496434	0.549218419940853	0.263318365763069	0.14307726172133	0.463050718947169	0.262130355241242
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Pelomonas|Pelomonas_puraquae	5.98994055784179	3.44837230115225	6.14745586708204	5.94240560033941	7.5097074812322	5.01749972656677	2.00356327946738	1.51644596326356	3.58438670411985	3.91317733990148	2.88303631165987	2.01809324982603	3.4741733304517	3.95806928601605	2.33660402461334	3.08716707021792	4.05101681605242	3.21382737623898
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Polaromonas|Polaromonas_aquatica	0.192043895747599	0.206958272737443	0.215472481827622	0.201527365294866	0.289930106135128	0.199606256152248	0.0812677773262901	0.0915359736376396	0.140449438202247	0.150862068965517	0.161182409829086	0.221420889479345	0.145882861465312	0.176911702577102	0.152447474915461	0.129319832709663	0.200384521649652	0.0928378341479398
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Unassigned|Unassigned	3.45374180765127	2.72961181340195	3.26583592938733	3.62749257530759	4.24022780222625	4.31477633161982	2.42240490107211	2.98712393970831	3.17181647940075	2.94642857142857	3.57642479167934	2.58113494021636	3.25264750378215	3.01277989015632	3.48688951715727	3.12843935725292	3.67461886322402	3.92376375501734
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Variovorax|Unassigned	0.47858558146624	0.335608009844502	0.220664589823468	0.318201103097157	0.367589955992752	0.418352838236903	0.393836151658175	0.305119912125465	0.348197565543071	0.360221674876847	0.538288425278268	0.493452267982539	0.267451912686406	0.454161385720321	0.501690781085426	1.30420427030597	0.538871889301091	0.382273434726811
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Variovorax|Variovorax_boronicumulans	0.149367474470355	0.125853003691688	0.101246105919003	0.111370386084005	0.111312451462594	0.28710488898611	0.121901665989435	0.070177579788857	0.102411048689139	0.237068965517241	0.106441214038076	0.227747200607326	0.075642965204236	0.126742712294043	0.102555574034037	0.0935505172793308	0.203092420590864	0.0491494416077329
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Massilia|Massilia_aerilata	0.185947264136565	0.128649737107059	0.158359293873313	0.217437420449724	0.232979549572871	0.344525866783332	0.134404400962711	0.079331177152621	0.149227528089888	0.0923645320197044	0.155100054741196	0.126526222559625	0.137778258050573	0.105618926911703	0.0776096235933256	0.0797930882676645	0.360150559181131	0.122873604019332
