"","ME1","ME2","ME3","ME4","ME5","ME6","ME7","ME8","ME9","ME10","ME11","ME12","ME13","ME14","ME15","ME16","ME17","ME18","ME19","ME20","ME21","ME22","ME23","ME24","ME25","ME26","ME27","ME28","ME29","ME30","ME31","ME32","ME33","ME34","ME35","ME36","ME37","ME38","ME39","ME40","ME41","ME42","ME43","ME44","ME45","ME46","ME47","ME48","ME49","ME50","ME51"
"sample13",0.51844504008698,0.51844504008698,0.518445040086979,0.518445040086979,0.518445040086979,0.518445040086979,0.51844504008698,0.518445040086979,0.51844504008698,0.518445040086979,0.51844504008698,0.518445040086979,0.518445040086979,0.518445040086979,0.518445040086979,0.51844504008698,0.518445040086979,0.51844504008698,0.518445040086979,0.518445040086979,0.51844504008698,0.51844504008698,0.518445040086979,0.51844504008698,0.51844504008698,0.518445040086979,0.518445040086979,0.518445040086979,0.51844504008698,0.518445040086979,0.518445040086979,0.518445040086979,0.518445040086979,0.51844504008698,0.518445040086979,0.518445040086979,0.51844504008698,0.51844504008698,0.51844504008698,0.518445040086979,0.51844504008698,0.51844504008698,0.518445040086979,0.518445040086979,0.518445040086979,0.518445040086979,0.518445040086979,0.51844504008698,0.51844504008698,0.518445040086979,0.518445040086979
"sample14",-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180236,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180236,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235,-0.503030490180235
"sample15",0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663577,0.147775882663578,0.147775882663578,0.147775882663577,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663577,0.147775882663578,0.147775882663577,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663577,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663577,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663577,0.147775882663577,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663578,0.147775882663577,0.147775882663578
"sample16",-0.589230542044013,-0.589230542044012,-0.589230542044013,-0.589230542044013,-0.589230542044012,-0.589230542044012,-0.589230542044012,-0.589230542044012,-0.589230542044012,-0.589230542044013,-0.589230542044013,-0.589230542044012,-0.589230542044013,-0.589230542044012,-0.589230542044013,-0.589230542044013,-0.589230542044013,-0.589230542044012,-0.589230542044013,-0.589230542044013,-0.589230542044012,-0.589230542044013,-0.589230542044013,-0.589230542044012,-0.589230542044013,-0.589230542044012,-0.589230542044012,-0.589230542044013,-0.589230542044012,-0.589230542044013,-0.589230542044012,-0.589230542044013,-0.589230542044013,-0.589230542044013,-0.589230542044012,-0.589230542044013,-0.589230542044013,-0.589230542044012,-0.589230542044012,-0.589230542044013,-0.589230542044012,-0.589230542044013,-0.589230542044013,-0.589230542044012,-0.589230542044013,-0.589230542044013,-0.589230542044012,-0.589230542044013,-0.589230542044013,-0.589230542044013,-0.589230542044013
"sample17",0.117130441786367,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786367,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786367,0.117130441786368,0.117130441786367,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786367,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786367,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786367,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786367,0.117130441786367,0.117130441786367,0.117130441786368,0.117130441786367,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786368,0.117130441786367,0.117130441786368
"sample18",0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687324,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687324,0.308909667687324,0.308909667687324,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687323,0.308909667687324,0.308909667687324,0.308909667687323,0.308909667687323,0.308909667687323
