Class	KO	KO	KO	KO	KO	KO	OE	OE	OE	OE	OE	OE	WT	WT	WT	WT	WT	WT
Bacteria	63.3897271757354	62.6188611701533	68.2217030114226	68.5617310140009	72.5964276469065	65.9138138466586	54.2993779889351	58.5403063403918	63.7055243445693	62.7863300492611	62.2741925673621	55.0262541911811	66.8413658958288	70.6907477820025	60.6297466600144	64.142637023993	70.2970565138509	63.7932446823035
Bacteria|Actinobacteria	16.3206828227404	27.3800201364806	18.7694704049844	20.8421722528638	12.0424540512555	15.2356994421962	16.8911949488951	21.1661683041435	22.7323267790262	18.1834975369458	20.0869776777568	16.4167773771114	24.8784309487789	22.4862695395015	21.159709518266	23.976447281532	24.926209753852	20.8284411435437
Bacteria|Bacteroidetes	1.42966011278768	1.13267703322519	6.50051921079958	1.9251166737378	3.93994304944344	1.62419337197856	1.65348670021567	6.30377738451211	5.99543539325843	4.51662561576355	2.16531841128885	1.36332004807996	3.37691808947482	3.73098859315589	2.78840290481734	1.58485582214396	3.16553386227626	4.25415722360265
Bacteria|Chloroflexi	0.563938424020729	0.500615281351382	0.19730010384216	0.514425116673738	0.553973595651048	0.265230230777644	0.387584784171538	1.13504607310673	0.187265917602996	0.606527093596059	0.954929748798735	0.623141646106156	2.6150853684893	0.235002112378538	0.460114197017573	0.462249614791988	1.11294646483793	0.832809982797695
Bacteria|Firmicutes	0.536503581771071	0.416713278890256	0.124610591900312	0.185617310140009	0.144965053067564	0.328119873126982	1.97543212577751	0.74754378470739	1.04166666666667	1.12068965517241	0.532206070190378	2.19206680584551	0.153987464880052	0.060730882974229	0.257774821220689	0.156834690732996	0.102900159766038	0.245747208038664
Bacteria|Proteobacteria	43.7921048620637	32.752545027408	42.2715472481828	44.6064913025032	55.8063681076883	48.118779394072	32.9103241334042	28.6080429608836	33.0231741573034	37.7339901477833	38.0998722705432	34.0545328019232	35.5629997838772	43.8529784537389	35.572925328455	37.458727712965	40.7105526821739	37.3290009010731
Bacteria|Unassigned	0.746837372351776	0.436290412797852	0.358255451713396	0.487908358082308	0.108723789800673	0.341791534507273	0.481355296471103	0.579727833038384	0.725655430711611	0.625	0.434888388784137	0.376415512114886	0.253944240328507	0.324778200253485	0.390819890237818	0.503521901826987	0.278913590944786	0.303088223247686
Bacteria|Actinobacteria|Actinobacteria	16.3206828227404	27.3800201364806	18.7694704049844	20.8421722528638	12.0424540512555	15.2356994421962	16.8911949488951	21.1661683041435	22.7323267790262	18.1834975369458	20.0869776777568	16.4167773771114	24.8784309487789	22.4862695395015	21.159709518266	23.976447281532	24.926209753852	20.8284411435437
Bacteria|Bacteroidetes|Cytophagia	0.124980948026216	0.0755118022150129	0.0389408099688473	0.0662918964785744	0.0258866166192079	0.0328119873126982	0.306317006845247	0.22273753585159	0.263342696629214	0.230911330049261	0.200717717900371	0.136015689251597	0.145882861465312	0.168990283058724	0.238372415322357	0.173343605546995	0.0866527661187684	0.182945143762117
Bacteria|Bacteroidetes|Flavobacteriia	1.21932632220698	1.01241749636425	6.42523364485981	1.81639796351294	3.88816981620502	1.56130372962922	1.11899478010815	5.94983828644657	5.42778558052434	3.97167487684729	1.77604768566389	1.12292022521668	3.04733088394208	3.3032319391635	2.35323465824048	1.1748844375963	2.96514934062661	3.97291319662507
