Species	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Cellulomonadaceae|Cellulomonas|Cellulomonas_hominis	0.0152415790275873	0.00559346683074169	0.00778816199376947	0	0.00776598498576236	0	0.0062513674866377	0.0213583938487826	0.0234082397003745	0.0246305418719212	0.0152058877197251	0.0506104890238502	0.143181326993732	0.00264047317279256	0.0083153168135706	0	0.0108315957648461	0.00273052453376294
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Cellulomonadaceae|Cellulomonas|Cellulomonas_humilata	0.0274348422496571	0.0279673341537085	0.00259605399792316	0.0132583792957149	0	0.0136716613802909	0.100021879786203	0.0274607920912919	0.0204822097378277	0.0246305418719212	0.0334529529833952	0.0284684000759157	0.0162092068294791	0.0158428390367554	0.0942402572204668	0.00825445740699978	0.0379105851769612	0.0764546869453622
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Cellulomonadaceae|Cellulomonas|Unassigned	0.0274348422496571	0.0335608009844502	0.00519210799584631	0.00530335171828596	0.00258866166192079	0.00820299682817456	0.0250054699465508	0.0549215841825838	0.0292602996254682	0.0277093596059113	0.0577823733349553	0.0316315556399064	0.0108061378863194	0	0.0249459504407118	0.011005943209333	0.00812369682363454	0.0273052453376294
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Cryptosporangiaceae|Cryptosporangium|Cryptosporangium_minutisporangium	0.0060966316110349	0	0.00259605399792316	0	0	0.0519523132451055	0.0125027349732754	0.0122047964850186	0.00877808988764045	0.00615763546798029	0.00608235508789003	0.0284684000759157	0.00270153447157986	0	0.0110870890847608	0.00825445740699978	0.0324947872945382	0.00273052453376294
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Geodermatophilaceae|Blastococcus|Unassigned	0.0457247370827618	0.120259536860946	0.0908618899273105	0.0344717861688587	0.0232979549572871	0.0601553100732801	0.0687650423530147	0.128150363092695	0.06437265917603	0.0554187192118227	0.112523569125966	0.221420889479345	0.0675383617894964	0.0475285171102662	0.083153168135706	0.0687871450583315	0.0676974735302878	0.0600715397427846
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Geodermatophilaceae|Geodermatophilus|Geodermatophilus_ruber	0.0152415790275873	0.0195771339075959	0.00259605399792316	0.0106067034365719	0.00776598498576236	0.00546866455211637	0.0125027349732754	0.0335631903338012	0.0117041198501873	0.00923645320197044	0.0121647101757801	0.0253052445119251	0.00810460341473957	0.00528094634558513	0.0110870890847608	0.0165089148139996	0.0324947872945382	0.0109220981350517
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Glycomycetaceae|Glycomyces|Unassigned	0.060966316110349	0.111869336614834	0.033748701973001	0.0291684344505728	0.0155319699715247	0.0683583069014547	0.0250054699465508	0.00610239824250931	0.0702247191011236	0.0153940886699507	0.00912353263183505	0.0253052445119251	0.0270153447157986	0.0316856780735108	0.0332612672542824	0.101804974686331	0.0785290692951339	0.0218441962701035
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Intrasporangiaceae|Intrasporangium|Intrasporangium_oryzae	0.0152415790275873	0.0475444680613044	0.0467289719626168	0.0106067034365719	0.0103546466476831	0.0164059936563491	0.00937705122995655	0.0183071947275279	0.0234082397003745	0.0123152709359606	0.00608235508789003	0.00948946669197191	0.0216122757726389	0.0211237853823405	0.0221741781695216	0.0275148580233326	0.00270789894121151	0.0245747208038664
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Intrasporangiaceae|Unassigned|Unassigned	0.0487730528882792	0.0615281351381586	0.0311526479750779	0.0424268137462877	0.0336526016049702	0.0464836486929892	0.0687650423530147	0.0640751815463477	0.0468164794007491	0.0492610837438424	0.0486588407031202	0.0569368001518315	0.0324184136589583	0.0290452049007182	0.0665225345085648	0.0467752586396654	0.0324947872945382	0.0737241624115993
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Kineosporiaceae|Kineosporia|Kineosporia_rhamnosa	0.28654168571864	0.632061751873811	0.249221183800623	0.535638523546882	0.0517732332384157	0.191403259324073	0.512612133904292	0.378348691035577	0.406718164794008	0.560344827586207	0.523082537558543	0.313152400835073	0.794251134644478	0.955851288550908	0.648594711458507	0.627338762931983	0.695930027891359	0.371351336591759
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Kineosporiaceae|Unassigned|Unassigned	0.158512421886908	0.218145206398926	0.106438213914849	0.100763682647433	0.0673052032099405	0.073826971453571	0.206295127059044	0.204430341124062	0.119967228464419	0.20012315270936	0.0942765038622955	0.253052445119251	0.253944240328507	0.129383185466836	0.127501524474749	0.0963020030816641	0.235587207885402	0.161100947492013
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Agromyces|Agromyces_subbeticus	0.0152415790275873	0.0111869336614834	0.0207684319833853	0.0159100551548579	0.00517732332384157	0.0109373291042327	0.021879786203232	0.0152559956062733	0.00877808988764045	0.021551724137931	0.0212882428076151	0.00948946669197191	0.0108061378863194	0.00792141951837769	0.0110870890847608	0.011005943209333	0.0189552925884806	0.0245747208038664
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Agromyces|Unassigned	0.579180003048316	1.10191296565611	0.804776739356179	0.753075943996606	0.463370437483821	0.533194793831346	0.700153158503423	1.03740770122658	0.731507490636704	0.665024630541872	0.726841433002859	0.686404757385968	0.594337583747569	0.59674693705112	0.798270414102777	0.784173453664979	0.584906171301687	0.808235261993829
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Cryobacterium|Cryobacterium_arcticum	0.00914494741655236	0	0.00519210799584631	0	0	0.00820299682817456	0.0125027349732754	0.0183071947275279	0.0497425093632959	0	0.103400036494131	0.00948946669197191	0.00540306894315971	0.00792141951837769	0.0055435445423804	0.011005943209333	0.0135394947060576	0.00546104906752587
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Microbacterium|Microbacterium_aerolatum	0.115836000609663	0.00559346683074169	0.0207684319833853	0.0291684344505728	0.0207092932953663	0.0328119873126982	0.0312568374331885	0.0244095929700372	0.0175561797752809	0.0400246305418719	0.0182470652636701	0.0790788890997659	0.018910741301059	0.00792141951837769	0.0249459504407118	0.0247633722209993	0.0297868883533267	0.040957868006444
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Microbacterium|Microbacterium_arthrosphaerae	0.0243865264441396	0.0111869336614834	0.00519210799584631	0.0159100551548579	0.0207092932953663	0.0191403259324073	0.0312568374331885	0.00915359736376396	0.0175561797752809	0.021551724137931	0.0212882428076151	0.0474473334598596	0.00270153447157986	0.00264047317279256	0.041576584067853	0.0247633722209993	0.0270789894121151	0.0354968189389182
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Microbacterium|Microbacterium_fluvii	0.0213382106386222	0.00839020024611254	0.00259605399792316	0.00795502757742893	0.00776598498576236	0.0164059936563491	0.0187541024599131	0.00915359736376396	0.00585205992509363	0.0123152709359606	0.0152058877197251	0.00948946669197191	0.0108061378863194	0.0132023658639628	0.0194024058983314	0.00825445740699978	0.00812369682363454	0.0300357698713923
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micrococcaceae|Arthrobacter|Unassigned	0.0182898948331047	0.0475444680613044	0.0155763239875389	0.0212134068731438	0.0103546466476831	0.00820299682817456	0.0156284187165943	0.0762799780313663	0.0409644194756554	0.0338669950738916	0.0395353080712852	0.0158157778199532	0.0135076723578993	0.00792141951837769	0.0221741781695216	0.0385208012326656	0.0460342820005957	0.00819157360128881
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micrococcaceae|Unassigned|Unassigned	0.0548696844993141	0.0391542678151919	0.0415368639667705	0.0212134068731438	0.0232979549572871	0.0273433227605819	0.0562623073797393	0.149508756941478	0.0907069288389513	0.0800492610837438	0.0912353263183505	0.117036755867654	0.0459260860168576	0.018483312209548	0.0637507622373746	0.145828747523663	0.0297868883533267	0.0791852114791251
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Actinoplanes|Actinoplanes_capillaceus	0.0243865264441396	0.0531379348920461	0.0103842159916926	0	0.0181206316334455	0.00820299682817456	0.0812677773262901	0.0884847745163849	0.0848548689138577	0.0307881773399015	0.0456176631591752	0.00948946669197191	0.0243138102442187	0.0132023658639628	0.013858861355951	0.0385208012326656	0.0297868883533267	0.00273052453376294
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Actinoplanes|Actinoplanes_xinjiangensis	0.124980948026216	0.0671216019689003	0.14018691588785	0.0636402206194315	0.0880144965053068	0.144919610631084	0.084393461069609	0.384451089278086	0.482794943820225	0.258620689655172	0.176388297548811	0.0664262668438034	0.121569051221094	0.129383185466836	0.146903930373081	0.162337662337662	0.0297868883533267	0.0901073096141769
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Actinoplanes|Unassigned	1.9570187471422	2.96733415370847	1.47196261682243	2.0974756045821	0.950038829924929	2.44175872251996	1.72850311005532	2.21211936290962	3.25959737827715	2.07204433497537	2.56979502463354	1.93268804959828	2.52863626539875	1.39945078158006	2.05111148068075	1.94254897644728	2.91099136180238	2.22537749501679
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Catellatospora|Catellatospora_bangladeshensis	0.0518213686937967	0.111869336614834	0.0804776739356179	0.0981120067882902	0.0207092932953663	0.0601553100732801	0.0968961960428844	0.155611155183987	0.096558988764045	0.0738916256157635	0.0881941487744055	0.0822420446637566	0.0891506375621353	0.0660118293198141	0.105327346305228	0.0605326876513317	0.0487421809418073	0.133795702154384
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Catellatospora|Catellatospora_chokoriensis	0.0548696844993141	0.13144647052243	0.0545171339563863	0.0689435723377174	0.0310639399430494	0.0492179809690474	0.10939893101616	0.122047964850186	0.0497425093632959	0.144704433497537	0.0669059059667903	0.1012209780477	0.056732223903177	0.042247570764681	0.083153168135706	0.0330178296279991	0.0379105851769612	0.0737241624115993
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Catelliglobosispora|Catelliglobosispora_koreensis	0.0182898948331047	0.0111869336614834	0.0259605399792316	0.0212134068731438	0.00517732332384157	0.0136716613802909	0.00937705122995655	0.0122047964850186	0.0175561797752809	0.0184729064039409	0.00912353263183505	0.00316315556399064	0.0108061378863194	0	0.0055435445423804	0.0220118864186661	0.00812369682363454	0.00546104906752587
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Couchioplanes|Couchioplanes_caeruleus_subsp._azureus	0.13107757963725	0.195771339075959	0.0155763239875389	0.00265167585914298	0	0.0191403259324073	0.0437595724064639	0.0122047964850186	0.0263342696629213	0.0307881773399015	0.0212882428076151	0.0411210223318783	0.0297168791873784	0.0132023658639628	0.0083153168135706	0	0.00812369682363454	0.0109220981350517
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Dactylosporangium|Unassigned	0.094497789971041	0.254502740798747	0.0674974039460021	0.0954603309291472	0.0310639399430494	0.0957016296620365	0.215672178289001	0.155611155183987	0.146301498127341	0.138546798029557	0.121647101757801	0.170810400455494	0.129673654635833	0.121461765948458	0.227285326237596	0.189852520360995	0.14351864388421	0.423231302733255
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Micromonospora|Unassigned	0.124980948026216	0.16500727150688	0.397196261682243	0.0742469240560034	0.0543618949003365	0.0628896423493383	0.150032819679305	0.186123146396534	0.117041198501873	0.120073891625616	0.167264764916976	0.120199911431644	0.102658309920035	0.116180819602873	0.13581684128832	0.0880475456746643	0.138102846001787	0.106490456816754
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Phytohabitans|Phytohabitans_houttuyneae	0.00914494741655236	0.00279673341537085	0.00259605399792316	0	0.0129433083096039	0.00273433227605819	0.0187541024599131	0.0335631903338012	0.00585205992509363	0	0	0.00316315556399064	0.00540306894315971	0.00264047317279256	0.0055435445423804	0.0440237728373322	0	0.0382273434726811
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Phytohabitans|Unassigned	0.00914494741655236	0.00279673341537085	0.0155763239875389	0	0	0.00273433227605819	0.00312568374331885	0.0640751815463477	0.0117041198501873	0.0153940886699507	0.00304117754394502	0.00948946669197191	0.00540306894315971	0.018483312209548	0.0249459504407118	0.00550297160466652	0	0.043688392540207
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Rhizocola|Rhizocola_hellebori	0.0365797896662094	0.0475444680613044	0.00519210799584631	0.0371234620280017	0.0181206316334455	0.043749316416931	0.0406338886631451	0.070177579788857	0.0702247191011236	0.0153940886699507	0.0395353080712852	0.069589422407794	0.0459260860168576	0.0448880439374736	0.14413215810189	0.0385208012326656	0.0108315957648461	0.0382273434726811
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Unassigned|Unassigned	1.52110958695321	2.62053921020248	1.92107995846314	1.12961391599491	0.802485115195444	1.09099857814722	1.73475447754196	2.15719777872704	1.80243445692884	1.25	1.44455933337388	1.68279876004302	1.63172682083423	1.65293620616815	1.89034868895172	1.49955976227163	1.63827885943297	1.92775032083663
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Verrucosispora|Unassigned	0.0304831580551745	0.0783085356303837	0.0207684319833853	0.00795502757742893	0.0181206316334455	0.0328119873126982	0.0250054699465508	0.0640751815463477	0.0526685393258427	0.0400246305418719	0.0304117754394502	0.0474473334598596	0.0216122757726389	0.0290452049007182	0.0582072176949942	0.0302663438256659	0.0162473936472691	0.043688392540207
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Verrucosispora|Verrucosispora_andamanensis	0.060966316110349	0.128649737107059	0.184319833852544	0.0636402206194315	0.0543618949003365	0.0519523132451055	0.103147563529522	0.0976383718801489	0.134597378277154	0.0892857142857143	0.130770634389636	0.0917315113557285	0.116165982277934	0.155787917194761	0.113642663118798	0.101804974686331	0.108315957648461	0.117412554951806
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Virgisporangium|Virgisporangium_aliadipatigenens	0.0274348422496571	0.0894954692918671	0.033748701973001	0.0662918964785744	0.106135128138752	0.0820299682817456	0.0437595724064639	0.100689571001404	0.0907069288389513	0.0554187192118227	0.0395353080712852	0.0790788890997659	0.0621352928463367	0.0237642585551331	0.0748378513221354	0.0357693154303324	0.0162473936472691	0.0600715397427846
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Mycobacteriaceae|Mycobacterium|Mycobacterium_canariasense	0.0396281054717269	0.0335608009844502	0.0623052959501558	0.00530335171828596	0.00517732332384157	0.0164059936563491	0.00937705122995655	0.00305119912125465	0	0.00615763546798029	0.00608235508789003	0.0126526222559625	0.00810460341473957	0.00528094634558513	0.0027717722711902	0.0385208012326656	0.00812369682363454	0.0109220981350517
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Mycobacteriaceae|Mycobacterium|Unassigned	0.338363054412437	0.366372077413581	0.280373831775701	0.233347475604582	0.100957804814911	0.128513616974735	0.250054699465508	0.274607920912919	0.231156367041199	0.21243842364532	0.164223587373031	0.259378756247232	0.221525826669548	0.0976975073933249	0.454570652475193	0.173343605546995	0.17872133011996	0.161100947492013
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardiaceae|Nocardia|Unassigned	0.0853528425544886	0.10068240295335	0.173935617860851	0.00795502757742893	0.036241263266891	0.0546866455211637	0.0343825211765074	0.140355159577714	0.032186329588015	0.0862068965517241	0.0486588407031202	0.0506104890238502	0.175599740652691	0.0264047317279256	0.124729752203559	0.107307946290997	0.0297868883533267	0.084646260546651
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Aeromicrobium|Aeromicrobium_ginsengisoli	0.140222527053803	0.226535406645039	0.272585669781931	0.206830717013152	0.150142376391406	0.235152575741004	0.0687650423530147	0.079331177152621	0.105337078651685	0.0769704433497537	0.0851529712304604	0.104384133611691	0.0702398962610763	0.0765737220109844	0.13858861355951	0.148580233325996	0.0974843618836145	0.0682631133440734
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Aeromicrobium|Aeromicrobium_panaciterrae	0.0914494741655235	0.0839020024611254	0.142782969885774	0.0371234620280017	0.0776598498576236	0.0656239746253965	0.0156284187165943	0.0335631903338012	0.0175561797752809	0.0369458128078818	0.0608235508789003	0.0253052445119251	0.018910741301059	0.0264047317279256	0.0637507622373746	0.0467752586396654	0.0243710904709036	0.0354968189389182
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Aeromicrobium|Unassigned	0.0975461057765585	0.181787671999105	0.332294911734164	0.15114552397115	0.111312451462594	0.114841955594444	0.0718907260963336	0.173918349911515	0.111189138576779	0.116995073891626	0.152058877197251	0.186626178275448	0.121569051221094	0.0924165610477398	0.124729752203559	0.129319832709663	0.0920685640011915	0.131065177620621
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Kribbella|Kribbella_catacumbae	0.44200579180003	1.03199463027184	0.514018691588785	0.315549427238014	0.261454827853999	0.382806518648146	0.512612133904292	0.594983828644657	0.456460674157303	0.474137931034483	0.583906088437443	0.499778579110521	0.578128376918089	0.837029995775243	0.55158268196685	0.800682368478979	1.01275420401311	0.597984872894083
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Marmoricola|Unassigned	0.0152415790275873	0.0223738673229668	0.0207684319833853	0.0212134068731438	0.0129433083096039	0.0136716613802909	0.0187541024599131	0.0305119912125465	0.00877808988764045	0.00923645320197044	0.00608235508789003	0.00316315556399064	0.0135076723578993	0.00528094634558513	0.013858861355951	0.0357693154303324	0.0162473936472691	0.0163831472025776
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Nocardioides|Nocardioides_albus	0.140222527053803	0.218145206398926	0.142782969885774	0.0662918964785744	0.0906031581672275	0.363666192715739	0.0656393586096959	0.244095929700372	0.0819288389513109	0.224753694581281	0.188553007724591	0.284684000759157	0.0486276204884374	0.0396070975918885	0.116414435389988	0.330178296279991	0.0785290692951339	0.0982988832154657
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Nocardioides|Nocardioides_caricicola	0.0060966316110349	0.0139836670768542	0.00519210799584631	0.00530335171828596	0.00258866166192079	0.0109373291042327	0.0406338886631451	0.0366143894550558	0.00292602996254682	0.00615763546798029	0.0273705978955051	0.0221420889479345	0.0135076723578993	0	0.0110870890847608	0.00825445740699978	0.0162473936472691	0.00273052453376294
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Nocardioides|Nocardioides_dilutus	0.0365797896662094	0.0839020024611254	0.0597092419522326	0.0636402206194315	0.0517732332384157	0.0656239746253965	0.0468852561497828	0.0549215841825838	0.0380383895131086	0.0554187192118227	0.0456176631591752	0.0569368001518315	0.0459260860168576	0.0448880439374736	0.0720660790509452	0.0467752586396654	0.0297868883533267	0.0600715397427846
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Nocardioides|Nocardioides_iriomotensis	0.0457247370827618	0.0894954692918671	0.0441329179646937	0.0371234620280017	0.0440072482526534	0.0683583069014547	0.0406338886631451	0.079331177152621	0.0438904494382023	0.0338669950738916	0.0638647284228453	0.0379578667678876	0.0297168791873784	0.0264047317279256	0.0582072176949942	0.0467752586396654	0.0460342820005957	0.0518799661414958
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Nocardioides|Nocardioides_jensenii	0.0152415790275873	0.0531379348920461	0.0389408099688473	0.0212134068731438	0.0258866166192079	0.0218746582084655	0.0312568374331885	0.079331177152621	0.00877808988764045	0.00923645320197044	0.00912353263183505	0.0474473334598596	0.037821482602118	0.0290452049007182	0.0609789899661844	0.0357693154303324	0.0297868883533267	0.0109220981350517
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Nocardioides|Nocardioides_marinquilinus	0.0121932632220698	0.0307640675690793	0.0155763239875389	0.0106067034365719	0.0103546466476831	0.0164059936563491	0.0125027349732754	0.0244095929700372	0.0146301498127341	0.00923645320197044	0.00912353263183505	0.0284684000759157	0.0162092068294791	0.00528094634558513	0.0055435445423804	0.0137574290116663	0.0135394947060576	0.0273052453376294
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Nocardioides|Nocardioides_mesophilus	0.00914494741655236	0.0279673341537085	0.0103842159916926	0	0.00776598498576236	0.0191403259324073	0	0.0274607920912919	0.0175561797752809	0.00615763546798029	0.0121647101757801	0.00948946669197191	0.0108061378863194	0.00528094634558513	0	0.00825445740699978	0.0135394947060576	0.00273052453376294
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Nocardioides|Nocardioides_nanhaiensis	0.00304831580551745	0.0139836670768542	0.0155763239875389	0.0132583792957149	0	0.00546866455211637	0.0125027349732754	0.0274607920912919	0.0117041198501873	0.0184729064039409	0.0182470652636701	0.0221420889479345	0.0135076723578993	0.0158428390367554	0.0027717722711902	0.00275148580233326	0.0108315957648461	0.0109220981350517
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Nocardioides|Nocardioides_panacisoli	0.00914494741655236	0.00279673341537085	0.0155763239875389	0.0185617310140009	0.00258866166192079	0.0300776550366401	0.00937705122995655	0.0213583938487826	0.00292602996254682	0.0153940886699507	0.0152058877197251	0.0158157778199532	0.00540306894315971	0.00528094634558513	0.0027717722711902	0.00550297160466652	0.00270789894121151	0.00273052453376294
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Nocardioides|Unassigned	1.26809937509526	1.60812171383824	1.83800623052959	1.52206194314807	1.27621019932695	1.38083779940938	1.21276529240771	1.81241227802526	1.4249765917603	0.997536945812808	1.70305942460921	1.27158853672424	1.18327209855198	1.08259400084495	1.48012639281557	1.28769535549197	1.32416258225243	1.266963383666
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Unassigned|Unassigned	0.0975461057765585	0.0866987358764962	0.168743509865005	0.0609885447602885	0.108723789800673	0.0683583069014547	0.00312568374331885	0.0732287789101117	0.0204822097378277	0.0554187192118227	0.0517000182470653	0.0253052445119251	0.0513291549600173	0.0343261512463033	0.0997838017628472	0.0550297160466652	0.0406184841181727	0.0600715397427846
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Promicromonosporaceae|Cellulosimicrobium|Cellulosimicrobium_funkei	0.0182898948331047	0.00839020024611254	0.00519210799584631	0	0	0.00273433227605819	0.00937705122995655	0.00305119912125465	0.00585205992509363	0.00923645320197044	0.00912353263183505	0.0474473334598596	0.0459260860168576	0	0.0304894949830922	0.00275148580233326	0	0.00546104906752587
