OTU	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_657	3.27084285932023	5.38650855800425	2.10280373831776	3.59567246499788	2.75433600828372	2.9230012031062	3.93523583283843	4.91243058521999	3.91210205992509	2.9064039408867	3.78626604221154	3.20427658632252	6.22163388804841	6.63286861005492	4.70646931648096	5.43143297380586	3.90208237428579	4.21592988012997
ASV_2	5.98994055784179	3.44837230115225	6.14745586708204	5.94240560033941	7.5097074812322	5.01749972656677	2.00356327946738	1.51644596326356	3.58438670411985	3.91317733990148	2.88303631165987	2.01809324982603	3.4741733304517	3.95806928601605	2.33660402461334	3.08716707021792	4.05101681605242	3.21382737623898
ASV_3	1.72839506172839	1.28649737107059	2.33125649013499	2.39181162494697	3.16852187419104	2.33511976375369	1.89416434845122	1.38829560017087	3.09281367041199	3.1865763546798	2.54546560428198	2.1288036945657	2.80689431597147	4.73964934516265	2.82443594434281	3.30178296279991	3.25489452733624	2.08885126832865
ASV_12	0.731595793324188	0.699183353842712	4.73260643821391	1.7951845566398	3.77685736474243	1.34255714754457	1.01272153283531	5.85219991456642	4.35100655430712	3.05110837438424	1.69393589197737	1.06598342506484	2.90414955694835	3.16592733417828	2.15089528244359	1.12260620735197	2.80809120203634	3.88826693607842
ASV_4	4.37128486511203	1.12149009956371	1.39148494288681	2.01262197708952	3.33678488221589	1.3863064639615	1.61285281155253	1.80630987978275	1.2874531835206	1.91502463054187	2.01021835654766	1.35699373695198	3.03922628052734	3.82604562737643	1.51615943234104	1.58760730794629	3.01930731945084	2.52573519373072
ASV_6	2.71300106691053	1.90177872245218	2.1521287642783	2.38650827322868	3.89075847786694	2.8054249152357	0.793923670802988	0.808567767132483	1.08848314606742	1.18226600985222	1.21647101757801	1.13557284747264	1.5155608385563	1.43377693282636	1.29164587837463	1.50231124807396	1.37832056107666	1.38437593861781
ASV_8	1.54854442920287	1.40955364134691	1.57840083073728	1.12431056427662	0.49184571576495	0.894126654271027	1.04710405401182	1.63239152987124	4.61727528089888	2.40147783251231	1.54187701478012	1.63218827101917	1.71277285498163	2.01468103084073	1.53279006596818	2.89731454985692	1.23750981613366	1.40348961035415
ASV_18	1.31992074378906	2.86944848417049	0.809968847352025	1.16143402630462	0.802485115195444	1.30974516023187	1.294033069734	1.23268444498688	0.907069288389513	1.57327586206897	2.04367130953105	1.30322009236414	2.12070456019019	1.61332910857626	2.2340484505793	1.1171032357473	1.84137128002383	1.20143079485569
ASV_9	1.048620637098	2.24018346571205	0.919003115264797	1.17734408145948	0.698938648718612	1.50935141638412	0.915825336792423	1.34863001159456	1.86388108614232	1.20689655172414	1.68177118180159	1.25893591446827	1.58850226928896	0.858153781157583	1.2168080270525	1.1831388950033	2.04175580167348	1.39802856128662
ASV_10	1.12482853223594	1.01801096319499	1.79906542056075	2.01527365294866	2.65078954180689	1.81012796675052	0.631388116150408	0.543113443583328	0.825140449438202	0.868226600985222	1.23167690529773	0.882520402353388	0.923924789280311	1.56580059146599	0.687399523255169	0.720889280211314	1.41893904519483	0.767277393987385
ASV_11	0.960219478737997	0.962076294887571	0.833333333333333	0.933389902418328	1.44965053067564	1.02537460352182	1.4753227268465	1.14419967047049	0.713951310861423	1.28694581280788	1.04920625266103	0.588346934902259	1.13734601253512	1.3149556400507	1.39974499695105	1.1336121505613	0.880067155893742	1.0457908964312
ASV_13	0.515165371132449	0.506208748182123	0.983904465212876	0.957254985150615	1.38493398912762	1.0527179262824	0.537617603850842	1.56526514920364	1.39864232209738	0.914408866995074	1.50538288425278	0.59467324603024	1.03198616814351	0.763096746937051	1.16968789844226	0.778670482060313	1.56787348696147	1.4144117084892
ASV_15	0.981557689376619	1.17742476787113	1.14485981308411	0.893614764531184	0.95262749158685	1.03357760034999	1.15650298502797	0.933666931103924	0.819288389513109	0.775862068965517	1.22863572775379	1.16087809198456	0.794251134644478	0.718208702999578	0.862021176340152	1.00704380365397	0.977551517777356	1.002102503891
ASV_14	0.914494741655236	0.883767759257188	0.913811007268951	0.97051336444633	1.16748640952627	0.976156622552773	0.7626668333698	0.552267040947092	0.886587078651686	0.923645320197044	1.06137096283681	0.790788890997659	0.95094013399611	1.4549007182087	1.15028549254393	1.29594981289897	0.85840396436405	0.887420473472954
ASV_16	0.704160951074531	0.69358988701197	1.35254413291796	0.715952481968604	0.367589955992752	0.58788143935251	0.500109398931016	0.729236589979862	1.749765917603	0.871305418719212	0.690347302475519	0.566204845954324	1.15085368489302	0.760456273764259	0.673540661899218	0.863966541932644	2.21776923285223	0.958414111350791
ASV_17	1.3443072702332	0.839020024611254	0.898234683281412	1.14022061943148	1.14159979290707	1.61052171059827	0.403213202888132	0.338683102459267	0.576427902621723	0.698891625615764	0.717717900371024	0.591510090466249	0.915820185865572	0.826468103084073	0.770552691390875	0.850209112920977	0.731132714127109	0.739972148649756
ASV_28	0.80170705685109	0.889361226087929	0.150571131879543	1.16938905388205	0.344292001035465	0.505851471070765	0.500109398931016	0.854335753951303	0.453534644194757	0.797413793103448	0.760294385986254	0.575694312646296	1.08061378863194	1.19877482044782	0.676312434170409	0.891481399955976	1.23209401825124	0.671709035305682
ASV_20	0.576131687242798	1.21657903568632	0.223260643821391	0.689435723377174	0.403831219259643	0.43749316416931	0.225049229518957	0.363092695429304	0.143375468164794	0.560344827586207	0.349735417553677	0.338457645346998	0.678085152366544	0.778939585973807	0.296579633017351	0.374202069117323	4.22973814617238	0.314010321382738
ASV_33	0.631001371742112	0.503412014766752	0.371235721703011	0.387144675434875	0.225213564587108	0.511320135622881	0.834557559466133	0.543113443583328	0.553019662921348	0.554187192118227	0.717717900371024	0.828746757765547	0.599740652690728	0.554499366286439	0.931315483119907	0.696125907990315	0.701345825773782	0.854654179067799
ASV_25	0.353604633440024	0.374762277659693	2.9595015576324	0.156448875689436	0.0828371731814652	0.188668927048015	0.800175038289626	0.448526270824434	0.222378277153558	0.554187192118227	0.513959004926708	0.379578667678876	0.38091636049276	0.0765737220109844	0.809357503187538	0.671362535769315	0.563242979771995	1.01848565109358
ASV_21	0.44200579180003	1.03199463027184	0.514018691588785	0.315549427238014	0.261454827853999	0.382806518648146	0.512612133904292	0.594983828644657	0.456460674157303	0.474137931034483	0.583906088437443	0.499778579110521	0.578128376918089	0.837029995775243	0.55158268196685	0.800682368478979	1.01275420401311	0.597984872894083
ASV_22	0.597469897881421	0.570533616735653	0.807372793354102	0.639053882053458	0.587626197256019	0.593350103904627	0.806426405776263	0.472935863794471	0.430126404494382	0.523399014778325	0.559576668085883	0.686404757385968	0.418737843094878	0.464723278411491	0.643051166916126	0.440237728373322	0.441387527417477	0.557027004887639
ASV_31	0.542600213382106	0.475444680613044	0.469885773624091	0.734514212982605	0.147553714729485	0.694520398118779	0.553246022567437	0.607188625129676	0.690543071161049	0.588054187192118	0.666017882123958	0.430189156702727	0.664577480008645	0.488487536966624	0.612561671933034	0.517279330838653	0.73384061306832	0.425961827267018
ASV_24	0.539551897576589	0.444680613043965	1.29023883696781	1.30992787441663	0.880144965053068	0.705457727223012	0.32507110930516	0.195276743760298	0.441830524344569	0.298645320197044	0.398394258256797	0.499778579110521	0.291765722930625	0.612589776087875	0.321525583458063	0.599823904908651	0.327655771886593	0.308549272315212
ASV_23	0.371894528273129	1.23056270276317	1.32139148494289	0.238650827322868	0.49443437742687	0.801159356885049	0.231300597005595	0.247147128821627	0.207748127340824	0.4064039408867	0.517000182470653	0.218257733915354	0.429543980981197	0.609949302915082	0.346471533898775	1.3564825005503	0.406184841181727	0.319471370450264
ASV_26	0.512117055326932	0.506208748182123	0.314122533748702	1.04476028850233	0.160497023039089	0.0847643005578038	0.684524739786828	0.836028559223775	0.912921348314607	0.280172413793103	0.565659023173773	0.39855760106282	1.00767235789929	0.203316434305027	0.468429513831144	0.247633722209993	0.0270789894121151	1.69292521093302
ASV_29	0.350556317634507	0.318827609352277	0.906022845275182	0.509121764955452	1.00440072482527	0.669911407634256	0.334448160535117	0.549215841825837	0.269194756554307	0.378694581280788	0.523082537558543	0.211931422787373	0.480873135941215	0.60730882974229	0.315982038915683	0.511776359233986	0.904438246364646	0.546104906752587
ASV_27	0.582228318853833	0.696386620427341	0.526998961578401	0.315549427238014	0.398653895935801	0.555069452039812	0.803300722032945	0.488191859400744	0.427200374531835	0.434113300492611	0.577823733349553	0.664262668438034	0.456559325696996	0.475285171102662	0.643051166916126	0.509024873431653	0.319532075062959	0.614368020096661
ASV_30	0.527358634354519	0.332811276429131	0.44392523364486	0.535638523546882	0.52549831736992	0.776550366400525	0.415715937861407	0.335631903338012	0.629096441947566	0.886699507389163	0.425764856152302	0.316315556399064	0.510590015128593	0.528094634558513	0.55712622650923	0.48151001540832	0.408892740122939	0.458728121672173
ASV_32	0.551745160798659	0.42790021255174	0.379023883696781	0.379189647857446	0.305462076106653	0.415618505960844	0.675147688556872	0.442423872581925	0.435978464419476	0.498768472906404	0.550453135454048	0.616815334978174	0.521396153014912	0.59674693705112	0.679084206441599	0.431983270966322	0.379105851769612	0.625290118231712
ASV_34	0.28654168571864	0.632061751873811	0.249221183800623	0.535638523546882	0.0517732332384157	0.191403259324073	0.512612133904292	0.378348691035577	0.406718164794008	0.560344827586207	0.523082537558543	0.313152400835073	0.794251134644478	0.955851288550908	0.648594711458507	0.627338762931983	0.695930027891359	0.371351336591759
ASV_36	0.591373266270386	0.184584405414476	0.269989615784008	0.654963937208316	0.515143670722237	0.992562616209122	0.196918075829088	0.112894367486422	0.828066479400749	0.560344827586207	0.294994221762666	0.291010311887139	0.672682083423385	0.871356147021546	0.332612672542824	0.420977327756989	0.435971729535054	0.294896649646397
ASV_37	0.396281054717269	0.282470074952456	0.347871235721703	0.140538820534578	0.367589955992752	0.31718254402275	0.581377176257306	0.39970708488436	0.345271535580524	0.4064039408867	0.538288425278268	0.582020623774277	0.407931705208558	0.599387410223912	0.828759909085869	0.558551617873652	0.633648352243494	0.666247986238156
ASV_47	0.536503581771071	0.455867546705448	0.495846313603323	0.52503182011031	0.569505565622573	0.691786065842721	0.393836151658175	0.317324708610484	0.406718164794008	0.41256157635468	0.419682501064412	0.373252356550895	0.353901015776961	0.359104351499789	0.376961028881867	0.61633281972265	0.417016436946573	0.469650219807225
ASV_39	0.643194634964182	0.402729611813402	0.550363447559709	0.612537123462028	0.98628009319182	0.615224762113092	0.250054699465508	0.35393909806554	0.316011235955056	0.384852216748768	0.331488352290007	0.294173467451129	0.305273395288524	0.456801858893114	0.315982038915683	0.470504072198987	0.370982154945977	0.379542910193048
ASV_43	0.44200579180003	0.343998210090614	0.106438213914849	0.148493848112007	0.116489774786435	0.276167559881877	1.66598943518895	0.594983828644657	0.889513108614232	0.886699507389163	0.416641323520467	1.73973556019485	0.132375189107413	0.0475285171102662	0.207882920339265	0.132071318511996	0.0758211703539224	0.196597766430931
ASV_38	0.344459686023472	0.159413804676138	0.215472481827622	0.567458633856597	0.377944602640435	0.574209777972219	0.140655768449348	0.103740770122658	0.626170411985019	0.42179802955665	0.304117754394502	0.436515467830708	0.591636049275989	1.6318124207858	0.194024058983314	0.341184239489324	0.41160063906415	0.248477732572427
ASV_41	0.722450845907636	0.413916545474885	0.423156801661475	0.87240135765804	0.774009836914315	1.03631193262605	0.181289657112493	0.134252761335205	0.277972846441948	0.197044334975369	0.322364819658172	0.303662934143101	0.307974929760104	0.382868610054922	0.216198237152836	0.352190182698657	0.39264534647567	0.322201894984026
ASV_55	0.213382106386222	0.181787671999105	0.301142263759086	0.331459482392872	0.512555009060316	0.262495898501586	0.453224142781233	0.292915115640447	0.441830524344569	0.563423645320197	0.422723678608357	0.354273423166951	0.402528636265399	0.726130122517955	0.70125838461112	0.674114021571649	0.498253405182919	0.382273434726811
ASV_42	0.29873494894071	0.780288622888466	0.687954309449637	0.334111158252015	0.471136422469583	0.325385540850924	0.278185853155378	0.360041496308049	0.295529026217228	0.329433497536946	0.477464874399367	0.316315556399064	0.402528636265399	0.533375580904098	0.41576584067853	0.487012987012987	0.154350239649056	0.412309204598203
ASV_71	0.277396738302088	0.220941939814297	0.760643821391485	0.40040305473059	0.916386228319959	0.391009515476321	0.21879786203232	0.475987062915726	0.0965589887640449	0.41871921182266	0.483547229487257	0.303662934143101	0.321482602118003	0.248204478242501	0.255003048949498	0.437486242570988	0.695930027891359	0.357698713922945
ASV_46	0.399329370522786	0.341201476675243	0.218068535825545	0.450784896054306	0.178617654672534	0.31718254402275	0.593879911230582	0.332580704216757	0.474016853932584	0.437192118226601	0.565659023173773	0.328968178655026	0.351199481305381	0.538656527249683	0.479516602915904	0.50627338762932	0.370982154945977	0.48330284247604
ASV_166	0.371894528273129	0.341201476675243	0.508826583592939	0.315549427238014	0.504789024074554	0.369134857267855	0.334448160535117	0.292915115640447	0.433052434456929	0.320197044334975	0.377106015449182	0.354273423166951	0.38361789496434	0.541297000422476	0.426852929763291	0.476007043803654	0.419724335887785	0.434153400868307
ASV_63	0.563938424020729	0.43069694596711	0.524402907580478	0.456088247772592	0.639399430494434	0.530460461555288	0.287562904385334	0.210532739366571	0.222378277153558	0.255541871921182	0.407517790888632	0.309989245271082	0.343094877890642	0.42247570764681	0.263318365763069	0.302663438256659	0.292453085650843	0.374081861125522
ASV_45	0.313976527968298	0.713167020919566	0.612668743509865	0.283729316928299	0.517732332384157	0.216012249808597	0.318819741818523	0.268505522670409	0.295529026217228	0.172413793103448	0.319323642114227	0.309989245271082	0.502485411713853	0.359104351499789	0.343699761627585	0.748404138234647	0.219339814238133	0.262130355241242
ASV_44	0.487730528882792	0.282470074952456	0.59190031152648	0.527683495969453	0.965570799896454	0.421087170512961	0.240677648235552	0.112894367486422	0.286750936329588	0.258620689655172	0.264582446323216	0.170810400455494	0.38361789496434	0.549218419940853	0.263318365763069	0.14307726172133	0.463050718947169	0.262130355241242
ASV_40	0.00914494741655236	0.120259536860946	0.0155763239875389	0.180313958421723	0.365001294330831	0.00820299682817456	0.131278717219392	0.817721364496247	0.0204822097378277	0.375615763546798	0.486588407031202	0.328968178655026	2.48271017938189	0.161068863540346	0.0498919008814236	0.123816861104997	0.693222128950148	0.387734483794337
ASV_50	0.390184423106234	0.215348472983555	0.340083073727934	0.869749681798897	0.631633445508672	0.864048999234387	0.0968961960428844	0.0915359736376396	0.339419475655431	0.233990147783251	0.200717717900371	0.151831467071551	0.540306894315971	0.506970849176172	0.216198237152836	0.343935725291658	0.295160984592055	0.303088223247686
ASV_378	0.182898948331047	0.66002908602752	0.381619937694704	0.185617310140008	0.168263008024851	0.276167559881877	0.328196793048479	0.384451089278086	0.541315543071161	0.310960591133005	0.422723678608357	0.306826089707092	0.343094877890642	0.541297000422476	0.460114197017573	0.500770416024653	0.292453085650843	0.494224940611091
ASV_48	0.317024843773815	0.170600738337622	0.516614745586708	0.379189647857446	0.445249805850375	0.300776550366401	0.446972775294596	0.479038262036981	0.400866104868914	0.347906403940887	0.532206070190378	0.64528373505409	0.151285930408472	0.208597380650613	0.27163368257664	0.352190182698657	0.468466516829592	0.319471370450264
ASV_49	0.289590001524158	0.514598948428236	0.503634475597092	0.132583792957149	0.121667098110277	0.267964563053702	0.403213202888132	0.408860682248123	0.216526217228464	0.141625615763547	0.273705978955051	0.525083823622446	0.486276204884374	0.20595690747782	0.363102167525916	0.792427911071979	0.35744266023992	0.464189170739699
ASV_51	0.487730528882792	0.313234142521535	1.6926272066459	0.0212134068731438	0.111312451462594	0.218746582084655	0.106273247272841	0.0976383718801489	1.07677902621723	0.920566502463054	0.0821117936865154	0.0569368001518315	0.143181326993732	0.137304604985213	0.202339375796885	0.0522782302443319	0.157058138590268	0.084646260546651
ASV_53	0.28654168571864	0.506208748182123	0.407580477673936	0.323504454815443	0.16567434636293	0.251558569397353	0.328196793048479	0.488191859400744	0.354049625468165	0.261699507389163	0.358858950185512	0.24988928955526	0.267451912686406	0.264047317279256	0.371417484339487	0.412722870349989	0.273497793062363	0.393195532861863
ASV_57	0.213382106386222	0.148226871014655	0.264797507788162	0.0954603309291472	0.911208904996117	0.218746582084655	0.593879911230582	0.378348691035577	0.198970037453184	0.301724137931034	0.228088315795876	0.117036755867654	0.456559325696996	0.232361639205746	0.371417484339487	0.316420867268325	0.200384521649652	0.576140676623979
ASV_54	0.362749580856577	0.780288622888466	0.277777777777778	0.291684344505728	0.39347657261196	0.440227496445368	0.500109398931016	0.488191859400744	0.146301498127341	0.280172413793103	0.246335381059546	0.322641867527045	0.253944240328507	0.0686523024926067	0.191252286712124	0.145828747523663	0.3763979528284	0.23209458536985
ASV_56	0.411522633744856	0.332811276429131	0.379023883696781	0.456088247772592	0.512555009060316	0.380072186372088	0.250054699465508	0.2624031244279	0.196044007490637	0.301724137931034	0.319323642114227	0.221420889479345	0.264750378214826	0.240283058724123	0.257774821220689	0.23662777900066	0.276205692003574	0.275782977910057
ASV_59	0.29873494894071	0.369168810828952	0.347871235721703	0.355324565125159	0.308050737768574	0.330854205403041	0.256306066952146	0.427167876975651	0.298455056179775	0.20628078817734	0.440970743872027	0.208768267223382	0.245839636913767	0.327418673426278	0.296579633017351	0.269645608628659	0.305992580356901	0.248477732572427
ASV_2105	0.256058527663466	0.288063541783197	0.285565939771547	0.328807806533729	0.269220812839762	0.300776550366401	0.328196793048479	0.219686336730335	0.231156367041198	0.243226600985222	0.745088498266529	0.256215600683242	0.235033499027448	0.28781157583439	0.304894949830922	0.239379264802994	0.219339814238133	0.322201894984026
ASV_62	0.280445054107606	0.220941939814297	0.417964693665628	0.418964785744591	0.597980843903702	0.391009515476321	0.178163973369175	0.183071947275279	0.184339887640449	0.221674876847291	0.243294203515601	0.284684000759157	0.148584395936892	0.369666244190959	0.152447474915461	0.269645608628659	0.387229548593246	0.270321928842531
ASV_60	0.362749580856577	0.288063541783197	0.347871235721703	0.371234620280017	0.572094227284494	0.366400524991797	0.175038289625856	0.137303960456459	0.198970037453184	0.20935960591133	0.167264764916976	0.189789333839438	0.235033499027448	0.261406844106464	0.221741781695216	0.228373321593661	0.259958298356305	0.341315566720367
ASV_61	0.228623685413809	0.223738673229668	0.163551401869159	0.198875689435723	0.489257054103029	0.218746582084655	0.371956365454943	0.265454323549155	0.20189606741573	0.338669950738916	0.194635362812481	0.145505155943569	0.313377998703263	0.369666244190959	0.335384444814014	0.258639665419326	0.200384521649652	0.357698713922945
ASV_67	0.094497789971041	0.0922922027072379	0.101246105919003	0.0901569792108613	0.152731038053326	0.087498632833862	0.400087519144813	0.384451089278086	0.234082397003745	1.32697044334975	0.291953044218721	1.14506231416461	0.0729414307326561	0.042247570764681	0.0609789899661844	0.0935505172793308	0.265374096238728	0.125604128553095
