"","ME1","ME2","ME3","ME4","ME5","ME6","ME7","ME8","ME9","ME10","ME11","ME12","ME13","ME14","ME15","ME16","ME17","ME18","ME19","ME20","ME21","ME22","ME23","ME24","ME25","ME26","ME27","ME28","ME29","ME30","ME31","ME32","ME33","ME34","ME35","ME36","ME37","ME38","ME39","ME40","ME41","ME42","ME43","ME44"
"sample10",-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.76282828998721,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.76282828998721,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.76282828998721,-0.76282828998721,-0.762828289987211,-0.76282828998721,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.76282828998721,-0.762828289987211,-0.76282828998721,-0.762828289987211,-0.76282828998721,-0.762828289987211,-0.762828289987211,-0.76282828998721,-0.762828289987211,-0.762828289987211,-0.762828289987211,-0.762828289987211
"sample11",0.270815426331891,0.270815426331891,0.270815426331891,0.27081542633189,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.27081542633189,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.270815426331891,0.27081542633189,0.270815426331891
"sample12",-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.232276551637489,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.23227655163749,-0.232276551637489,-0.232276551637489,-0.23227655163749,-0.23227655163749,-0.23227655163749
"sample7",0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.469723412634901,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.469723412634901,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.469723412634901,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.4697234126349,0.469723412634901,0.469723412634901,0.4697234126349,0.4697234126349,0.469723412634901
"sample8",0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403243,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403243,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403243,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403244,0.264683145403243,0.264683145403244
"sample9",-0.0101171427453346,-0.0101171427453344,-0.0101171427453346,-0.0101171427453347,-0.0101171427453345,-0.0101171427453345,-0.0101171427453344,-0.0101171427453345,-0.0101171427453343,-0.0101171427453344,-0.0101171427453346,-0.0101171427453345,-0.0101171427453346,-0.0101171427453345,-0.0101171427453344,-0.0101171427453345,-0.0101171427453345,-0.0101171427453344,-0.0101171427453345,-0.0101171427453345,-0.0101171427453347,-0.0101171427453344,-0.0101171427453344,-0.0101171427453347,-0.0101171427453344,-0.0101171427453345,-0.0101171427453345,-0.0101171427453344,-0.0101171427453344,-0.0101171427453345,-0.0101171427453346,-0.0101171427453345,-0.0101171427453345,-0.0101171427453348,-0.0101171427453346,-0.0101171427453345,-0.0101171427453343,-0.0101171427453345,-0.0101171427453344,-0.0101171427453344,-0.0101171427453345,-0.0101171427453347,-0.0101171427453345,-0.0101171427453345
