#OTUID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_360	14	12	45	9	2	2	30	5	12	22	15	9	0	37	5	33	13	24
ASV_349	15	39	29	23	6	12	27	3	16	15	7	17	16	21	15	5	5	16
ASV_309	16	31	8	25	10	11	13	15	17	8	12	16	25	11	21	16	7	23
ASV_326	16	14	13	5	3	11	19	38	17	14	15	26	13	15	20	17	10	18
ASV_333	22	12	12	2	5	14	22	15	16	19	11	22	10	20	31	22	9	19
ASV_344	22	13	28	25	38	18	12	8	5	8	13	15	14	12	10	12	12	16
ASV_346	19	30	8	15	14	3	20	7	15	22	15	31	21	15	8	8	18	12
ASV_335	9	17	13	7	5	6	52	20	37	11	10	13	6	14	19	11	13	17
ASV_336	13	20	45	18	30	23	11	19	11	6	11	10	8	9	10	12	12	12
ASV_396	10	19	19	12	7	9	11	23	19	13	17	12	16	13	15	18	8	39
ASV_338	39	4	16	8	89	29	4	0	6	7	2	6	10	10	8	8	17	16
ASV_362	16	21	14	10	4	14	19	15	21	14	19	27	13	20	8	11	11	21
ASV_347	18	17	40	5	6	15	21	13	7	13	19	22	14	17	19	5	7	18
ASV_313	9	9	9	16	16	9	4	23	18	21	13	14	31	10	20	15	19	19
ASV_318	8	1	17	3	23	6	17	8	15	14	18	9	13	27	29	24	12	31
ASV_371	6	11	18	20	20	9	9	7	6	17	28	14	12	5	33	12	21	27
ASV_387	22	14	29	34	4	4	35	12	9	9	25	20	12	8	10	13	1	13
ASV_320	20	40	13	11	6	25	8	2	24	5	3	8	10	12	12	37	29	8
ASV_332	24	27	6	14	27	12	8	18	13	16	8	12	27	9	17	11	5	19
ASV_376	8	10	5	8	12	17	31	13	37	28	12	40	4	0	9	9	5	24
ASV_573	15	19	36	12	27	26	14	9	13	15	16	10	10	5	13	8	13	11
ASV_366	21	14	15	30	12	11	10	17	23	7	9	14	9	10	30	17	17	5
ASV_370	7	15	16	8	3	9	20	12	19	17	20	21	14	15	20	10	15	30
ASV_372	17	18	13	9	13	8	19	24	10	11	27	16	12	20	17	8	19	10
ASV_853	18	17	14	26	24	22	9	13	19	7	7	16	9	13	16	12	9	20
ASV_364	9	8	7	2	11	7	3	4	3	12	99	27	6	29	20	14	3	4
ASV_873	21	18	18	7	7	9	20	27	19	17	9	21	21	8	22	9	9	6
ASV_334	12	5	12	9	3	5	9	8	51	26	8	12	21	18	16	24	10	18
ASV_337	25	9	4	8	4	14	26	11	16	10	25	29	17	9	11	17	14	18
ASV_350	12	8	10	7	9	13	5	1	10	5	27	6	11	86	13	7	32	5
ASV_361	17	13	19	21	15	13	14	12	18	13	18	21	13	14	14	10	16	6
ASV_379	9	62	5	6	13	43	5	14	6	19	5	5	3	3	9	45	4	11
ASV_391	11	14	18	14	23	74	5	8	0	5	16	9	22	16	9	6	6	9
ASV_390	21	18	16	12	13	17	8	4	18	14	5	34	20	5	12	6	32	8
ASV_353	12	17	31	9	25	12	7	13	8	19	23	14	5	4	9	19	17	18
ASV_394	6	16	4	20	7	22	6	13	11	4	16	17	29	3	20	28	14	26
ASV_341	10	26	9	25	15	15	11	12	14	13	7	9	23	14	14	17	12	14
ASV_382	21	24	12	15	2	7	22	14	11	15	14	33	17	10	8	10	7	18
ASV_374	15	19	14	2	12	6	24	14	9	15	29	14	13	7	18	8	21	19
ASV_385	9	15	50	4	6	10	16	13	9	14	17	7	5	7	21	36	2	16
ASV_389	16	7	14	21	14	54	13	12	18	7	14	9	14	4	11	9	6	13
ASV_439	14	10	15	12	3	18	21	12	10	8	20	25	8	18	19	8	17	18
ASV_373	17	12	9	11	11	13	10	19	10	15	10	23	20	22	16	11	9	17
ASV_1534	7	21	12	25	1	13	20	28	14	11	12	14	17	12	23	4	10	10
ASV_436	17	18	5	13	18	20	10	18	20	14	18	9	14	16	12	10	12	10
ASV_538	6	1	40	2	6	41	2	13	15	14	15	3	23	26	1	6	26	14
ASV_555	11	8	9	16	17	17	12	10	18	12	18	13	9	28	14	13	18	11
ASV_426	18	14	26	20	14	19	13	11	14	6	23	8	9	5	18	9	10	14
ASV_329	14	5	5	4	8	3	20	14	23	13	7	13	13	22	26	21	18	21
ASV_2902	10	5	1	5	2	4	24	17	13	21	13	20	10	14	22	10	29	29
ASV_363	9	12	2	9	27	13	15	10	10	12	6	17	2	6	23	51	3	21
ASV_355	24	13	9	10	11	12	20	10	12	15	15	20	14	6	13	13	12	17
ASV_407	9	19	19	22	5	4	6	10	13	10	14	10	9	4	69	4	8	11
ASV_359	29	16	19	3	9	23	19	15	5	7	10	26	12	8	10	8	12	14
ASV_816	11	11	7	5	13	12	15	5	14	13	15	11	10	17	17	21	22	26
ASV_365	9	6	12	42	28	18	9	5	14	3	4	6	2	40	5	16	17	6
ASV_1208	25	16	27	12	5	17	21	12	17	10	7	18	9	6	15	15	3	6
ASV_383	13	12	3	9	3	9	9	16	12	11	17	18	22	18	19	17	19	14
ASV_381	12	13	8	18	5	12	15	18	9	13	16	24	10	16	21	10	11	9
ASV_597	23	5	46	39	15	3	9	6	5	7	4	18	6	5	18	20	6	5
ASV_358	15	7	17	14	13	13	13	12	14	11	11	17	8	16	20	9	13	16
ASV_505	4	21	14	11	4	4	17	21	11	18	12	8	21	14	22	9	12	16
ASV_402	10	3	11	20	50	22	7	29	3	19	4	3	7	12	3	17	11	7
ASV_401	11	13	13	15	5	9	17	11	21	12	10	15	9	11	16	21	15	13
ASV_400	4	20	19	16	11	6	11	12	18	8	15	13	19	17	16	13	12	6
ASV_414	14	19	1	14	0	8	15	27	25	39	2	3	12	2	8	15	0	29
ASV_625	3	8	68	20	5	8	13	12	7	10	7	7	4	3	20	19	4	14
ASV_435	9	20	6	18	6	18	19	10	10	7	8	24	16	8	7	11	15	19
ASV_441	2	15	54	31	2	2	16	8	6	12	14	8	6	21	5	6	8	15
ASV_375	6	6	13	7	35	10	8	15	10	18	10	12	16	10	15	9	11	18
ASV_395	13	21	9	13	5	15	6	17	14	22	15	9	18	14	7	8	5	18
ASV_405	13	16	19	17	25	33	10	5	8	5	11	11	6	12	8	8	15	7
ASV_413	5	11	16	16	10	8	12	9	11	4	20	9	7	22	16	24	15	14
ASV_458	18	13	7	10	7	40	9	13	12	21	7	33	6	4	5	7	3	14
ASV_652	9	11	7	83	1	48	1	0	25	2	4	4	5	7	11	3	4	3
ASV_380	5	10	7	8	26	7	5	23	6	17	30	5	7	3	19	11	15	23
ASV_404	6	20	9	9	6	10	18	18	7	20	14	19	11	12	10	14	13	11
ASV_418	24	9	6	3	22	19	9	7	18	23	10	8	13	6	10	10	13	17
ASV_445	12	13	12	8	21	18	11	13	7	17	18	14	5	5	13	15	6	18
ASV_588	10	28	8	3	7	12	8	21	18	13	10	15	8	11	21	11	6	16
ASV_593	14	11	14	7	18	27	6	9	11	9	11	14	13	8	17	19	12	6
ASV_556	16	24	9	16	2	32	35	9	11	7	5	9	8	6	6	5	16	9
ASV_384	3	11	7	37	9	8	16	4	9	10	12	6	7	9	32	7	22	15
ASV_417	13	22	7	19	10	11	21	10	19	7	10	17	9	13	7	5	10	14
ASV_386	26	25	0	2	11	2	4	19	2	12	22	14	8	1	6	7	38	24
ASV_422	8	16	16	10	14	26	7	3	15	5	16	14	8	11	15	17	14	8
ASV_523	7	47	45	6	1	7	4	5	6	10	11	7	12	7	15	14	1	16
ASV_398	14	10	0	28	11	6	30	11	15	12	12	11	8	4	14	8	4	22
ASV_419	6	4	11	18	37	8	6	3	3	8	46	19	3	2	5	12	15	14
ASV_433	6	35	7	17	2	14	11	6	4	8	3	18	3	13	34	17	1	21
ASV_438	10	11	12	5	20	55	18	11	5	9	10	12	7	4	8	7	4	12
ASV_416	9	1	1	0	0	93	6	5	2	0	10	52	9	0	2	26	0	3
ASV_367	15	14	63	2	1	7	11	11	10	4	9	16	6	7	16	13	3	10
ASV_582	20	23	3	5	0	3	19	13	12	13	3	9	47	9	18	2	13	6
ASV_377	14	12	14	14	7	6	16	14	14	10	14	19	14	9	16	9	3	12
ASV_425	10	4	1	15	0	1	26	2	6	20	25	29	4	4	19	23	17	11
ASV_1983	8	9	43	11	15	12	9	16	3	14	15	6	5	5	7	6	15	17
ASV_409	13	26	14	12	12	17	15	14	14	8	7	11	9	10	3	5	15	9
ASV_460	8	12	17	32	36	12	5	4	4	5	8	3	9	16	6	4	13	19
ASV_392	11	6	8	12	22	13	2	3	20	14	7	2	21	16	8	14	20	13
ASV_397	5	10	9	11	5	10	13	14	33	18	14	9	11	4	11	12	12	11
ASV_411	9	9	4	7	34	11	3	8	8	5	18	12	7	10	14	14	27	12
ASV_403	14	0	3	1	0	0	0	0	121	0	0	0	70	0	1	0	0	1
ASV_465	43	70	6	1	0	7	14	4	9	10	7	13	11	5	3	0	3	4
ASV_442	4	30	0	14	86	3	5	4	14	7	4	4	3	9	1	9	2	10
ASV_478	10	4	22	18	7	22	6	14	2	11	11	10	9	14	25	12	7	5
ASV_1275	26	11	20	15	15	11	7	15	10	4	9	8	5	10	4	18	11	6
ASV_444	5	9	3	61	7	2	15	4	7	17	2	15	6	3	21	1	11	16
ASV_440	6	12	16	10	11	6	7	14	11	9	26	13	12	11	12	1	14	13
ASV_507	14	13	11	18	10	13	21	9	8	11	10	17	5	6	17	5	4	12
ASV_1027	15	11	1	22	9	23	9	0	17	7	22	7	8	5	17	23	3	4
ASV_470	9	7	5	14	3	7	21	7	18	9	33	7	16	6	11	7	8	15
ASV_410	9	15	14	18	34	13	7	8	1	6	7	15	6	11	10	11	11	5
ASV_415	0	149	0	0	1	0	0	1	23	2	0	2	0	0	1	0	0	22
ASV_452	38	2	8	11	8	12	10	8	6	13	6	25	7	3	9	9	11	15
ASV_399	10	1	12	3	20	12	6	6	17	12	9	8	21	17	7	9	20	10
ASV_406	17	13	6	4	7	15	17	7	15	9	7	12	13	11	13	13	8	13
ASV_424	7	8	7	4	2	10	27	13	18	12	10	14	6	4	23	8	17	10
ASV_454	2	6	13	2	0	6	3	16	94	11	5	6	2	1	5	17	6	5
ASV_457	5	19	15	8	10	8	10	26	3	3	3	15	14	11	22	13	11	4
ASV_481	9	14	7	15	15	11	13	6	19	13	12	13	20	3	5	8	7	10
ASV_539	4	61	2	9	6	4	9	18	9	6	7	6	8	14	14	11	6	6
ASV_432	28	7	13	23	18	26	0	3	3	8	5	4	9	7	3	14	21	7
ASV_428	7	12	10	17	17	11	8	10	12	7	9	8	8	15	10	16	13	8
ASV_467	8	19	4	0	7	3	26	29	29	10	15	3	9	5	5	14	11	1
ASV_506	14	13	3	11	10	10	8	5	21	10	11	26	1	6	11	11	19	8
ASV_408	0	31	6	0	84	5	3	2	4	1	5	25	10	6	1	4	2	8
ASV_423	9	11	7	11	3	13	16	4	8	10	20	11	12	13	12	13	8	16
ASV_480	9	10	1	5	0	5	32	9	7	8	11	9	6	6	34	3	14	28
ASV_547	7	7	7	13	13	5	12	7	10	14	14	10	10	16	16	17	8	11
ASV_509	0	17	8	0	0	5	18	34	25	5	13	22	9	7	9	15	3	6
ASV_542	8	11	11	17	12	6	8	19	5	5	13	16	11	6	8	11	10	18
ASV_669	12	6	8	9	4	4	7	5	8	10	8	8	18	15	22	29	7	15
ASV_450	13	5	19	7	20	15	4	8	18	7	3	9	6	20	8	9	11	11
ASV_448	6	12	5	6	14	9	17	4	12	16	15	14	9	16	6	15	9	6
ASV_466	21	16	10	8	10	15	8	15	5	11	9	7	6	7	7	7	21	8
ASV_569	5	17	2	7	2	10	13	16	12	9	6	20	15	4	12	10	21	10
ASV_443	1	4	1	1	0	0	3	11	15	11	1	21	7	93	2	19	0	0
ASV_463	10	8	8	14	5	9	17	6	10	8	11	9	12	13	19	6	5	20
ASV_485	2	11	1	10	5	7	12	12	6	12	32	35	7	5	11	5	13	4
ASV_491	7	15	1	10	7	5	10	16	19	5	10	18	17	6	11	14	4	14
ASV_494	6	31	2	8	6	9	7	17	7	8	5	11	13	9	15	6	10	19
ASV_482	21	8	8	4	4	12	12	6	9	7	18	7	4	13	20	8	11	16
ASV_430	3	9	7	13	9	9	10	11	6	14	6	17	7	7	12	29	8	10
ASV_811	12	18	15	12	2	12	9	10	13	13	4	12	16	10	13	5	2	9
ASV_472	4	8	16	3	8	5	16	18	8	10	4	10	11	12	22	6	16	9
ASV_479	8	10	7	2	13	9	6	20	11	11	9	5	14	8	15	15	2	21
ASV_628	6	32	0	4	6	12	6	13	3	9	12	6	8	27	8	8	14	12
ASV_1299	11	14	5	10	7	10	10	11	11	10	6	13	5	9	12	13	8	20
ASV_540	1	10	4	2	1	6	4	76	5	3	30	12	0	3	0	11	4	13
ASV_604	9	17	11	7	1	10	25	13	11	6	14	15	3	9	9	5	10	10
ASV_429	6	21	3	8	7	7	18	10	3	10	15	10	10	8	14	15	12	7
ASV_486	4	14	28	6	1	11	10	5	13	13	11	11	6	8	16	12	1	14
ASV_535	16	14	7	4	5	22	15	16	13	9	12	12	5	7	8	8	4	7
ASV_544	0	14	3	1	0	1	21	48	20	5	6	19	6	13	12	10	2	3
ASV_471	18	6	6	6	7	7	9	3	13	11	14	11	10	3	18	11	4	25
ASV_546	12	14	6	8	8	11	17	8	11	10	13	17	9	9	4	5	9	11
ASV_730	10	22	9	15	4	3	4	28	8	8	15	15	2	0	12	9	4	14
ASV_1025	30	19	23	14	2	4	6	9	13	14	5	9	3	0	10	11	6	3
ASV_437	4	14	16	20	2	19	14	16	11	9	12	7	6	7	5	6	4	9
ASV_634	13	8	9	25	0	15	11	17	12	8	13	7	16	0	3	5	10	9
ASV_2411	7	13	18	12	6	10	8	9	9	8	9	8	6	11	10	10	18	8
ASV_468	6	7	5	5	5	11	14	7	11	7	20	9	9	9	15	15	12	12
ASV_560	9	13	23	17	16	7	8	3	14	7	8	9	7	12	3	9	6	8
ASV_464	7	12	20	5	13	8	9	11	15	7	10	7	3	8	9	13	11	10
ASV_545	2	5	6	9	41	14	7	5	1	13	11	10	2	11	7	8	11	15
ASV_431	10	4	6	11	4	4	10	6	13	5	10	9	18	21	10	14	13	9
ASV_447	9	8	5	7	5	3	6	11	17	15	5	7	6	19	16	13	15	10
ASV_492	7	8	6	11	1	4	6	21	14	9	5	3	43	6	6	19	3	5
ASV_497	8	20	10	7	2	6	9	14	9	11	10	8	16	6	10	7	13	11
ASV_605	10	2	9	10	12	13	7	4	20	11	9	8	3	7	9	13	14	16
ASV_618	18	10	13	3	4	4	12	13	8	1	8	17	8	3	13	4	9	29
ASV_453	8	12	16	5	11	8	12	5	7	14	8	15	3	5	11	11	11	14
ASV_493	9	4	18	4	6	40	15	3	4	15	2	16	5	2	15	2	5	11
ASV_495	6	23	12	13	14	9	7	9	11	8	2	7	16	9	10	5	6	9
ASV_575	1	6	4	4	0	10	12	27	6	32	14	43	2	3	3	6	0	3
ASV_469	9	3	2	1	1	2	28	13	18	15	10	7	14	6	18	12	6	10
ASV_510	10	15	4	12	6	7	5	14	8	8	10	14	20	10	7	7	12	6
ASV_534	2	0	7	0	6	0	4	13	0	84	5	39	2	1	1	4	0	7
ASV_462	8	11	8	17	15	17	8	2	5	7	7	15	4	10	16	9	6	9
ASV_499	11	11	16	4	3	3	11	15	8	6	12	8	10	12	10	9	6	19
ASV_449	9	22	5	17	1	5	8	19	8	9	3	5	20	13	19	1	6	3
ASV_484	6	1	0	1	0	2	2	4	19	2	1	0	3	0	3	118	1	10
ASV_678	11	13	11	12	1	19	10	3	11	8	9	12	5	4	13	10	10	11
ASV_474	12	29	4	8	17	5	15	8	3	5	11	8	10	6	10	5	5	11
ASV_524	4	22	2	1	26	2	5	32	10	7	6	2	10	8	8	8	5	14
ASV_451	2	0	5	0	3	12	8	7	2	6	34	2	8	16	5	1	58	0
ASV_504	5	9	3	19	8	11	8	3	16	5	11	7	7	6	15	10	7	19
ASV_577	9	10	3	6	4	10	17	9	4	3	16	14	8	9	10	15	9	13
ASV_648	6	10	4	9	8	11	15	14	10	16	10	15	7	8	8	6	2	10
ASV_1586	14	16	10	3	12	13	10	3	6	5	7	7	6	4	20	13	0	18
ASV_487	5	2	14	6	4	13	10	8	19	10	2	20	3	2	14	10	9	16
ASV_488	7	6	6	16	6	6	9	5	5	5	14	10	14	9	12	11	14	12
ASV_502	6	17	6	8	4	3	5	25	14	11	13	5	5	3	8	14	17	3
ASV_551	13	9	3	12	8	5	13	4	7	7	5	17	16	25	3	9	2	9
ASV_592	23	7	17	4	14	3	6	16	0	1	6	9	8	11	2	13	19	8
ASV_459	1	0	0	0	2	0	1	0	0	1	1	3	2	0	155	0	0	0
ASV_536	7	8	4	4	5	5	11	19	18	10	7	14	12	8	12	3	4	14
ASV_543	6	9	8	7	9	5	14	5	5	11	11	14	16	12	7	3	6	17
ASV_496	27	19	2	0	0	6	13	8	13	6	17	18	10	3	7	5	4	6
ASV_511	7	2	10	1	16	67	10	7	5	2	9	2	1	2	4	4	9	5
ASV_609	12	8	7	12	8	7	17	14	3	8	11	4	7	9	13	5	6	12
ASV_554	10	2	8	11	16	5	10	9	6	5	8	21	8	5	8	10	16	4
ASV_566	12	11	6	9	4	3	11	7	10	6	12	16	9	8	6	12	8	12
ASV_578	8	6	14	6	6	38	7	8	6	4	9	8	6	12	6	7	3	8
ASV_2543	3	4	2	3	5	9	11	13	5	12	24	15	9	6	24	5	1	10
ASV_607	10	5	20	3	13	11	7	8	6	5	11	9	9	5	6	17	5	10
ASV_512	3	9	30	13	22	3	5	8	5	10	8	1	9	9	4	5	6	9
ASV_613	9	10	1	5	4	11	20	21	9	6	3	26	5	11	7	1	4	6
ASV_455	7	10	3	8	2	8	12	8	9	11	18	14	9	2	11	3	11	12
ASV_483	10	5	6	3	1	14	8	4	11	4	7	11	13	12	18	6	13	12
ASV_571	7	2	17	8	18	6	7	14	17	11	2	3	7	8	13	5	2	11
ASV_834	11	10	3	4	2	8	13	11	11	9	11	17	11	3	9	5	6	14
ASV_1408	8	2	0	7	11	6	7	3	4	8	12	16	17	9	4	21	6	16
ASV_522	6	10	10	4	8	8	8	5	10	7	15	13	5	13	12	3	4	16
ASV_822	12	20	11	2	3	18	11	18	8	5	5	6	8	5	3	3	10	9
ASV_489	15	3	19	2	2	3	14	6	10	4	5	10	11	10	24	7	5	6
ASV_718	6	10	13	8	2	4	7	14	10	6	3	10	8	13	23	5	2	12
ASV_1987	9	10	3	3	6	15	11	8	6	5	8	15	11	6	5	14	6	13
ASV_503	5	16	8	2	1	4	13	13	10	8	10	14	2	8	16	8	5	11
ASV_553	2	4	3	6	1	0	16	9	14	11	6	8	13	15	17	13	6	10
ASV_516	12	10	0	12	2	15	10	8	9	5	11	7	3	8	9	7	17	8
ASV_528	8	11	5	12	4	6	11	6	11	8	12	10	7	5	17	4	8	8
ASV_550	6	15	7	3	26	5	4	5	6	2	11	7	6	2	16	13	5	14
ASV_847	4	15	16	7	4	8	4	17	3	2	19	3	7	6	3	13	16	6
ASV_527	0	3	23	12	13	10	14	3	7	5	2	11	4	21	3	4	13	4
ASV_568	0	0	1	2	0	0	149	0	0	0	0	0	0	0	0	0	0	0
ASV_1118	3	4	3	4	2	3	22	13	18	3	8	32	7	5	13	4	3	4
ASV_557	8	8	5	11	4	24	14	11	6	5	8	12	8	9	3	4	5	6
ASV_581	6	3	0	1	1	1	15	19	2	8	17	12	18	6	14	6	14	8
ASV_942	13	12	5	6	3	7	11	8	8	12	6	16	5	6	10	9	3	11
ASV_1246	6	6	0	1	0	3	25	9	11	4	23	25	6	4	13	7	4	3
ASV_537	17	1	0	10	1	9	14	6	25	10	1	6	33	2	5	1	7	2
ASV_594	9	11	3	7	8	4	5	16	8	5	8	3	23	11	5	5	5	14
ASV_803	7	12	2	7	0	7	12	10	12	9	10	13	7	5	4	12	8	13
ASV_530	8	6	8	7	2	7	11	5	5	9	5	7	7	11	18	14	8	11
ASV_562	7	5	23	7	10	5	7	7	6	8	12	7	18	4	6	5	3	9
ASV_529	2	14	6	9	8	6	3	4	3	7	10	8	10	10	14	11	10	13
ASV_559	7	31	2	1	2	6	18	12	5	9	8	11	7	2	4	5	4	14
ASV_525	9	10	2	4	2	12	19	7	6	8	10	14	7	9	10	1	9	8
ASV_606	18	6	1	4	0	3	40	7	5	7	4	16	3	1	7	2	6	17
ASV_519	4	8	4	4	2	2	8	15	7	13	10	9	18	9	12	10	5	6
ASV_579	4	11	4	4	10	8	15	10	10	11	9	7	6	4	10	8	7	8
ASV_644	27	2	5	6	17	17	2	1	2	4	15	18	5	2	9	4	5	5
ASV_707	5	11	20	7	0	6	7	11	7	11	10	7	17	9	4	8	2	4
ASV_1116	10	17	3	8	2	12	20	8	5	7	9	7	10	4	5	9	5	4
ASV_574	5	7	1	4	0	1	11	14	19	9	13	6	8	4	26	7	2	8
ASV_620	7	16	9	1	2	15	7	10	6	2	6	9	11	4	5	16	12	7
ASV_549	10	13	15	8	6	7	9	5	4	4	8	9	5	11	10	8	3	9
ASV_576	16	6	10	3	2	6	14	9	11	9	8	8	8	3	10	7	3	11
ASV_681	13	9	13	15	10	20	1	4	5	6	2	13	5	3	6	8	3	8
ASV_886	1	2	11	0	3	2	9	11	11	5	14	19	12	16	5	12	8	3
ASV_1456	11	7	5	4	5	3	15	11	6	6	9	10	10	5	8	7	4	17
ASV_518	4	2	0	0	2	9	10	9	11	16	3	3	0	4	41	6	0	23
ASV_1537	12	6	18	20	4	11	6	6	4	1	8	2	6	4	8	22	3	1
ASV_501	1	0	2	2	7	0	0	10	1	6	43	1	6	0	0	1	7	55
ASV_514	5	10	5	13	11	3	4	17	8	10	7	8	12	2	8	7	1	11
ASV_533	0	1	9	0	1	2	1	1	0	0	0	2	0	0	122	0	0	3
ASV_622	9	9	16	7	13	9	1	10	1	9	9	3	2	3	13	14	6	8
ASV_650	18	14	0	18	0	0	22	7	8	0	15	13	8	0	9	0	2	8
ASV_704	15	3	5	0	18	4	9	16	8	9	5	5	4	4	1	4	24	8
ASV_572	10	0	8	1	18	1	0	3	12	13	12	13	3	10	16	12	3	6
ASV_1619	6	5	10	9	2	3	8	19	4	5	17	9	7	2	14	5	7	8
ASV_532	9	10	2	18	7	8	12	3	4	7	8	6	4	17	8	11	3	3
ASV_552	6	7	11	7	0	5	8	5	4	6	7	9	5	16	8	7	19	10
ASV_558	8	0	0	0	0	7	2	44	1	20	0	5	10	0	0	3	36	3
ASV_561	3	4	4	11	8	5	7	10	6	10	7	8	9	7	14	11	9	6
ASV_596	5	2	0	5	0	9	4	5	6	8	4	4	1	2	22	10	48	4
ASV_640	7	4	19	2	25	4	5	6	2	12	3	0	16	6	8	6	2	12
ASV_775	15	12	3	0	1	12	20	14	6	6	3	13	2	10	4	3	10	5
ASV_862	1	7	2	2	0	1	13	8	6	2	17	18	8	13	18	16	3	4
ASV_1986	9	7	6	3	4	9	14	9	4	15	5	2	5	13	9	7	6	10
ASV_612	3	5	3	5	4	1	8	23	10	12	10	5	11	2	10	13	6	6
ASV_614	6	5	8	9	11	10	4	1	2	2	50	5	5	1	6	4	6	2
ASV_647	18	2	4	7	3	5	16	7	22	5	3	8	5	7	6	10	4	5
ASV_696	13	6	1	7	5	16	13	6	2	10	9	9	4	9	8	5	4	10
ASV_998	1	2	0	2	1	4	20	9	6	6	10	26	9	5	10	15	5	6
ASV_1817	15	10	2	2	17	12	10	2	14	4	7	3	1	0	4	23	6	4
ASV_639	6	7	4	7	2	10	6	14	6	9	11	10	10	8	12	3	5	6
ASV_859	11	7	2	11	1	8	9	10	2	17	2	4	11	9	4	5	15	8
ASV_2043	2	6	14	8	4	10	7	15	5	1	11	7	10	8	7	7	5	8
ASV_565	5	5	3	2	1	1	20	12	13	8	18	8	6	8	6	6	5	8
ASV_810	2	6	0	7	0	15	10	0	10	9	23	5	5	3	12	10	6	12
ASV_962	11	17	3	6	3	5	9	10	15	7	2	6	6	3	6	7	11	8
ASV_2517	8	5	29	13	4	13	4	6	3	1	6	6	3	5	2	10	5	11
ASV_567	6	4	7	4	2	0	6	11	11	8	7	10	3	19	16	9	1	10
ASV_580	4	7	1	4	2	4	13	12	5	10	4	16	6	3	16	13	3	11
ASV_601	1	15	3	1	2	3	5	21	20	2	4	14	7	5	9	8	9	5
ASV_1674	9	12	2	2	1	3	8	18	10	9	19	10	4	0	9	4	3	10
ASV_591	15	13	6	13	1	5	8	8	4	6	2	13	8	10	4	5	6	6
ASV_617	4	13	1	8	11	11	8	9	8	6	6	3	14	2	9	9	7	4
ASV_642	4	4	2	10	0	14	12	4	13	11	6	5	4	7	12	8	6	11
ASV_1982	24	3	6	13	12	13	4	2	10	9	4	8	2	8	3	3	4	4
ASV_563	6	6	4	8	7	17	8	8	7	6	11	12	4	1	7	7	8	5
ASV_570	5	2	21	5	6	7	4	12	2	9	5	3	1	6	11	10	10	13
ASV_615	6	6	3	8	13	2	13	11	10	14	6	7	5	7	5	3	4	9
ASV_654	1	0	0	65	0	0	0	61	0	4	0	0	1	0	0	0	0	0
ASV_660	8	4	2	6	8	7	10	3	6	7	7	15	1	1	15	9	10	13
ASV_626	5	7	14	6	10	14	7	3	7	3	8	17	4	3	3	6	9	5
ASV_829	2	12	3	0	0	11	6	12	4	5	5	42	13	0	6	2	2	6
ASV_2360	2	4	4	2	0	1	16	10	10	2	9	25	14	3	15	4	6	3
ASV_587	9	8	9	16	19	7	8	2	1	6	7	4	6	17	2	2	4	3
ASV_624	7	11	2	7	3	9	11	7	8	5	5	15	7	4	10	9	2	8
ASV_630	11	0	0	8	0	6	3	14	4	3	2	14	7	1	0	4	1	52
ASV_670	1	9	3	1	1	0	18	20	15	1	7	6	8	7	11	9	5	8
ASV_703	5	3	9	10	5	3	6	4	13	6	3	9	7	9	8	3	12	15
ASV_564	5	4	5	15	19	3	7	3	6	4	8	6	4	9	13	1	8	9
ASV_600	8	9	6	13	6	12	7	3	8	4	9	7	8	4	8	6	8	3
ASV_602	1	0	1	30	0	38	6	2	3	1	0	6	5	1	10	18	4	3
ASV_616	2	13	4	7	13	1	3	4	3	4	4	8	9	11	3	34	2	4
ASV_655	4	5	7	10	9	16	1	8	3	4	7	4	4	12	10	7	15	3
ASV_691	23	11	6	0	0	0	12	10	4	16	3	2	0	6	13	16	0	7
ASV_548	0	2	2	0	0	7	10	18	5	1	4	9	5	2	43	16	2	2
ASV_610	0	7	0	0	0	0	0	0	1	5	0	2	0	0	4	0	0	108
ASV_676	9	4	3	14	7	9	2	4	5	9	12	7	6	9	10	8	7	2
ASV_690	6	5	2	2	4	7	11	7	8	7	8	18	12	8	7	2	6	7
ASV_767	4	7	46	5	6	1	9	5	3	2	5	9	4	2	4	5	5	5
ASV_1269	3	6	9	8	2	7	15	8	6	7	6	13	6	3	5	4	10	8
ASV_2899	8	11	1	1	1	8	21	17	8	7	5	5	7	2	4	3	15	2
ASV_584	12	5	4	3	5	7	5	7	7	4	9	8	8	8	10	6	8	10
ASV_608	6	9	4	11	6	4	9	16	7	11	4	6	8	2	7	3	8	5
ASV_668	6	29	0	7	8	6	13	17	11	7	0	9	3	0	2	2	4	2
ASV_693	15	2	2	1	8	12	19	9	7	8	11	3	0	0	6	5	8	10
ASV_700	6	6	7	8	5	5	3	5	14	10	4	10	9	5	8	9	7	5
ASV_595	8	9	5	7	5	10	6	2	6	5	9	6	8	7	6	14	2	10
ASV_638	3	2	1	3	5	2	7	3	23	10	8	6	5	16	10	5	5	11
ASV_643	3	0	15	7	10	1	6	4	6	9	10	7	4	7	9	7	13	7
ASV_724	10	10	7	2	5	7	9	9	3	6	7	7	4	2	11	4	5	17
ASV_637	6	7	9	8	7	10	4	6	5	4	4	9	9	8	12	5	6	5
ASV_653	5	7	5	8	2	6	5	6	10	4	8	6	7	8	7	10	11	9
