"igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
1,0.154500671742051,0,1
5,0.223012281835811,1184.83832281668,5
3,0.229540918163673,5.10220656720835,3
3,0.232166890982503,44.5312071627866,3
4,0.233423545331529,78.4240421090736,4
2,0.207456404088996,0,2
3,0.23776705720193,251.882758441804,3
6,0.242786769880366,837.484287814452,6
1,0.133772780147344,0,1
1,0.198618307426598,0,1
1,0.167313288069835,0,1
1,0.227123107307439,0,1
6,0.255177514792899,310.596815506668,6
1,0.171727227476356,0,1
1,0.171727227476356,0,1
5,0.246781115879828,103.291971052148,5
1,0.114656031904287,0,1
2,0.128539493293592,344,2
2,0.154362416107383,344,2
2,0.221864951768489,12.9447983594994,2
2,0.179781136008338,344,2
2,0.226973684210526,55.6977376101946,2
10,0.267857142857143,1005.50244023116,10
12,0.267441860465116,1037.37054476365,12
6,0.209217707701637,1184.56745563811,6
8,0.278675282714055,643.265654293116,8
4,0.217254408060453,384.657251255079,4
6,0.25593471810089,124.484768194879,6
1,0.19371139809096,0,1
7,0.270376175548589,166.422421143239,7
5,0.242105263157895,174.638063551957,5
7,0.260770975056689,517.190836649674,7
3,0.24468085106383,11.5902387479946,3
13,0.301047120418848,594.649756396132,13
4,0.26416539050536,114.262358090662,4
12,0.297670405522002,204.739642324671,12
1,0.183901918976546,0,1
7,0.255744996293551,235.3674997714,7
4,0.211397058823529,1034.28300083167,4
16,0.292869269949066,1436.09983633447,16
7,0.253490080822924,581.028510149176,7
9,0.29664660361135,1482.23783789642,9
7,0.249818971759594,189.47095256835,7
1,0.145446880269815,0,1
12,0.278900565885206,276.943267097188,12
3,0.172327672327672,1367,3
3,0.195911413969336,690.09924588189,3
10,0.30639431616341,763.228654484452,10
13,0.285123966942149,3333.88196483178,13
1,0.176470588235294,0,1
15,0.294368600682594,527.127210247555,15
3,0.236463331048663,3.10053990092666,3
11,0.303697183098592,1287.77546139285,11
8,0.268065268065268,539.848060496512,8
13,0.307212822796082,432.120398031555,13
4,0.25631500742942,249.169141360583,4
7,0.272082018927445,46.5194092920614,7
5,0.250181290790428,527.495911915018,5
16,0.307760927743087,748.247817039161,16
1,0.147435897435897,0,1
8,0.271013354281225,393.649769868729,8
8,0.245726495726496,350.610586449541,8
2,0.176200204290092,344,2
1,0.147435897435897,0,1
9,0.249638205499276,1450.62062341448,9
3,0.218492716909436,261.410898280751,3
2,0.207331730769231,71.7610974474558,2
5,0.260377358490566,1180.52186438214,5
3,0.215759849906191,44.1619553963014,3
17,0.298442906574394,823.03931713407,17
6,0.242105263157895,497.424926454791,6
15,0.314494074749316,1168.31793013287,15
14,0.284653465346535,319.281388443394,14
5,0.256887565152643,295.69098309447,5
6,0.264367816091954,170.662607201895,6
2,0.16076421248835,32.5256189580025,2
7,0.276663993584603,536.398656087237,7
6,0.24025069637883,388.857640434084,6
10,0.284653465346535,382.345360824503,10
11,0.299739357080799,296.373214023124,11
11,0.3045013239188,257.054774948301,11
4,0.258620689655172,376.192341673921,4
11,0.289915966386555,1363.74211246784,11
9,0.293867120954003,177.891766347535,9
2,0.187704026115343,478.305456103887,2
2,0.209090909090909,1591.29362198648,2
11,0.286783042394015,195.104637264831,11
2,0.258426966292135,31.4333354302763,2
5,0.240418118466899,690.984687152778,5
3,0.196357427433125,22.2239889412378,3
17,0.271439811172305,2656.86981411242,17
8,0.275779376498801,407.460752740258,8
14,0.2875,1106.69008968087,14
14,0.296901893287435,1081.92503345194,14
1,0.219745222929936,0,1
9,0.265384615384615,303.785168462422,9
8,0.274463007159905,419.329288665343,8
4,0.248023005032351,25.3712239141924,4
9,0.276663993584603,795.9192106105,9
3,0.202702702702703,79.1981211184151,3
10,0.29664660361135,894.057797791062,10
4,0.259398496240602,76.0760764337615,4
8,0.294619982920581,584.115819794572,8
2,0.241935483870968,508.492848882622,2
12,0.289672544080605,339.919415135692,12
7,0.209471766848816,1528.56745563811,7
3,0.234375,129.013009098249,3
1,0.19976838448176,0,1
16,0.307486631016043,835.584117007288,16
2,0.209471766848816,0,2
2,0.215490318550906,9.926253697781,2
3,0.208333333333333,1026.37662337662,3
11,0.297670405522002,292.494349974145,11
1,0.176470588235294,0,1
5,0.232636547538773,79.3142875898257,5
2,0.217528373266078,6.77052926130289,2
6,0.270588235294118,1118.89958195855,6
1,0.191560244308717,0,1
2,0.256887565152643,1.94720648070228,2
2,0.201872440023406,11.1112592487413,2
3,0.244507441530829,90.0142940195867,3
3,0.204383886255924,1285.77430177045,3
12,0.30639431616341,590.119634594724,12
11,0.29040404040404,350.895340165668,11
10,0.258814703675919,858.456735443751,10
1,1,0,1
4,0.223156532988357,383.260971923316,4
13,0.299219427580226,216.62392173092,13
12,0.305039787798409,1019.04370954723,12
1,0.16046511627907,0,1
9,0.297157622739018,161.9661306362,9
9,0.305851063829787,836.452661702757,9
10,0.282786885245902,532.169866774597,10
2,0.182636315510852,344,2
10,0.285359801488834,109.146017463615,10
7,0.266821345707657,783.023734377904,7
12,0.296901893287435,330.833881948143,12
11,0.304770318021201,377.663266155097,11
12,0.281632653061224,1006.92851366637,12
6,0.231699126930826,167.830735826014,6
7,0.283018867924528,56.8902534090586,7
1,0.187194791101465,0,1
2,0.207581227436823,0.376623376623377,2
12,0.300261096605744,823.165338979098,12
2,0.195578231292517,5.30940972738488,2
3,0.220025510204082,620.188831621318,3
2,0.148514851485149,686,2
2,0.203780271707029,23.2948130176574,2
2,0.196805476326298,114.987138571352,2
18,0.304770318021201,773.269789644326,18
12,0.300522648083624,271.644955344811,12
15,0.295376712328767,1876.3933615439,15
4,0.216165413533835,20.3759197843624,4
9,0.278225806451613,34.444270509296,9
2,0.154362416107383,344,2
11,0.285359801488834,666.757290125916,11
7,0.273809523809524,133.769385023634,7
11,0.288220551378446,255.160258378445,11
20,0.309694793536804,1366.6589202052,20
2,0.210237659963437,34.3010739856951,2
3,0.232010759919301,37.9154628885505,3
7,0.261363636363636,899.494140132194,7
17,0.305309734513274,1123.59570725517,17
14,0.299479166666667,502.505349906625,14
18,0.307486631016043,2038.68594496669,18
8,0.259398496240602,310.294397846052,8
9,0.281402936378467,80.99182322436,9
1,0.154224407688869,0,1
8,0.262757044935263,573.813887508849,8
15,0.295124037639008,604.683124032136,15
7,0.254612546125461,426.474530112969,7
8,0.262757044935263,1718.24440385846,8
17,0.318559556786704,1253.02964120111,17
1,0.173192771084337,0,1
6,0.264773599386032,83.5170474461834,6
9,0.260574018126888,1656.16153003502,9
2,0.224025974025974,588.351598917862,2
5,0.24364406779661,109.385193005513,5
1,0.219047619047619,0,1
3,0.247666905958363,358.704443682014,3
5,0.268901013250195,48.6473912439234,5
13,0.292869269949066,229.84202024564,13
2,0.20081490104773,344,2
6,0.262757044935263,147.269384512939,6
9,0.284653465346535,846.479047695368,9
3,0.215894868585732,484.826092089707,3
13,0.293617021276596,547.810463742911,13
1,0.140988966080915,0,1
16,0.3125,537.653627592185,16
3,0.250362844702467,21.980501112993,3
8,0.286069651741294,178.83338220321,8
10,0.290648694187026,132.726170550906,10
12,0.299479166666667,475.363201017003,12
2,0.202941176470588,12.4056686657999,2
1,0.205724508050089,0,1
2,0.219326128417037,5.38818924179569,2
1,0.16046511627907,0,1
4,0.213887166769994,4.98369875055023,4
1,0.189248491497532,0,1
