"S1"	"S2"	"S3"	"S4"	"S5"	"S6"	"S7"	"S9"	"S10"	"S11"	"S12"	"S13"	"S15"	"S16"	"S17"	"S18"	"S19"	"S20"	"S22"	"S23"	"S24"	"S25"	"S26"	"S27"	"S28"	"S30"	"S34"	"S35"	"S36"	"S37"	"S61"	"S62"	"S63"	"S65"	"S85"	"S86"	"S87"	"S88"	"S89"	"S112"	"S113"	"S114"	"S161"	"S162"	"S164"	"S165"	"S166"	"S167"	"S168"	"S169"	"S170"	"S171"	"S172"	"S173"	"S174"	"S175"	"S176"	"S177"	"S179"	"S182"	"S187"	"S188"	"S191"	"S194"	"S196"	"S197"	"S198"	"S201"	"S202"	"S203"	"S204"	"S205"	"S206"	"S207"	"S208"	"S209"	"S210"	"S213"	"S214"	"S215"	"S216"	"S217"	"S218"	"S219"	"S220"	"S221"	"S222"	"S223"	"S224"	"S225"
"S12"	0.686586123949296	0.743282488684231	0.714650205761317	0.641104418482435	0.601058528370622	0.559825790124183	0.47452041488882	0.673106225511537	0.532485549132948	0.347559656838007	0	0.314374725406399	0.89598094118375	0.886685552407932	0.903811252268603	0.883102380589818	0.866133274067489	0.860830684319	0.785561416729465	0.768663660439482	0.767482958848776	0.855214924945219	0.899658512488993	0.853210355756561	0.892361297239346	0.850008421761833	0.858306509886356	0.85738166461376	0.899636601200441	0.858345715700842	0.886752055056395	0.884438220879242	0.881031552501293	0.901690110129757	0.89561143442773	0.868364540556832	0.896687986311973	0.894901610017889	0.905979715014623	0.891999205876514	0.920483327524108	0.920826897944636	0.910773575544785	0.910634218745168	0.915051285527089	0.90147311269911	0.90534200968523	0.888255131354345	0.890105861326245	0.890912358473612	0.918514322705939	0.913984962406015	0.917787686888747	0.912879617862308	0.919225100021057	0.924676642150647	0.909031689466222	0.914501925034297	0.861240949500504	0.861496976630168	0.895624247290245	0.897669172932331	0.897618324584617	0.938695249845774	0.921589573763487	0.856314652722519	0.860099075993395	0.857908351810791	0.87118581569001	0.890344390450032	0.861915558027121	0.888675463504259	0.887568349224999	0.884162960837756	0.889417989417989	0.873282068062827	0.83963756266252	0.855969067182214	0.812836320872385	0.862825055150745	0.888848935235127	0.855616590233332	0.859773917838434	0.866226708074534	0.839666273691847	0.843606460216328	0.864407942114468	0.882650448143406	0.840894922767888	0.8518061945539
"S13"	0.662389448392209	0.699831449534008	0.686031109260871	0.607818317200298	0.544394618834081	0.498518210774131	0.432762520193861	0.641466237942122	0.486037952086042	0.360656286623137	0.314374725406399	0	0.880037161769829	0.867919116592571	0.886445747098935	0.862925948223962	0.847046703296703	0.838764227642276	0.759079834551533	0.745750873108265	0.747537564216463	0.830278290222554	0.878645961712267	0.829492782412925	0.873557680115639	0.826910440261296	0.829224108815131	0.830537115268558	0.888855489591944	0.831583796768568	0.873258363392036	0.870471633629528	0.866662098735825	0.886989870357247	0.880247249015079	0.85264773599386	0.884514435695538	0.882714557071318	0.893243834816869	0.873612614005256	0.906727490145711	0.906306550850525	0.906728800395396	0.901282572108409	0.911107446194442	0.894450169291918	0.897881281736999	0.873919363476398	0.877464082860007	0.86989214002084	0.914154774768061	0.908366117745361	0.912946893439778	0.911554807152594	0.916499149528375	0.922113184127846	0.904535790219702	0.908333333333333	0.85541866778033	0.850595887063423	0.886395867098866	0.893325906068308	0.894097084293318	0.930717416871592	0.913460901807588	0.836361085782423	0.838553586608252	0.842004447477928	0.863093521029251	0.885390386946692	0.850980392156863	0.878792528096352	0.876711199076365	0.8743626487153	0.876627827278958	0.868729065522562	0.826104601024705	0.840317022742936	0.788894778690697	0.853000842670329	0.882292280494991	0.829749575450262	0.841273148751074	0.848725029587921	0.825453943830914	0.830969470105429	0.853663214422708	0.873212840571891	0.822047294899506	0.835583596214511
"S15"	0.838296771969142	0.864533467708071	0.867683270537277	0.869669634489222	0.864377726989404	0.877895319090092	0.876340429983784	0.849000194978227	0.893385494806009	0.883334679264583	0.89598094118375	0.880037161769829	0	0.574823743461451	0.518409095539844	0.679977053412281	0.667069552796396	0.654467055792186	0.867220891456484	0.86045141770864	0.875983480541404	0.890037432604142	0.80485277301315	0.760243277848912	0.673309501894385	0.776383652541095	0.834190650641106	0.822956532561685	0.798926190335713	0.764712128049266	0.802991957707666	0.809161558669002	0.792065363419516	0.824689660164308	0.846166412546286	0.804673157162726	0.851151557990222	0.832776842628108	0.869599749693133	0.810239975775316	0.866900575874299	0.840674279499728	0.884695310306094	0.874574809562593	0.900500982941214	0.86516136521941	0.883702112224113	0.843415305450847	0.860573843986166	0.852545977145795	0.907628285906866	0.895242591718277	0.895605917881088	0.90200459256501	0.908059845559846	0.911447149553909	0.893420459666516	0.900012498437695	0.871145409715329	0.868252516010979	0.850808175831694	0.883133835087622	0.870293918294411	0.778683190447896	0.77017871432382	0.784233756075758	0.786163189860048	0.804830844543954	0.862789034564958	0.852559185292951	0.802281600780869	0.79091590466197	0.756088280060883	0.76246279263093	0.796241468507495	0.798907103825137	0.803939199314922	0.732866901718819	0.838955909042383	0.816045772409409	0.826692995702172	0.82991465178335	0.79968036429713	0.788153666789888	0.824099678967611	0.804686426942834	0.828510682431031	0.845105419834182	0.802042788850866	0.834883466462414
"S16"	0.846339137853164	0.864543772519233	0.859178788436752	0.862568860539287	0.859163745618428	0.873605342454597	0.872104033836248	0.850430479460701	0.893590716841991	0.879138477628526	0.886685552407932	0.867919116592571	0.574823743461451	0	0.615021045453477	0.690181508389143	0.651681629371566	0.641636490693094	0.861282264779351	0.854596226905218	0.866947146989219	0.891073017838486	0.770398251578436	0.724528057926041	0.6977467944728	0.699733112806826	0.817723191495751	0.792316410677297	0.808820302786514	0.743260178014845	0.82440537745605	0.814483862363297	0.808228334614485	0.838636830219667	0.824098621420997	0.810395264984012	0.835340486095905	0.833192980092296	0.872846243963768	0.808386492124437	0.86615820440183	0.855807743658211	0.882510840388189	0.888560550093766	0.903545985752021	0.872133027522936	0.887322020008878	0.842747637121381	0.851920894796563	0.846085924781325	0.910050415291429	0.897402817857749	0.904068783426985	0.905897016436862	0.911428571428571	0.917172707728284	0.898038132080685	0.90986955838441	0.865218624630222	0.86491529764736	0.852710094480358	0.874248854184349	0.866517409094418	0.834670556771213	0.834313788868059	0.773986186145114	0.780573472124657	0.829906177547615	0.877733205265834	0.872972194669312	0.781183287587679	0.80748423683916	0.762007684918348	0.801229708188295	0.81546896416683	0.813866608065048	0.82140544847851	0.741462758806131	0.830637857420106	0.824428645531383	0.825921675512839	0.828071742554242	0.804217252396166	0.787384239035471	0.810108796017504	0.809252621352718	0.833895552223888	0.857515764774894	0.796652904283148	0.849633403752951
"S17"	0.84441096043306	0.867222030229724	0.878415899459301	0.879262561754428	0.872205866317741	0.884233346472211	0.888033344301854	0.851504391702485	0.896413811491801	0.892359550561798	0.903811252268603	0.886445747098935	0.518409095539844	0.615021045453477	0	0.719729344729345	0.723688721288996	0.700297455106313	0.870786854384876	0.869261744966443	0.888658572697661	0.890499931390934	0.805334891580726	0.780280559334508	0.690648812606348	0.802399644497112	0.841665960511821	0.833375538110914	0.813183349899391	0.781760838663824	0.841167012327267	0.845631620913544	0.832694414019715	0.829364508967786	0.860387032373693	0.824715364541235	0.867667352620748	0.853636155081441	0.880327198364008	0.828395061728395	0.867241984847725	0.853610454939415	0.896091804194502	0.890461739006457	0.917045951297282	0.884851819073361	0.900069460523269	0.866493366358486	0.875476295393867	0.862436183790683	0.919081834402276	0.906591632455372	0.909540798711014	0.917527857088713	0.922425499345727	0.927108076009501	0.909835491774589	0.91792656587473	0.886158631415241	0.879759421836349	0.866230622840567	0.897919645740117	0.888216232510236	0.821239518433504	0.809281684172967	0.809033813066351	0.811238141571394	0.819429180404303	0.870469158840592	0.873859509256799	0.83346206552884	0.830835749029627	0.809962198163911	0.8122843958604	0.839444190881891	0.837887686259283	0.822422818667801	0.779177642881686	0.859880854102055	0.833147656183049	0.848421757963003	0.847636595563745	0.807120766387569	0.815372312902771	0.843605070596723	0.822873337294876	0.847993205426947	0.855285636901538	0.819556451612903	0.849803007156067
"S18"	0.808962925570699	0.810305434206438	0.832695890948318	0.841406913280776	0.839859602939563	0.850445809391718	0.854573540770164	0.791397445529677	0.864006160233017	0.863576757856658	0.883102380589818	0.862925948223962	0.679977053412281	0.690181508389143	0.719729344729345	0	0.557456594227895	0.540906572093539	0.840525139439824	0.837632230474904	0.867988274457197	0.8603162938808	0.673523767228663	0.658686530996881	0.745232164764489	0.738592305398151	0.771125410150424	0.772921978582356	0.855145318333781	0.663270322205836	0.815350702342706	0.818773638968481	0.817835330853653	0.806650305567586	0.843730740258851	0.814412865143734	0.847544778847325	0.84482917820868	0.872054287476866	0.828302290730036	0.83098970145994	0.835965376538678	0.889578599704856	0.877936387654372	0.904606540821875	0.878421648169102	0.889701770736253	0.83341150912188	0.860032890443499	0.821229498335806	0.911513445296573	0.899183067211288	0.901007527504343	0.910092349963111	0.913951234061591	0.917501120908683	0.894704708230598	0.905181015734937	0.86734534064213	0.856410506786447	0.842682858893655	0.882890828072781	0.881079440552366	0.843720535545917	0.834421484821969	0.740245807971268	0.739983537629864	0.770942058075739	0.845567090208236	0.869491600944615	0.799122036874451	0.812938965278465	0.774762410337416	0.760750022536735	0.818218954248366	0.794361930818839	0.76159580598985	0.70469056125389	0.818177736874004	0.750075421281731	0.799262952525472	0.737779043685691	0.712574396300087	0.701429653474721	0.746925431996264	0.75692208628461	0.782733466231462	0.737093530003352	0.714121952294872	0.782088346927239
"S19"	0.815831751131883	0.828668683812405	0.831166543353416	0.839070090215128	0.836829415310428	0.853723893340339	0.852020662412641	0.810701604016163	0.876365326516384	0.859607227022781	0.866133274067489	0.847046703296703	0.667069552796396	0.651681629371566	0.723688721288996	0.557456594227895	0	0.592418220727606	0.841376348703634	0.830007806401249	0.84818126324105	0.873455040253997	0.724745280783508	0.672366621067031	0.765467591138598	0.754733929790521	0.756957919430044	0.723885884765989	0.8513333799958	0.6491390769421	0.826641973675508	0.833824471492633	0.816430704035443	0.842084184388642	0.859890459814036	0.819107947495592	0.849528466643381	0.853922044315057	0.874009661835749	0.817577612592917	0.844433125344879	0.840408941258014	0.882718087565212	0.880017571797265	0.905317769130999	0.870177124811204	0.8872030149107	0.826845064408227	0.842726991970352	0.83826630014145	0.907427341227126	0.897598018446697	0.89996750081248	0.901568656605457	0.906784533563318	0.911971450200065	0.892511597084162	0.90472263868066	0.846284501061571	0.846983437795441	0.859872611464968	0.885082944953231	0.876686076509177	0.873813251607315	0.852390723123795	0.68543676576754	0.691021938179807	0.762257540260453	0.836018129197838	0.852221298605338	0.795047341587764	0.809139880846206	0.761483290096139	0.759001470266212	0.803086350558607	0.764606918790088	0.748127386072585	0.664105874757908	0.814397710303634	0.745772183171083	0.777411376751855	0.782677237314081	0.700988774068842	0.651375531950541	0.712361785973907	0.716078380900286	0.760859102394417	0.774990799195991	0.682920168704676	0.81446172490406
"S20"	0.8102640943997	0.823007238129922	0.814946856362243	0.826600985221675	0.825337546681988	0.839476004534576	0.838679791546034	0.802237136465324	0.86328452096481	0.846839037513077	0.860830684319	0.838764227642276	0.654467055792186	0.641636490693094	0.700297455106313	0.540906572093539	0.592418220727606	0	0.831207570458753	0.824097459515674	0.843956714949625	0.866823115283074	0.741783678310441	0.684500207137362	0.721032935871511	0.694375615220121	0.79296993832794	0.778309017402004	0.806979208051914	0.679390211601283	0.784548763650056	0.78806697108067	0.790719668080173	0.802629537697797	0.819943088938669	0.791542658730159	0.812557832121613	0.816684590566907	0.855501254788007	0.807207457910116	0.856855665873472	0.846478932172894	0.872979070058905	0.866025438873121	0.886079586266341	0.856381249593654	0.868782081194587	0.801358805327593	0.827486017287717	0.811094912913374	0.892931085477669	0.880976696685545	0.879567901234568	0.888406000280387	0.894697535474234	0.895883694800994	0.875259352404904	0.887884139879901	0.84318140548393	0.837556725959787	0.845675286689261	0.870392721195804	0.869002920317063	0.822490442036083	0.801633329388093	0.734923997009718	0.741924157303371	0.790732314472852	0.848808030112923	0.864383923074668	0.776211756617394	0.798118741782138	0.765534085195029	0.766645831473048	0.805304124255979	0.785418255362886	0.779988841361354	0.673535725237657	0.810209036536981	0.776599028935477	0.809251187300761	0.784841075794621	0.765095395755425	0.751342420487402	0.762883998991609	0.774435170748112	0.807994494465791	0.824425621735718	0.745569144476248	0.820375439968713
"S22"	0.684130342784596	0.62951198382905	0.628425103440294	0.589519401108635	0.703948371360333	0.709332549781886	0.659895620139173	0.701742071341969	0.760871596494179	0.744072836355025	0.785561416729465	0.759079834551533	0.867220891456484	0.861282264779351	0.870786854384876	0.840525139439824	0.841376348703634	0.831207570458753	0	0.371934141297804	0.479707291268698	0.529851756582955	0.834711907359825	0.793438005320536	0.849530175947531	0.818342203534359	0.740142972953055	0.79432000727427	0.892322744014733	0.802216627300335	0.873572056239016	0.870046526552222	0.864869933292255	0.867524413714449	0.879037837262519	0.850016302575807	0.88267065042519	0.880947887741622	0.885762799801901	0.867104710619272	0.894851395977184	0.8931723531884	0.909280386134269	0.902629107981221	0.920041985675475	0.897592749929199	0.903196795029025	0.871528588098016	0.881117137335578	0.863495772905354	0.922120250450296	0.914652342584303	0.916477211215763	0.918379685610641	0.924366288302064	0.929891801055456	0.910666153253754	0.921297705277254	0.861421936851292	0.854276419955667	0.90043253684962	0.909877648463145	0.909041786743516	0.936016796972125	0.916388483204673	0.827567390592601	0.826670798471232	0.844352745672835	0.886833006261097	0.903463617786285	0.875914144717284	0.896109211026338	0.888669342389626	0.877205400445668	0.895388725296743	0.880953066927886	0.850643343705323	0.83486732332203	0.860706643703356	0.874959555986958	0.896344573533579	0.848639557931407	0.831510176011691	0.854973487687738	0.850038681726752	0.85409453257106	0.873116533915073	0.887858123900629	0.831812955155232	0.871534262318632
"S23"	0.689152211673448	0.636338412448843	0.60379159847245	0.547186292625567	0.717157509157509	0.720738272237888	0.650095997636981	0.699329822881762	0.771117279091926	0.727738785474519	0.768663660439482	0.745750873108265	0.86045141770864	0.854596226905218	0.869261744966443	0.837632230474904	0.830007806401249	0.824097459515674	0.371934141297804	0	0.405501146072098	0.604634322954381	0.835197425807827	0.784227853453744	0.848363172563654	0.813247150403114	0.718554434233523	0.760734870317003	0.883058369185948	0.788610560461344	0.86531122727127	0.86488419089072	0.862840406306475	0.869032879350667	0.875606664811895	0.847264894998575	0.87374471682164	0.872755806654112	0.88560667204735	0.859687943262411	0.890144185756195	0.892089232271348	0.903237168198264	0.89873417721519	0.914208917854118	0.893739402201017	0.901652892561983	0.857472372362034	0.866587209951953	0.856823033269121	0.918504572350726	0.910522321993171	0.91139839192811	0.911013753725715	0.919090814305078	0.925538590253085	0.906441767068273	0.917176470588235	0.849385474860335	0.841851952277657	0.903804873446088	0.908182622992285	0.909184800028491	0.932566851827929	0.914771526078947	0.826092491804322	0.827296885730495	0.849391606655078	0.889915094088526	0.9041464728056	0.879317021651118	0.890668139149641	0.882166660529514	0.876701507049101	0.892810740580338	0.872506445922106	0.855094375280527	0.832106499608457	0.861283205899241	0.872431751845705	0.89293675350168	0.856823366283491	0.830790837328684	0.845329349097051	0.841592201462226	0.846615038720959	0.868729708385738	0.887062975625896	0.82160344522447	0.875096620751164
"S24"	0.7165728778632	0.686944949197656	0.611005089058524	0.586228457540349	0.723863901966677	0.737038525578458	0.671350112874423	0.751515796191894	0.796789261257993	0.751136602084353	0.767482958848776	0.747537564216463	0.875983480541404	0.866947146989219	0.888658572697661	0.867988274457197	0.84818126324105	0.843956714949625	0.479707291268698	0.405501146072098	0	0.678642594046253	0.87172294518381	0.820481802785746	0.871023531261464	0.82780487804878	0.76592753530577	0.790027137042062	0.884938641834037	0.820729445703688	0.879142444551413	0.876594376362142	0.877426749767175	0.890166356220695	0.882227664785433	0.85435298412119	0.882200086617583	0.880797572605115	0.892586530884403	0.873592070541289	0.907079545195616	0.906001816615041	0.911735353908705	0.90690247356211	0.916547013009616	0.898305084745763	0.903386600205249	0.871416509187407	0.881092047810171	0.874233308020328	0.922872340425532	0.915124581086988	0.915683212898072	0.914156562882852	0.92169776802049	0.926805385556915	0.912056105977958	0.918887799053265	0.854106024521478	0.847678458622868	0.912918334772483	0.911991840303074	0.908547044304062	0.935194863371659	0.919889407292207	0.843996622985721	0.848405253283302	0.869937483011688	0.899865249288816	0.911111111111111	0.881216723760783	0.896370967741935	0.892084765675993	0.887319042316258	0.896396396396396	0.883794466403162	0.872362730965797	0.850589210421997	0.859509563172275	0.883132921676958	0.897840114369615	0.87547486309142	0.858251171811864	0.858710356230272	0.853662795774033	0.863832232117208	0.880651717589045	0.899040259254643	0.842831191549485	0.892348581430022
"S25"	0.75462521457181	0.695780972278524	0.740048190851704	0.71579737039523	0.765950485331007	0.775221623065494	0.754530176823031	0.75767923534762	0.810574406870328	0.824074246631506	0.855214924945219	0.830278290222554	0.890037432604142	0.891073017838486	0.890499931390934	0.8603162938808	0.873455040253997	0.866823115283074	0.529851756582955	0.604634322954381	0.678642594046253	0	0.844863268853997	0.833141968221045	0.875243171429927	0.866666666666667	0.790607313308376	0.844190014183231	0.919298524043803	0.840429655057859	0.904593639575972	0.900403362611679	0.896381858331918	0.883965891991306	0.908824523836357	0.887457110179184	0.914909638554217	0.911164192686117	0.911676053669543	0.896756265697643	0.909560273813667	0.909855592482574	0.933614735226401	0.922789068937105	0.941641691641692	0.922850527802849	0.927792316949703	0.903957065043255	0.912606309439021	0.887189518236851	0.943910098157328	0.93571605384923	0.938940004562391	0.941480630334865	0.94627683138013	0.949894099848714	0.934133118006691	0.944263511563672	0.890487861077945	0.889270335165598	0.91735406592712	0.931069939257764	0.934161084790067	0.951285364395503	0.93537037037037	0.866330198057658	0.863037881574108	0.864245156256773	0.90769757098871	0.924551228942281	0.907940114415548	0.919422440589592	0.912250759688632	0.898663593613502	0.922382040043624	0.899573116251365	0.869661499525467	0.87158707918355	0.884137982140872	0.898092594250918	0.921878066972873	0.867231681477981	0.853023943911107	0.884552121833698	0.883096037189135	0.882410749721241	0.893496495878572	0.909092499606347	0.864357284955558	0.883101592285266
"S26"	0.809154767008541	0.750695028124394	0.822595782843556	0.846684854497355	0.832473835886546	0.851081920560829	0.864085070701681	0.762909981953344	0.862833908844941	0.875926754752963	0.899658512488993	0.878645961712267	0.80485277301315	0.770398251578436	0.805334891580726	0.673523767228663	0.724745280783508	0.741783678310441	0.834711907359825	0.835197425807827	0.87172294518381	0.844863268853997	0	0.5104392205382	0.781452499302787	0.721827196961705	0.716155509955077	0.752776040880571	0.881715069176119	0.614932675823012	0.871209991566604	0.864563642091997	0.854948435312445	0.84443613133435	0.88702715429289	0.861207411835027	0.899614059841474	0.889062778581192	0.895463263367331	0.868718557983256	0.881737200443898	0.876711495162174	0.911735205616851	0.898403172221627	0.925815894097601	0.899457861015278	0.909782543581142	0.837787941090085	0.868786839095628	0.823821296442411	0.929987800591361	0.920671880908313	0.92319307029046	0.928463823010373	0.932815665091155	0.938737976958038	0.920151174010936	0.928293400224894	0.873056368074952	0.868586746462191	0.880056382351013	0.906263060481223	0.912715747997773	0.919891898432931	0.903073651652813	0.717134977417163	0.707273076184993	0.759526761573279	0.86691582132052	0.894168508021904	0.86053929908132	0.869440067233953	0.853766165676337	0.838078050105762	0.883437304379735	0.84164674082545	0.772403609515997	0.73116492560937	0.841958691111627	0.789452067581443	0.838277590599063	0.700914215337975	0.726321411285612	0.74882101726476	0.795453053543686	0.790336275497107	0.817906377821542	0.83839524841948	0.743416918946707	0.810406230998639
"S27"	0.77484228999668	0.726145478012354	0.756201852920216	0.782370251471375	0.778951669390614	0.81322639147871	0.816497028887451	0.722703308762137	0.839147406902534	0.830076878665411	0.853210355756561	0.829492782412925	0.760243277848912	0.724528057926041	0.780280559334508	0.658686530996881	0.672366621067031	0.684500207137362	0.793438005320536	0.784227853453744	0.820481802785746	0.833141968221045	0.5104392205382	0	0.754784942439438	0.661628912329241	0.681913907842642	0.665651098605685	0.839436239800391	0.532677294888284	0.824723836281208	0.825408618127786	0.822418018800608	0.832699619771863	0.851760650086186	0.812929675181331	0.852123578111328	0.849245288915279	0.862070814012705	0.829438526095679	0.86315920501224	0.856725641242699	0.886452024226968	0.87937929931211	0.898454099201407	0.869009796134498	0.883350738947435	0.805249092030425	0.831332444049207	0.808315824968226	0.906167386139276	0.896937073063242	0.900546242230175	0.902236832702065	0.907235749861649	0.917016478751084	0.89707011258956	0.901599193199827	0.833117195894624	0.827682758155382	0.874259381171824	0.892278150281739	0.886880714437593	0.893708002443494	0.87212030075188	0.650738323087648	0.654356229556943	0.755235953201411	0.854256165473349	0.886190972739461	0.823150224215247	0.828061136871029	0.802754982415006	0.793833772049257	0.844363845297519	0.805098767516461	0.74876383329409	0.670159680638723	0.806970025279884	0.750548667521733	0.792422837461915	0.674715180701402	0.705046214735623	0.68021469913021	0.72837147790309	0.752448465628206	0.783733395478909	0.813442469854698	0.694309802884757	0.805115231055066
"S28"	0.839283977040568	0.846323431590551	0.855850733925987	0.857920425216569	0.853861540937622	0.865930794989458	0.869837817828471	0.832447016501134	0.882524372896645	0.877924913379847	0.892361297239346	0.873557680115639	0.673309501894385	0.6977467944728	0.690648812606348	0.745232164764489	0.765467591138598	0.721032935871511	0.849530175947531	0.848363172563654	0.871023531261464	0.875243171429927	0.781452499302787	0.754784942439438	0	0.720794882550336	0.823246063957897	0.818465847877613	0.699128243371821	0.7529417280015	0.810559542304752	0.833385500686201	0.838743910086344	0.820915835421819	0.856796989237002	0.830870319255478	0.858511157332512	0.858736780828563	0.88112939963041	0.844726343628132	0.867806585293657	0.866291319204688	0.900539422153255	0.892628650904033	0.913324390177129	0.890277601723919	0.896982463015577	0.849277625927372	0.864593975205014	0.838474739441631	0.918081407240744	0.904332129963899	0.909402916048	0.916485288190246	0.920662803806927	0.924948757029484	0.907934704763786	0.916524747925283	0.876138936440444	0.87075529944433	0.889801201676938	0.907454385793736	0.906481160039523	0.8479619160964	0.833188163563172	0.81067496996592	0.811988147180289	0.840601816543022	0.884573595517587	0.895218955928401	0.844703889021259	0.855831420822032	0.850622861054073	0.850236518448439	0.877117272629194	0.857120790855731	0.842395404166425	0.781270433245344	0.863909367124385	0.85720088459629	0.875104629042486	0.850782145630709	0.821497651284885	0.830311784042235	0.842798353909465	0.84108040201005	0.861101545101821	0.875931282320975	0.827039519297435	0.86643932935493
"S30"	0.814923479502022	0.810011522212265	0.793665950505292	0.81017558953502	0.811967525308209	0.832146139705882	0.824820471325984	0.796839248656415	0.863896198167135	0.841405375139978	0.850008421761833	0.826910440261296	0.776383652541095	0.699733112806826	0.802399644497112	0.738592305398151	0.754733929790521	0.694375615220121	0.818342203534359	0.813247150403114	0.82780487804878	0.866666666666667	0.721827196961705	0.661628912329241	0.720794882550336	0	0.754923273657289	0.730289399983026	0.801382033563672	0.639450171821306	0.808662788543481	0.803796789532015	0.803010752688172	0.833365460815181	0.832285562067128	0.794352923987289	0.83310350262007	0.833658642376925	0.861535662299854	0.835651725914477	0.881374091043789	0.877210559425895	0.877353256648297	0.874958550628523	0.884519921619856	0.862535254800448	0.868847649086775	0.791735404176558	0.821408077687045	0.799824663939217	0.892446183953033	0.889407304804257	0.89070164601577	0.889992812751025	0.899995931486228	0.903886983504818	0.886747614273514	0.893559813921728	0.824064265536723	0.836033188463058	0.870153668944213	0.878617773565649	0.873225873979485	0.882928651475532	0.871978420998029	0.732231404958678	0.738881114107246	0.815137094946748	0.862779758516344	0.875547345374932	0.780430382883813	0.82535711403438	0.818751905238863	0.816073542725817	0.842902100876074	0.820425599240566	0.810053229147547	0.733366990011179	0.821491607544558	0.814971383975026	0.847272164868731	0.794323790720632	0.776358344113842	0.777017372339626	0.751660258650821	0.795113187208049	0.82690448408068	0.851156700130947	0.752053318971321	0.834158362335444
"S34"	0.745345938784218	0.676349091862829	0.699924604171902	0.731816914066132	0.783286467007016	0.79337091101797	0.79658406446822	0.703007858368711	0.83714702059785	0.836820320916256	0.858306509886356	0.829224108815131	0.834190650641106	0.817723191495751	0.841665960511821	0.771125410150424	0.756957919430044	0.79296993832794	0.740142972953055	0.718554434233523	0.76592753530577	0.790607313308376	0.716155509955077	0.681913907842642	0.823246063957897	0.754923273657289	0	0.462529738302934	0.873840677013397	0.622492876697022	0.876866446997358	0.874758429721076	0.871900109832938	0.870979826549535	0.886150403121682	0.856199559794571	0.888151126905452	0.887789547200559	0.892524071180118	0.868305345128993	0.892024442818439	0.89181127436161	0.913205869275233	0.905495222091244	0.923743384013755	0.900985236794451	0.910257920150748	0.855915818833	0.873130514768507	0.857031135441615	0.925142644505086	0.918317121762569	0.922031619860312	0.92303383743534	0.929277104581641	0.934658544405258	0.91840375866068	0.927312556009161	0.865640117190161	0.855286178455386	0.907076196627837	0.923297785069729	0.92309452964065	0.921596749133501	0.910262529832936	0.740883766176341	0.733074038060842	0.806012434091446	0.88536494073612	0.909546340105761	0.876929049791323	0.886277001270648	0.86244563568322	0.851874858820872	0.892162054812657	0.862038774233896	0.808988513438162	0.776409422289349	0.862725816874104	0.824299065420561	0.846380639415251	0.782837053665975	0.776722524085658	0.783191157034723	0.816872845264652	0.822057460611678	0.840896083721691	0.863716083771794	0.772235345822117	0.854189089673143
"S35"	0.778797837955292	0.759930597544625	0.74508665726843	0.770392995316636	0.812692374200242	0.827455621301775	0.81672194100192	0.763631391851244	0.865607875917154	0.845500725689405	0.85738166461376	0.830537115268558	0.822956532561685	0.792316410677297	0.833375538110914	0.772921978582356	0.723885884765989	0.778309017402004	0.79432000727427	0.760734870317003	0.790027137042062	0.844190014183231	0.752776040880571	0.665651098605685	0.818465847877613	0.730289399983026	0.462529738302934	0	0.853305360154675	0.598134168921806	0.86108651291726	0.86258579113337	0.857982443088826	0.875944212116568	0.873171450679833	0.840977201168393	0.872932485122101	0.874596622889306	0.883729662077597	0.855659121171771	0.884068793316687	0.885831563372551	0.906306444794589	0.901421152470691	0.90969975853114	0.889250814332248	0.899961904761905	0.836472710492092	0.85341281944637	0.846464281411878	0.918806554169724	0.908320084790673	0.913601207319374	0.914034545213588	0.919025590968892	0.925796558187085	0.905846035114798	0.913272362257417	0.844085027726433	0.842183255124722	0.909367183928139	0.917026269967446	0.910883729065547	0.90937330123476	0.900218630156625	0.730855812888702	0.736784413563877	0.818342069861298	0.875900003090139	0.905869010490502	0.861521879715456	0.870150635361441	0.83788217068392	0.839578369792795	0.875455596052983	0.850820077474656	0.817731203361978	0.764252292719446	0.858531511173285	0.816854990583804	0.833138809514227	0.815816119886594	0.776490800266016	0.758698881851591	0.773957571324067	0.80495263668233	0.825873908692501	0.852791551291133	0.746270737487801	0.867786495745386
