"","ME1","ME2","ME3","ME4","ME5","ME6","ME7","ME8","ME9","ME10","ME11","ME12","ME13","ME14","ME15","ME16","ME17","ME18","ME19","ME20","ME21","ME22","ME23","ME24","ME25","ME26","ME27","ME28","ME29","ME30","ME31","ME32","ME33","ME34","ME35","ME36","ME37","ME38","ME39","ME40","ME41","ME42","ME43","ME44","ME45","ME46","ME47","ME48","ME49","ME50","ME51","ME52"
"sample1",-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369151,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369151,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369151,-0.325721824369152,-0.325721824369151,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369152,-0.325721824369151,-0.325721824369151,-0.325721824369152
"sample2",0.419643451315925,0.419643451315924,0.419643451315925,0.419643451315925,0.419643451315925,0.419643451315924,0.419643451315925,0.419643451315924,0.419643451315925,0.419643451315925,0.419643451315925,0.419643451315925,0.419643451315924,0.419643451315924,0.419643451315925,0.419643451315924,0.419643451315925,0.419643451315925,0.419643451315925,0.419643451315925,0.419643451315924,0.419643451315925,0.419643451315924,0.419643451315925,0.419643451315925,0.419643451315925,0.419643451315925,0.419643451315924,0.419643451315924,0.419643451315925,0.419643451315925,0.419643451315925,0.419643451315925,0.419643451315925,0.419643451315924,0.419643451315924,0.419643451315925,0.419643451315924,0.419643451315925,0.419643451315924,0.419643451315924,0.419643451315924,0.419643451315925,0.419643451315925,0.419643451315924,0.419643451315924,0.419643451315925,0.419643451315924,0.419643451315925,0.419643451315925,0.419643451315925,0.419643451315925
"sample3",-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202,-0.324049010173202
"sample4",-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267,-0.170932277918267
"sample5",-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497695,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497695,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497695,-0.301045007497696,-0.301045007497695,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497696,-0.301045007497695,-0.301045007497696,-0.301045007497696,-0.301045007497696
"sample6",0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392,0.702104668642392
