"","Healthy01","Healthy02","Healthy03","Healthy04","Healthy05","Healthy06","Healthy07","Healthy08","Healthy09","Healthy10","Healthy11","Healthy12","Healthy13","Healthy14","Healthy15","Healthy16","Healthy17","Healthy18","Healthy19","Healthy20","Healthy21","Healthy22","Healthy23","Healthy24","Healthy25","Healthy26","Healthy27","Healthy28","Healthy29","Healthy30","Patients01","Patients02","Patients03","Patients04","Patients05","Patients06","Patients07","Patients08","Patients09","Patients10","Patients11","Patients12","Patients13","Patients14","Patients15","Patients16","Patients17","Patients18","Patients19","Patients20","Patients21","Patients22","Patients23","Patients24","Patients25","Patients26","Patients27","Patients28","Patients29","Patients30"
"Species670",0,0,0,0,0,0,0,0,0,0,0,0,6.28840596119612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797623192023632,0,0,0,0,0,0,0,1.05158683833822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species673",0,0,0,0,0,0,0,0.0034451990621083,0,0,0,0,0,0,0,0,0,0,0,0,0.708912969319116,0,0,0,0,0,0.0164690146597344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166184898587329,0,0,0,0,0,0,0,0,0,0,0
"Species674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170596120004731,0,0,0,0,0,0
"Species675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144969110091463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species678",0,0,0,0,0,0,0,0,0,0.00379983173892365,0,0,0,0,0,0.00227326169593818,0,0,0,0,0,0.00943394941818352,0,0,0,0,0,0,0,0,0,0,0,0.00572458288483124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species680",0.401652083052804,0.343943191050277,1.05132078621047,12.3515199191161,0.228224717396646,2.91050340710291,0.23104635743011,0.0368193832088722,1.22171275713951,0.017664698763287,0.0217331625907986,1.06216902059543,0.19760389775734,3.79873836004291,0.0250592022007281,0.738308738800977,0.179731097134258,1.30090374340913,0.180931131872097,0.108312750260025,0.08442285115607,0.0418466201371803,0.0980790909890371,0.114779047995374,0.0961553880187704,0,0.479520568686332,0.06569523963565,0.00827557946627599,0.06264856181069,0.299837164907558,5.94143838920689,1.77948014130402,0.0496706329313407,2.66523939099599,0.0287183775262904,0.113255726686462,0.359766625265634,0.118652891727462,1.12283165388696,0.0778650078137725,0.0537603249626002,0.0764972921608498,0.747278673750981,0.0416342620239699,0.300352889619487,4.14362856686262,0.101183663706566,0.0531347191762164,0.541538051699675,0.455647855014084,1.01558519952417,0.395236128750243,1.82861880794324,0.793375926718475,0.151524713499433,0.0318388246139208,2.27169337513822,4.26560009355806,0.012941486509178
"Species681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species682",0,0,0,0,0.20180377705764,3.87544567127906,0.932734124892502,0.025805319754551,0,0,0.384523967211136,0.544618641953208,0.200855129140242,0,2.68934152886637,1.64851214525874,0.614057277465457,0,0.278608089375267,1.27695808037172,0.104398387520454,0.550768497606461,0.319879739496818,2.47686499072289,0.146170423919582,0.166642657344812,0.176354693025213,0.142129622440944,0.300557736509601,0,1.30089318092838,0.0243936441616455,0.42807008306194,0,0.00843485668518025,0.640224671872408,0.047410418584051,0.00761500577248302,0,0,2.71370439386752,1.58389101387487,0.696166660096808,0,0.234515577381409,4.28195710052713,0,0,1.19405989688993,1.29425595332628,0.257213351216593,0,6.32608390439914,0,5.39060555507608,0,1.35981228866794,2.2729047065912,0,0.280149296181003
"Species683",0.00758074935618176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131585569620567,0.0569232359045986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species684",0.528913526121795,0.0440473124398484,0,0,0.321884698542022,0.358647814663187,2.88446248337101,0.0652533551260289,0,0.252364148088987,0.198511010989632,0.521399752275763,0.851349006789967,0,0.11396535268289,0.726065954982929,0.461910732105926,0,0.235206462400974,0.401470509348294,0.584533395536167,1.91642304908339,0.231381846579698,1.02763484904615,0.0366262692090561,0.0958884318587877,0.146074779699584,1.51370681172696,0.378294468305522,3.28778877398818,2.02631544263427,0,0.134355349174309,0.958479554246093,1.05304193186647,0.666162721621445,0.0145956422347972,0.392497989329899,0,0,0.491307187157365,0.889900954528943,0.933141307723467,0,0.106356890243349,0.599602576657663,0.518978471616234,0,1.72295996833588,1.74127555104721,0.181145288935637,0,3.95153550434702,0,10.6357241740467,0,0.204312841953917,0.361136782631892,0,0
"Species685",0,0,0,0,0.311366208849577,0,0,0,0,0,0,0.026295592878115,0,0,0,0,0,0,0,0,0,0.065014381000517,0,0,0.0196323908546139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110924879593889,0,0.023109980663078,0,0,0.704816467544579,0,0,0,0,0,0,0.321165159669783,0,0,0,0,0,0,0
"Species686",0,0,0,0,0.0246994452605774,0,0,0.362229872839687,0,0,0.0794538536948393,0,0,0,0,0,2.79672155392634,0,0.071223933850896,0,0.0916140744746331,0,0.154922968459128,0.53646413461473,0.0133033674769547,0,1.32817824523842,0.255837787760108,1.38967610848269,2.43391683649901,0,0.00338607574464403,0,0,0,1.05320158305255,0.445130573046843,0,0,0,0.445764786263571,0.607863559698097,0.488835664572861,0,0.707539160361295,0,0,0,0,0,0,0,0,0,0.665442400420747,0,0.447197379350423,0,0,0
"Species687",0,0,0,0,0,0,0,0,0,0,0.286856701756323,0,0.186928715131819,0,0,0,0,0,0.30345869365892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423605841533964,0,0,0,0,0,0,0,0,0,0.765507513385214,0,0,0,0,0,0,0,0.309757559843803,0,0,0,0,0,0,0,0,0
"Species688",0,0,0,0,0,0,0,0,0,1.26704695658043,0,0,0,0,0,0,0,0,0,0.0833098049670086,0,0,0,0,0,0.353668911436343,0,0,0.257883321382442,0,0,0,7.20307998397525,0,0,1.22917971406569,0.0304880360859636,0,0,0,2.79179710875919,0,0.595092186622988,0,0,0.215332874814466,0,0,0,0,0,0,2.85477618189553,0,0.46161531174057,0,0,0,0,0
"Species689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species690",0.436902192557809,0,0,0,0.221516564595444,0,0,0.170062226945208,0,0.151628012990467,0.224795606410258,1.33786875406081,0.13461049380128,0,3.26944113063346,1.06835023681388,0,0,0.444023114119972,0,1.09981839665959,0.0193601714322088,1.46455105550068,5.24793377884915,0.729262096734551,0,1.75921010409608,0.670845816772119,0.325085931161339,0,0,0,0,0,0,1.10403553420825,0.0144931478738084,1.11194961541441,0,0,0.962403044220725,2.04734541479527,1.31047146400248,0,0.704229522635294,0.0875055437647431,0,0,2.32944660166566,0,0,0,1.82000763068047,0,2.11958133632807,0,0.257443821524272,1.62233529029992,0,0.675796280287493
"Species691",0.0171648605142734,0,0,0,0,0,0,0,0,0.184078413687955,0,0,0,0,0,0,0.22220482927283,0,0.0435018862654023,0,0.152465667341771,0,0,0,0.0849582917915142,0,0,0,0,0,0,0,0,0,0,0.175223007275186,0,0,0,0,0.262628219084509,0.0732661689115146,0.181909122208756,0,0.090748390494072,0,0,0,0,0,0,0,0,0,0,0,0.0469018599713658,0,0,0
"Species692",0.0551720233256882,0.342909889266823,11.9110007257776,0,6.91080656859811,1.55206181972781,1.5580547759768,0.186713263864581,2.77094221423626,1.16331869482418,0.865877287114999,1.94523558211316,1.0257997186092,0,2.87464205751782,0.605128453659596,3.54562249866675,15.1642800794261,4.23664097106878,2.70355216329514,0.519415800896269,0.352229873411352,0.306577214232145,1.06847203544194,0.0177973639436288,0.0432812408534988,0.0903764758635607,0.240429252169326,1.01676736616027,11.429094490659,14.2882342713534,0.685694030619142,0.42806981425074,0,8.09767074278244,0.380152325249901,2.43814934133196,3.18255819641606,7.2602200178928,0.0594263227346212,1.11181045313719,6.20094581852634,1.01281118575218,4.07373370562463,1.09241641925722,1.63040994226702,13.0485638034352,0,1.44230859095038,0.360481548865268,0.639466206981653,0,31.0836634360693,0,3.12459407380292,2.34180201449261,0.216038776453326,4.74593703149649,0.041188214148211,0.786915964024466
"Species693",0.250322265775476,0.690916892197473,0,0.0319695676373274,0.0180694658334202,0.601683845646733,0.486102254635523,0.184226259124164,0.423402054824486,0.0115139547718867,0.0350888940979941,3.88039207506237,1.48070963850938,0,0.0200854266613391,0.327649577260462,0.164842131922879,0,0.147852879360152,0.0940391751124373,0.0478009845739355,0.149370136922158,0.243960929270995,0.179196640210039,0,0,2.26889813561174,0.158930340096567,0.0582211255001387,0.15963660200842,0.0613462445460818,1.5182269789419,0.0860695292181752,0.161075058227214,5.19336007539743,0.121683199435289,0.123881700600847,0.0415929532206156,0,0,0.251381915500337,0.0707309447493759,0.0136473111870685,0.608168620195583,0.0606579075765231,0.428988415893199,0,0.0484935637562224,0.262582602409464,0.191404779313039,0.056746314380289,1.15736199564616,0.453111389801755,0,0.575141703540286,0.0646450269142388,0.475422278553384,1.77205999564539,0,0.0160735656585425
"Species694",0.0158022969030475,0.0683250647003024,0,0,0,0.0313909955950529,0,0.00986540326505441,0,0.0271197969382834,0.0127193050098173,0.425870294911012,0.0648989178332289,0,0,0.0109861586919539,0.120237399343002,0,0,0,0.00201814736267307,0.027828585436447,0.0067209806356981,0,0,0,0.072894341355493,0,0,0,0.0164127549083113,0,0,0.0450784831369997,1.01265892975047,0.00543897697407687,0.0259188908223928,0,0,0,0.0433817765675936,0,0,0.363234541344305,0.0156117075677337,0.0990703818589217,0,0.0112755397693976,0.00820740844673763,0,0,0,0.0288880069343864,0,0.123525044782341,0,0.0287168696609745,0,0,0
"Species695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594390027453311,0,0,0,0,0,0,0,0.0741409785455106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species696",1.26362849961216,0.913771612233399,0,0,0.0249512531052608,0,0,1.24623844582739,0,0.112053259772897,0.498896259513318,0,0.525187645030566,0,0,0.0590226585875554,1.37644988407023,0.031921383353786,1.39037031896317,0,0.227270760249994,0,0.108368477533832,0.0499474953279262,0.215932207261286,3.62746193884806,0.869200955420992,0.275374288361193,0.218524034153993,0,0.395963143743087,0,0.201811936099746,0.180375708118883,0,0.185708994032858,0.84516594628277,0,0,0,0.363645107552117,0.1445895014203,0.989131093448443,0,0.0598859044933371,0.208531026010646,0,0,0.208755071004803,0,0,0,0.0245508750186708,0,0.178970775324154,0,0.22959862322994,0,0,0
"Species697",0,0,0,0,0,0,0,0.0196184946592278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360464221687686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183597337551251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108890624999097,0,0,0,0,0,0,0.00488023704312852,0,0,0.00241785920310331,0,0,0,0,0.0134189981208152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species701",0,0.0182160012848849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578655665992835,0,0,0,0,0,0.0504993224788507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505829872259507,0.000208938374396626,0,0,0,0,0,0,0,0,0,0,0,0,0.00303330320530727,0,0
"Species702",0.00967556649394742,0.014854733155165,0,0,0,0,0,0.00767273887329476,0,0,0.00266568155162285,0,0.00649947888530042,0,0,0,0,0,0,0,0,0.0070881626544601,0.0409922916496331,0,0.0173737371054036,0,0.0357140043685542,0.00493381186146675,0,0,0,0,0,0,0.0490876732825227,0.00527998292150472,0.0199223785355483,0,0,0,0,0,0,0,0.0193508469404273,0,0,0,0.0062728790580738,0,0,0,0,0,0,0,0.0156936330572465,0,0,0
"Species703",0,0.0120779028806263,0,0,0,0,0,0,0,0,0,0,0.00415731371631692,0,0,0,0,0,0,0,0,0,0.0096458127488437,0,0,0,0.0367344924541661,0,0,0,0,0,0,0,0,0,0.107309790049724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species704",0.0882917418411101,0.152375477469034,0,0,0.00294812236315927,0.0280586855376256,0.0221403619223025,0,0.270162136366144,0,0.00191777530151667,0.309377678913546,0.00858979346345124,0,0,0.0026952718178319,0.109968103928223,0,0,0,0.0245511671284637,0,0.0806815223995263,0,0,0,0.0934246709058486,0,0,0,0.00193590911999326,0.117844483722473,0,0.0167805040235983,0.238957749920836,0.00188693924617413,0.0204710918073353,0.0245600026203437,0,0,0.116739918970085,0.00382665279572386,0,0.152451080414678,0.00844981042186581,0.00291346187699893,0,0.0109711854934666,0.0313906641657282,0.0653770757230485,0,0.182046274245111,0.00777031649314154,0,0,0,0.00230783343730102,0.205411109932136,0,0
"Species705",0.025097484309683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148505266857944,0.0194953727158231,0,0.0155387679017812,0,0,0,0,0.0662734971418744,0,0,0,0,0.00458319816902157,0,0,0,0,0,0,0,0,0.0015987762425948,0,0.000788609267495398,0,0,0,0,0,0,0,0.0204592892389182,0,0,0,0,0,0.0136582443468295,0,0
"Species706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species707",0,0,0,0,0,0,0,0,0,0,0,0,0.00021547052797984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155131826268328,0,0.022921981764719,0.00169360970475267,0,0,0,0,0,0,0.000159735749134581,0,0.000344739337172793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00891670400936003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species710",0.0151154750904247,0.0393570767314762,0,0.602117250995837,0.120566398386255,0.361837984287749,0,0.0985177556159212,0.355977948581249,0.375542517257106,0.0944212015817547,0.112457673567813,0.0652477238243633,2.02240914909493,0.331021744247517,0.193353116031598,0.530385376369823,0.938287152699684,1.42047325254082,0.266769702346047,0.177542973306076,0.011610117192566,0.433589108493671,0.19720724536851,0.357027303974976,0.336805475938544,0.351286407747062,0.0218526142473059,0.0108122046192686,0.301420565334217,0.0580659667384488,0.27907124778937,0.593046934076374,0.573258825748142,0,0.234237963220446,0.0838028471805411,3.09738033547356,0.212610364541087,0,0.190259973539805,0.265151006885735,0.0228058285411306,0,0.117606321398801,0,0.173219256627103,0,0.115951840525259,0.886328198341362,1.22867422676502,0,0.237208346033861,0.91511079609119,0.271546155872327,0.857773139916896,0.0481492023075464,0.365403199850156,0,0.318709772758822
"Species711",0.00873418963528191,0,0,0,0.00416792252473998,0,0.321336183683154,0.316079327579106,0,0,1.17314701490522,4.00182800192027,1.95524921183149,0,0.0270529757259696,0.088604064823466,0.0585458930517707,0,0.0529628473444346,0,0.445494784319568,0,1.34294424006978,0,0.191831813365941,0.570235241892632,0.0713456177259279,0.0327921614917394,0.24527708218273,0,0,0,0.0861218668760758,3.82724165789789,0,1.13565704955056,0.0140810913286325,0,0,0,0.137056514527493,0.404583962787433,0,0,0.0145429543005421,1.30439720402474,0,0,0.226785858190902,0.527636171827938,0.0099788317908315,0,0.149071337748109,0,0.0839934929947413,0,1.69182145625232,0,4.75520893084517,0
"Species712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species713",0.0779762844917347,0.0048193510180934,8.81308510948152,1.80364733740514,0,3.38773380476048,0,0,0,0,0,0,0,0,0,0,0,1.3057139613405,0,2.02561003250098,0,0.0787737323496122,0,0,0,0,0,0.00488590252548626,0,0,2.47344471043591,1.24640443842606,0.00850516943353626,0.415396267838782,1.78219687575162,0,2.31758317943651,0.118831484369232,0,0.129409881562905,0,0,0,0.0494007285708383,0,0,4.49569555184457,0.0629001487051258,0,0.801949152169133,0,0.256498553442426,0,0,0,0,0,0.727118734518853,0.0235606720713809,0.715453235902079
"Species714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species717",0.119944996058847,0,0,0,0,0.166179370367451,0.0137422625537098,0,0,0,0,0,0,1.3442584324864,0,0,0,0,0,0.0401832436039355,0,0,0,0,0,0,0,0.0596137022782211,0,0.102441795689409,0.0953295389881679,0,0.182420712888395,0.077510620903307,0.0175757442852343,0,0,0,0,0,0,0,0,0.016570662880064,0,0,0,0,0,0.186126020035771,0,0,0.0122426226105312,0,0,0,0.0522729681267395,0.308611332112305,0,0
"Species718",0,0,0,0,0,0,0,0.0425728169817668,0,0.46047304036212,0,0,0,0,0,0,0,0,0,0.00475875194264774,0,0,0,0,0,0.118334853118929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species719",0.0808580574925208,0,0,0,0,0,0,0,0,0.193486322706068,0,0,0,0,0,0,0,0,0,0,0.378612967575643,0,0,0,0,0,0,0,0,0,0,0,0.0305780409942197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species72",0,0,0,0,0,0,0,0,0,0,0.0239388003065895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species720",0,0,0,0.417114812456965,0,0,0,0.0875219775533388,0,0,0.118356065065628,0,0,0,0,0,0,0,0,0,0,0,0.129610385623968,0,0,0,0.177198613964168,0,0,0,0,0,0.00701192086834889,0,0.266942733872155,0,0.162794628581209,0,0,0,0.0973147301506781,0,0.0981165819777098,0,0,0,0,0,0,0,0,0,0.50307128158372,0,0,0,0,0.465167531908229,0,0
"Species721",0,0,0,0,0.252764081398621,0,0,0,0,0,0.0872363746262689,0.0754469973181057,0.0851877013089872,0,0,0,0,0,0.365054446190939,0.0988711961532984,0.0369607964841029,0,0,0,0.275993317817997,0,0,0,0.0588005229853935,0,0,0,0.186762763954811,0,0,0,0,0,0,0,0.168221395317881,0,0.0321035131916651,0,0,0,0,0,0,2.92491715796176,0,0,0.405090553953302,0,0,0,0,0,0,0.0547426702579946
"Species722",0,0,0,0,0,0,0,0.116909373207314,0,0,0.218425636374605,0.169419319944997,0,0,0.000998073726850941,0,0,0,0,0,0.0477994497676013,0,0,0,0,0.0335990888414331,0.0449470830678013,0,1.62235195983501,0,0,0,0,0,0,0,0.465483161823109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104273891804152,0,0,0,0,0,0,0
"Species723",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species724",0,0,0,0,0,0,0,0,4.53657304017985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38440345693553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species725",0.0724079586122034,0.00167422195187552,0,0,0,5.2691326824396,0.894820919182882,0.131293063653951,0,1.16511452008104,0.145018115655123,0.64739548533922,0.240918606835231,0,0.220874471518428,1.4646130591599,0,0,0.35933885843651,1.95215825429012,0.0805646380439551,1.59626871577289,0.0056740577765993,0.0230117334718997,0.0161724698935798,0.035271756336156,0.0215554486604723,0.00682460709744243,0,0,2.63742169843029,0,1.62562443847794,0,0,0.037309550882643,2.83664541844968,3.96494132919014,0,0,0.0395686036812811,0,0.0284152230409932,0,0.098604395700839,0.576546538465967,1.23476539196632,0,0.109966033984435,0.00329231383949457,0.0356791446030806,0,3.83996078727512,0,1.3483255367669,0,0.948611960370214,2.10474409405697,18.4549788130599,0.518119465547934
"Species726",0.0634766499833548,0,0,0,0,0,0.00473620169401295,0,0,0.735910047107179,0,0.166151974773501,0.806939575876232,1.94961983442544,0,0,0,19.4127014915629,1.17458988754973,0.557434093069576,0.00299815510552603,0,0,0.119970577756567,0,0.324346509510304,0,0.00136193682928439,0,0,0.113130414682158,0,0.0276310515624176,0,0,0,0,0,0,0,0,0,0,0,0.262582589920605,0,0,0,0,0,0.102343652850819,0,0,0,0,0,0.274846278013121,0,22.478569589483,0
"Species727",0,0.00892156395642077,0,0,1.51471815949229,0,0,0.519581097914351,0.0194148202590704,0,0.117502470460575,1.83196324209474,0.0657242538156129,0,0,0.0511463994455143,0.360831820576096,0,0.00844426954383545,0.0233519048993251,0.120808506735912,0.0409661290494237,0.731615639557204,0,0,1.22330317859093,0,1.66505317497621,0,0,0,0,0.5164488662209,0,0,0.200619396492704,0.0479745163819797,0.0484878732815664,0,0,0.403220015897837,0,0,0,0.0836058397352346,0,0,0,0,0.0145819539396125,0,0,3.30838942977043,0,0.623470946455644,0,0.0797611916081055,0,0,0
"Species728",0,0.141972090425223,0,1.47442072310263,0,1.83017665701819,2.10581231959599,0.452919989146213,0,1.01222690480577,1.27636093642432,0.519644737019181,1.03926398487854,0.693193003159116,0.0682383989217098,0.387072749454352,0.0991456541328884,0,3.1699169612707,6.12154156166987,0.424631343881507,0.144641198661344,0,0.315181429367183,0,0.169927705595293,0.0278697084515998,0.52519896400127,0,0,0,0,0,0,0,0.375506989164131,0,2.18202901858373,0,0,0.323077457266215,0,0.301269247317929,0,0.633124256830448,0.631278173757775,0,0,0.12699614654434,0,0,0,5.61976289699486,0,0.474859144163272,0,0.928233486896677,0,0,0.626998276550864
"Species729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434672974513122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
