"","ME1","ME2","ME3","ME4","ME5","ME6","ME7","ME8","ME9","ME10","ME11","ME12","ME13","ME14","ME15","ME16","ME17","ME18","ME19","ME20","ME21","ME22","ME23","ME24","ME25","ME26","ME27","ME28","ME29","ME30","ME31","ME32","ME33","ME34","ME35","ME36","ME37","ME38","ME39","ME40","ME41","ME42","ME43","ME44","ME45","ME46","ME47","ME48","ME49","ME50","ME51","ME52","ME53","ME54","ME55","ME56","ME57","ME58","ME59","ME60","ME61","ME62","ME63","ME64","ME65","ME66","ME67","ME68","ME69","ME70","ME71","ME72","ME73","ME74","ME75","ME76","ME77","ME78","ME79","ME80","ME81","ME82","ME83","ME84","ME85","ME86","ME87","ME88","ME89","ME90","ME91","ME92","ME93","ME94","ME95","ME96","ME97","ME98","ME99","ME100","ME101","ME102","ME103","ME104","ME105","ME106","ME107","ME108","ME109","ME110","ME111","ME112","ME113","ME114","ME115","ME116","ME117","ME118","ME119","ME120","ME121","ME122"
"KO1",-0.41764294499913,0.64397398069158,0.119405206716698,-0.168555754438266,0.273840991665964,0.343170672392056,-0.317217553544301,0.144031752511133,0.492794851915197,-0.270126097042523,0.0234089914303998,-0.0379702220403164,-0.00177597224202716,-0.33203468197947,0.400940615406106,-0.603267903032526,0.382317240127807,0.0355537551143411,0.154129608656003,-0.0498874527313059,-0.25962465590419,-0.24388583811715,-0.382990972493547,0.505799247044289,-0.248687038023909,-0.30020857363323,-0.0538249227978685,0.507925851076987,0.063895139989631,0.73141429839632,0.593560491905423,-0.040429312105267,0.540821895132386,-0.0236771909492718,-0.418138936708001,-0.193630560438731,0.0807264671333817,0.0938926848178417,-0.0267033346692822,0.762243005500121,-0.160440250325246,-0.100569741624228,-0.217397386830386,-0.266366216615156,-0.0697691853894915,-0.471470439359584,-0.10990961979033,0.784423276874544,0.686602765125221,-0.0639605166286149,0.170702690325282,-0.108465850975916,-0.23513427557936,0.0324695475372521,0.0390217820718552,-0.572798770851785,0.08117970542122,-0.340521682916909,-0.487742642558578,0.305843182851905,0.0685606561741291,-0.169173696045192,0.337550751085315,-0.226659157874002,0.0472432556411214,0.389141337169815,-0.651268091149706,0.026175996731176,-0.121137782396098,0.208159529021957,0.233982412666812,0.0570289411608436,0.28468655903818,-0.106290182488337,0.338926977912305,0.67685003241597,-0.0299284534219759,-0.201404347178978,-0.00690891923129955,-0.0566586439367385,0.590922276100737,-0.0463582058816165,0.475065856375844,0.0191160420837384,0.349564918278557,0.52348742428973,-0.226581230172975,0.0572060322789949,-0.2298698723124,-0.103712746577909,0.537317512256577,-0.0654914283910554,0.107019285765377,0.133355201900797,0.229743605801206,0.0705252040784265,-0.171908349914309,-0.20084406969586,0.441970149031456,0.352478418265582,0.485452087848674,0.0225532813744909,0.0585746809464899,-0.275906596482661,0.389599818888912,0.117582299230037,0.0433256325419646,-0.186716323021268,0.104569633090163,-0.108122900619049,-0.129790922171571,-0.281334305546152,-0.178640019113412,-0.481255085634749,0.065913043862412,-0.325143583285692,-0.352825269200989,-0.25233708350372,-0.160944951901599,0.124871683562627,-0.0102472185974441,-0.322864851816198
"KO2",0.489507286361533,-0.508261359673187,-0.657863126883463,0.206952729453031,0.173075580897839,0.34059359117606,-0.248084943805138,0.663885535237888,0.000261829128114649,-0.196241610189305,0.682988318365087,0.734834494269991,-0.0836579692064756,-0.611660244707943,-0.364584433206592,-0.100502221742053,-0.266247276866782,-0.176278842426061,-0.140047827282674,0.695596883130826,0.497860268069272,0.361839313107609,-0.543122694338017,0.257205394615761,0.130941765023074,-0.0370805944840962,-0.187885711846727,-0.558631309374153,-0.133085383282564,0.263247936423049,-0.477764764282928,0.82325670818338,0.359329926661833,0.301518632083294,0.667817758716935,0.0329627049582805,-0.262151372369825,0.00917700800572332,-0.0983924232263993,-0.625535267096953,-0.151638826822194,0.3820623861734,0.559503607994047,-0.641047841720197,0.126642196542244,0.129428212537558,0.0698148408807966,-0.0154488505260938,-0.00623353339131728,-0.414585267411533,0.578871876604356,0.36854646687186,-0.107052801182355,-0.500523305889306,-0.07355415083217,-0.167253013918944,0.0137037916852158,-0.645732572512777,-0.203008686863201,0.56673296643116,0.560465834515803,0.040981776204191,-0.357946508412684,0.395371217067033,0.750882469411869,0.48019420673807,-0.239108414117167,-0.0547137213055894,-0.0736907235260244,0.634583964822484,0.666382661253301,-0.487616306090099,0.698086146638702,0.041427818550712,0.65406561405493,0.346313047134505,-0.176783483745322,0.711012112602453,-0.571857635130505,-0.620548227224001,0.328199180106975,-0.604190780446491,0.320075824529126,-0.120913482092084,-0.605412046197026,0.176225272782192,0.817479153716814,-0.660547589696389,0.093168921970142,-0.644673576460785,0.32078209995284,0.586645127672385,-0.0407851294393491,0.0752124762058807,0.606667309460537,0.619529257099191,-0.501056375987027,0.564034574340742,-0.781982181012969,0.645046799102699,0.348512793408159,-0.535868713937562,0.234428314731256,0.165277180386497,-0.0826322901137004,-0.629341600194617,-0.289562833641126,0.783317799625549,-0.122200902792491,0.223222988380992,-0.341360941906618,-0.111997017146283,0.276665391125107,-0.0903780644206582,-0.172419931678632,-0.189477647419109,0.754448940605408,-0.502403727529125,-0.176344910676682,-0.346425851151615,-0.551044551926437,0.299006057938884
"KO3",-0.609106477083617,-0.384249146613779,0.345697970042217,0.295907270413734,0.0955823466971819,-0.606035077548721,0.877275101420379,0.148717021703071,-0.685647515282828,0.837598274454063,-0.0350293756736331,-0.450131148274269,-0.0868658823988595,0.669503834005404,-0.402129405686133,-0.0227710440272332,0.188481233215694,0.877612997560539,0.199702043625153,0.318716650213979,-0.553423144680254,0.630351611224039,-0.0636445196646573,-0.142112862554968,-0.255409171274083,-0.437940962533795,0.855208548941306,-0.446038791063695,0.356365616611903,-0.102583233393108,-0.570542777713136,-0.534926705261372,-0.0546712070389367,-0.0876907919658309,-0.00555068024248797,-0.294126202257862,-0.570464681958514,-0.511026737933777,0.133296037739555,-0.0507149405802876,-0.0342290093034892,0.672846559129842,-0.459836508843415,0.665371476588442,-0.705327784285338,-0.446890961471729,-0.50728622373819,-0.318396486879475,-0.355908336601131,0.0112840936719024,0.134117722898769,0.594691741772597,-0.634851865509777,0.620865903609902,-0.316417916685309,0.0383149330718361,-0.331947896495523,0.424384519325554,0.0359497159802971,-0.689564881167476,-0.0716975613657186,-0.360907446079475,0.271864608069553,-0.54302510732985,-0.394118273716224,-0.128595419566713,-0.265366484771583,0.836172578605754,-0.732451936030622,-0.0245273618387423,-0.32722164672212,0.209664050381814,-0.141586019824182,0.865027578387499,-0.580222800429941,-0.496302846450132,-0.183294130763699,-0.301634656857123,-0.346486375249106,0.275040754660351,-0.684397343269903,-0.316975595641974,0.0313907766345684,0.870529949026157,-0.0829031101666474,-0.236465836361544,-0.128818979864331,-0.272585955685388,-0.0777802721686327,0.660834044715877,0.201456478448193,0.324527290084979,-0.198329924860993,-0.360861544365648,-0.418810740409103,-0.278213211685005,-0.119189113021711,0.437567595976802,0.185653771265557,0.0396769993005464,-0.783914357255703,-0.108244421398368,-0.274301557016552,0.730919050363839,-0.249991654456286,-0.244106485461237,-0.241455121859084,-0.361465236305621,-0.298070696134386,0.632058054489996,0.538013585661279,0.830314150154362,-0.577497362753114,-0.202390669408634,0.859669268534506,-0.375544749983386,0.106350548789379,0.50571653724543,0.912524470933576,0.102542060344425,-0.144880443088696,0.646876757786121
"KO4",0.460307292570667,-0.206472296696347,-0.342752904606879,0.616012592860647,-0.798276741672815,-0.351923418859336,-0.0833427103740661,0.0420572044351296,-0.306759515752735,-0.0758235537797099,-0.398171330949573,0.305029073777274,0.863828318545927,0.233773241980443,-0.0405691298302365,0.337176081186628,-0.679174701295853,-0.196666217596088,0.0705454336079526,-0.244859289937762,-0.0433261543900933,-0.0690902053956683,0.00264970522589858,-0.0757393235240118,-0.605992712768465,-0.323092515561221,-0.0230324369889335,0.458956861996621,0.631689368911393,-0.579042944082271,0.176599124192182,-0.0197798328701466,0.177410437340435,-0.544504805234897,0.403765256710874,-0.248184331834804,0.542183239557366,-0.173969852125116,-0.177524841555947,0.017516534271858,-0.467160873986633,-0.436106413724848,-0.0415930947153876,-0.0464131376495741,-0.101135898769439,0.339808254468511,-0.372345002272673,-0.126925351547822,-0.0965816055872901,0.213787323649519,-0.666971506408589,-0.647460809666076,0.697861306660634,-0.484034955579551,0.724138449947907,0.707929872620189,0.26640987363549,0.499562881981407,-0.189391226891897,-0.276327032249459,0.29906019105764,-0.175370844721727,0.510699693570767,-0.381780874636307,-0.506531832362838,-0.740875171876981,0.361498395618342,-0.497433433930933,0.586717853220745,-0.233167705307767,-0.0354192521384521,-0.355120619562351,0.0302329188113821,-0.261564988952253,-0.137278471837479,-0.213144987593469,0.792333119465085,0.0511483519585651,0.403102626226098,-0.328534078254668,-0.259303541536277,0.0698066074984761,-0.314145677779113,-0.136604716620356,-0.377626056147761,0.246031260833675,-0.0369293382787949,0.372430838060635,-0.381502602853045,0.0825526287772438,-0.270009639637609,0.0615893432086677,-0.426491489848796,0.714860829751747,0.25791445078341,-0.0255584619050177,-0.018864963154147,-0.552231004313667,0.0144932811086133,-0.332401360088059,0.112596935560562,0.207526002284922,-0.0470313133738032,-0.534193874821422,0.599565972711689,0.714734384342377,0.067959315876666,-0.350680057689643,-0.244512531505328,-0.103784048621476,0.594238755686328,-0.345346646778838,-0.0824487271715448,0.214415460686185,-0.289959320497745,0.845260282133208,0.203947353196238,0.0426233045312798,-0.191744869451765,0.777181651154488,0.685119888820667,-0.620572878460892
"KO5",0.0312563874202224,0.0987154902379161,0.561512154115842,-0.403828721251117,-0.2007165255001,0.481705625192831,0.0182245930821373,-0.410090730681307,0.434423468133474,-0.409970917635349,-0.546411257795657,-0.349007634233622,-0.337181847510209,-0.0570005341245983,0.682970013004972,0.661564929799182,-0.141299781263381,-0.350297462956449,-0.802222028976955,-0.575690389347475,-0.21590756976888,-0.0422785215010089,0.676702310737511,-0.774315401029731,0.421811417181202,0.6168461218488,-0.461913483923939,-0.0801932438156686,-0.336913856011655,-0.135026046366481,0.0294442994183304,-0.177528840204619,-0.613370069621659,-0.343191691809251,-0.379799856167308,0.883572681008264,0.481269765330171,-0.22399609011675,-0.595774180660818,-0.15038352870374,0.854499937917353,-0.441763803423614,0.534536684112518,0.269985505672098,0.683368806796297,-0.190724288394832,0.173403853631846,-0.489377503054715,-0.542060276185186,0.737503558720253,0.164994175704574,-0.274031614681146,0.18560077070256,0.357709772172944,-0.573204733724025,0.262681669651367,-0.651708001584094,0.164322610672627,0.0174963750911204,-0.0738896650957959,-0.759780735890437,0.874421100324703,-0.123442272035416,0.196614724158866,0.142870750975641,-0.162027713923831,0.430018654083907,-0.18324465234117,0.3137738005074,-0.697408888904496,-0.621200139417635,0.747910574454515,-0.56017385515085,-0.381665758493291,-0.316456411583555,-0.358085575881814,-0.536968416126674,-0.533742916220927,-0.0953418139615415,0.649221768340026,-0.0475268281525135,0.698367650455306,-0.725725553260016,-0.382164172553553,0.587544595469223,-0.758941156932337,-0.505878894290088,0.583894441180648,0.849937121471759,0.25755920667155,-0.697433941499978,-0.709445085557072,-0.272813168931331,-0.578833157621627,-0.571306393630109,-0.67196634775065,0.839071592167744,-0.363239819614602,-0.202746599695886,-0.575152015763937,-0.0463364765733065,-0.327698025966379,-0.643009998442488,0.148324806000346,-0.00898648577240517,-0.0764508971465988,-0.407899354950629,-0.155818157459137,-0.298070696134386,-0.722465857787462,-0.383094440140735,0.172611746768865,0.724449683357776,0.788089836067482,-0.364906896663392,-0.00814785907468143,-0.355960786695019,-0.346827208223198,-0.191744869451765,-0.458073967242625,-0.310132293960974,-0.03857517523499
"KO6",0.0456784557303241,0.356293332053817,-0.0259992993844157,-0.54648811703803,0.456494347911931,-0.20751139235289,-0.246854486779012,-0.588600783205915,0.064926881858777,0.114563904192824,0.273214654623377,-0.202754563499056,-0.354346647188356,0.0974183848261645,-0.276627659688117,-0.272199842183997,0.515923286082515,-0.189924229696281,0.51789277037052,-0.143876401328262,0.574421256674145,-0.636936359317821,0.310406170532811,0.229162945448662,0.557335739862181,0.481476524363543,-0.128551993383837,0.117980631179908,-0.581950886218708,-0.178010010977509,0.248703626480129,-0.0505920177419763,-0.409520982474058,0.697545847875957,-0.268093542310012,-0.180594291435149,-0.271563417692579,0.805922987352078,0.765098742372891,0.0468741966090007,-0.0410309774797906,-0.0764689865305527,-0.375213301717376,0.0184702137243868,0.0662218651057285,0.639849222220075,0.74632215128855,0.165724915133561,0.314180986639703,-0.484029192001526,-0.381714959124392,0.066720066678681,0.0935768649082989,-0.0264869618512404,0.200016569221742,-0.268874690572664,0.622362527337691,-0.102015756549902,0.826696465242257,0.167205429229666,-0.096608384491416,-0.2099508896825,-0.638726272277535,0.55947919861426,-0.04034636994957,0.16216276145964,0.364225940336208,-0.126956767759238,0.0267887882245997,0.112360462206563,0.0834759643580951,-0.171866640344723,-0.311245749513233,-0.156934467004331,0.0409650918837388,0.0443703303749395,0.134641364592586,0.274621455696011,0.617492117346354,0.0814784264150292,0.0721062567509819,0.199350324016299,0.213338773499591,-0.249963619843903,0.128831698763654,0.0496630353882846,0.0807292888893746,-0.0803977661385004,-0.253953296107823,-0.252559557125977,-0.0921125095200241,-0.197825247017904,0.831400427315091,0.0162661941288505,-0.104208232005941,0.285683560163054,-0.0280527900905491,0.114712723306587,0.342611579303229,-0.129648840816832,-0.116310982988386,0.741731877642896,0.671339873155097,-0.234420565446599,-0.647555361258209,0.117582299230038,0.827632362032208,0.271361974850119,0.858285193476428,0.0790917641569986,-0.278006037128683,-0.264247927451954,-0.162528965444812,-0.228481477289626,-0.098296163557148,0.0530535576296605,-0.355960786695019,0.553228177479334,-0.191744869451765,-0.200095576667301,0.331184618752884,0.0361300897870742
