"","ME1","ME2","ME3","ME4","ME5","ME6","ME7","ME8","ME9","ME10","ME11","ME12","ME13","ME14","ME15","ME16","ME17","ME18","ME19","ME20","ME21","ME22","ME23","ME24","ME25","ME26","ME27","ME28","ME29","ME30","ME31","ME32","ME33","ME34","ME35","ME36","ME37","ME38","ME39","ME40","ME41","ME42","ME43","ME44","ME45","ME46","ME47","ME48","ME49","ME50","ME51","ME52","ME53","ME54","ME55","ME56","ME57","ME58","ME59","ME60","ME61","ME62","ME63","ME64","ME65","ME66","ME67","ME68","ME69","ME70","ME71","ME72","ME73","ME74","ME75","ME76","ME77","ME78","ME79","ME80","ME81","ME82","ME83","ME84","ME85","ME86","ME87","ME88","ME89","ME90","ME91","ME92","ME93","ME94","ME95","ME96","ME97","ME98","ME99","ME100","ME101","ME102","ME103","ME104","ME105","ME106","ME107","ME108","ME109","ME110","ME111","ME112","ME113","ME114","ME115","ME116","ME117","ME118","ME119","ME120","ME121","ME122","ME123","ME124","ME125","ME126","ME127","ME128","ME129","ME130","ME131","ME132","ME133","ME134","ME135","ME136"
"OE1",-0.00140771835524556,0.0731054433742629,0.881477923842474,-0.235820719726457,-0.234698657253301,-0.107885406216863,0.727622554698429,0.861443374158767,-0.599710678534286,-0.183804592723605,0.161817409604304,0.304534293509889,-0.330692428474784,0.374863661620114,-0.327691339909334,-0.484785462868669,0.499535758924207,-0.160061673112991,-0.0305035657052286,-0.088140708210631,0.636599693147691,-0.0753088528999442,0.552910177187572,0.758018019011226,-0.344901412203041,-0.36543987828313,-0.247784617568536,0.513361413760175,0.719720506289614,0.0158425311197354,-0.318612260422079,0.717442102537538,-0.0702690392067954,-0.363431529968568,-0.226898179275022,0.5073308635643,-0.056982732695491,-0.739793037038016,0.0199929405582794,-0.00332463656400583,0.270260847486111,-0.612093553327937,0.640281955015454,0.519608298142749,-0.261284677965896,-0.263912022463568,-0.0233527632635385,-0.0412609867317918,-0.17922935813733,-0.592604104447239,-0.207515160378409,0.371797642932204,0.0829614598796021,0.563872543887611,-0.183489531661747,0.207778839321614,0.510198947915273,0.492102089152412,0.458637982075039,0.418865830275845,-0.377161253080785,-0.337665179965023,-0.518576410935028,-0.392585787786606,-0.00331785665194831,-0.370627824945918,0.478325935228009,0.541847631691911,0.697578551706532,0.0438072907449812,0.119891571136065,-0.0225477367360308,0.589842484849241,-0.317801098022568,0.618175062282218,0.349288902886396,0.653657764073074,0.373259490764419,0.249166026244015,0.698097976401712,0.338838033469287,-0.0502275400541903,0.590931051970596,-0.202372494201379,0.594153769972548,-0.223758040210688,-0.269872685886664,0.683628155133734,-0.181023755229417,0.538811801867779,0.720863700330286,0.247984991328792,-0.308071978969262,0.0327239286730923,0.611883619540791,0.637880047551401,0.265527242196441,-0.0862255113650499,-0.179608758286477,-0.118734684937338,-0.163878779279691,0.375853181343628,-0.429972580543705,0.0702055932090642,0.284817374375909,0.346804877742327,-0.106848756757138,-0.0524074104422178,-0.152229974360593,-0.630119307821437,-0.227485801874941,0.00482702237781131,-0.0755179584734895,0.694489485451424,-0.251492963787096,-0.368889312256092,-0.0905455413314899,0.695414218505467,0.0574619067801431,0.0531992051947887,0.474346686209856,0.636627494385339,0.690979077674281,0.289376415755366,-0.0933682609982449,0.496803825597151,-0.315177468343132,-0.553968861863721,0.288381354749267,0.257927823929976,0.0181909839007885,-0.619967514499956,-0.410972867025449,-0.00808925838886747,0.375918554827777,-0.500285694598778
"OE2",-0.125697788297142,-0.0107182249307557,-0.22031893187994,-0.480252895637002,0.237546353685149,-0.768629064206168,-0.0878992128295561,-0.164198105197264,-0.175466384443303,-0.625682737606537,-0.191159007364908,-0.175654471977819,-0.516806975919797,-0.672628912734328,0.269349781349406,0.600614127917321,0.367653490568017,0.306546245587117,0.505496727390711,0.525602005517914,-0.233510931512408,-0.219967159254066,0.471984887096,-0.477348862386388,0.461257931514348,-0.104509874333209,0.83543586003571,-0.573065015835516,-0.204232400278483,-0.179831079277959,-0.547107524031982,-0.627223962440298,-0.733293985568485,0.00440896344170429,0.587943587782697,-0.338271596236823,-0.48206779924136,0.180914838851856,-0.741347054800926,-0.045628837134861,-0.262411737344898,0.151249373278592,0.0604890246739895,0.530491106812134,-0.145694994413148,0.866554490883716,0.530825690656147,-0.701118902555839,0.0495907215983334,0.439879007619725,0.143028528285782,-0.393561599704159,0.50606072137158,0.121822238099653,-0.445129891740096,-0.505084022181804,0.246426414760571,-0.186448050695686,0.169787896814441,0.570617817106438,0.0908917206360849,0.347541942792426,0.792574416576991,-0.0862758862019306,-0.549230792143757,-0.368306493929487,-0.448960904856525,-0.253042545152414,0.405795936515281,0.655198524679153,0.0568883674422738,-0.0330851878775063,0.493271380458467,-0.723711327840863,-0.193359207411186,-0.413777851057619,-0.304392883598456,0.565751796953358,-0.154697942887458,-0.391293734012047,-0.365047434938352,0.0788920765472887,-0.702330699381177,0.815679767341237,-0.723197122062453,-0.651318113995024,-0.520043313208447,0.0968365967065761,0.654457248845066,-0.562821380660776,-0.195927237479583,0.696741965076688,0.0527871154152895,0.623302301591961,-0.255145979083513,-0.544803644378872,0.18177399552777,0.660488814838335,0.0263731461721589,-0.595067666635201,-0.599567500752056,-0.254041712967047,0.276608820800789,-0.399859797376117,-0.612748219709166,-0.681600843201946,-0.0606237791580104,-0.267387276888134,-0.352767806605589,-0.348910885120251,0.662911495726017,0.311731131036652,-0.0966641631732152,-0.613214143694085,0.77191600532451,-0.205457433689014,0.384761377998785,0.362023855391091,-0.0129734083357063,0.161855504678668,0.496307091444237,-0.103224753288461,0.242871705630685,0.136612132343694,0.29009423788393,0.430479418847007,-0.480719984434277,-0.175250023635024,-0.619188260456089,0.70592825192132,-0.412882206586139,0.0703445537158724,0.716780417609652,-0.615639189885667,-0.194721704197396,-0.137325920703988
"OE3",0.379444353480967,-0.10399241008096,-0.2091770145236,0.70533549590303,-0.15474938186298,0.336469832955439,-0.590793136978528,0.0446039810198872,-0.19618244632891,0.420435871417181,-0.349065767677616,-0.502552295444842,0.698867717994347,0.000642261591813131,-0.478191570536496,0.393753920109456,-0.345001525284618,0.707562210296886,-0.406443576913638,0.452145101294039,0.400488571350362,0.665561139795789,-0.369046143438929,0.290594678562519,0.128112109465565,-0.589155261564248,-0.406901729050944,-0.0841111043766389,-0.245221814545484,-0.600935407217295,0.315035556863324,0.227770463247731,0.240851951752339,0.66609677623021,-0.043943240088322,0.44179435835903,-0.267027901246083,0.0560351037097184,0.228489301262307,-0.144642586096173,-0.0219081499386441,0.734743105767675,-0.20694343769104,0.058872116624104,0.3908428321701,-0.366225207099178,-0.421271605033182,0.423483195232482,0.676397511899333,-0.00529557787039789,0.649977230427694,-0.176595059956784,-0.36481119459127,0.462282247095186,0.699439537214885,-0.560083551206939,0.291841860981138,-0.582692668732008,0.00728132807935471,-0.0974896515967771,-0.0860785903655593,-0.52992593450921,0.0812975151752817,-0.561464425691958,-0.0634414874265647,-0.15859014788665,-0.535562319540326,-0.50739190774295,-0.42335454283898,0.0617488031028689,-0.268099132033282,-0.295943998485781,-0.129140090412108,0.365309053724102,-0.549249017138566,-0.115738903258981,-0.0209803485214947,-0.654755473337215,0.245307422281996,-0.471310059483425,-0.522877220401142,-0.700297816159803,0.133383743267535,-0.258976203113747,-0.200775776806399,0.0381067759497328,-0.0650088182066508,-0.606201274755896,0.375726161493281,0.140047033027677,-0.224269843916953,-0.28768971896154,-0.517762861640729,-0.530371248528331,0.107115119656068,-0.373069427570636,-0.22804160492214,-0.493557657815571,-0.445687292203873,0.291969070086947,0.155342954722106,-0.211316182661511,-0.390615981230091,0.624359377526479,-0.280599990367105,-0.0735671036419759,-0.409188074044637,-0.167184426451259,0.775091378736486,0.359157641785824,0.142231561181196,-0.453719769735475,0.195346451771936,-0.145806370066616,-0.389059312945406,0.836037135026063,-0.0938731515514119,-0.308342833633185,-0.657712032833791,0.495572408050389,-0.510493275029742,-0.159348040420125,-0.53049789522103,-0.462821133863449,0.463856165777077,-0.109992001982024,0.709340588082956,0.535618417057043,-0.320515236057072,-0.323970420380545,0.273166524785428,0.475255898250322,-0.441416607431082,0.691594732749968,-0.772600958496396,0.045226844464764
"OE4",-0.129513119671645,-0.44721402561183,-0.0633400524419331,-0.323131858989228,-0.244037365437254,-0.0253261500677491,-0.263419892685255,-0.217475635770477,-0.0870723534113253,0.588307231788344,-0.486363932137987,-0.0237502548329362,0.0892091716400878,-0.268266720497308,0.238472386703216,0.0281790074462286,0.306661248396925,-0.583565443972404,-0.598560409566147,-0.178989265726203,-0.544531161009761,0.292817034830991,-0.0953991171068101,-0.236686951493972,-0.624978718693149,0.575694206799558,-0.0668990611804134,0.0799694113812136,-0.4021324779741,-0.249860641919339,-0.324308362255201,-0.125871355720421,-0.0956604484939565,0.273516761397396,-0.701336631607911,0.207036230001852,-0.147162121163572,0.604870334005206,-0.258530934839774,0.358546788592084,-0.557254304195473,-0.186498511372335,-0.286033300596873,-0.468513974939415,-0.472054116833385,0.0353576267664621,0.213297246030723,0.523727710878562,-0.409932884143903,0.561049484253266,-0.554974320103187,-0.30340061204774,-0.14695648177065,-0.292173976526539,0.12605075637729,0.502271309393869,-0.0760070467632297,0.426508748380662,0.12491804435438,-0.232208237782783,-0.60392460802696,-0.0542145220704817,-0.00403888431572746,0.524336903647876,0.816206754553384,-0.109690372699784,0.184053465623437,-0.39026327852176,-0.155487539433575,-0.320042206805027,0.0639058127138556,-0.515397883114601,-0.403066992513221,-0.0185630915975698,-0.379205013206107,-0.602137077128506,-0.641828328545813,-0.305084197267804,-0.647453041175668,-0.20229881813461,-0.169690735322941,-0.182281460610322,-0.0734773144317116,0.184761291176458,0.286054914060857,0.337387394260215,0.783922052007133,-0.274307245331704,-0.549942134832183,-0.0933756313327523,-0.585619709385256,-0.59569149594175,0.690611628115036,-0.323924368762259,-0.495082699713383,-0.149961099972458,-0.661710114638007,0.397223166069162,0.38289463443806,0.145638135189214,0.353290605823081,0.0644789472532033,-0.0924762680933102,-0.0654403354397362,-0.036330047707279,-0.331229867016528,-0.276255431715176,-0.513665061304997,0.229330600173193,-0.0159924383926281,-0.363972112639169,0.724020822625636,-0.494405801616995,-0.00891087774594528,-0.389059312945406,0.170143912160128,-0.273064741727726,0.00836435272096289,0.26753366297796,-0.616815107039919,-0.380093103335704,-0.312094584211541,0.133788494322502,-0.366664214186889,0.34402169794877,-0.62388533065457,0.358675451530814,-0.309603834349094,0.205806843055397,0.104497630375718,-0.461492085746109,-0.303307906081279,0.24479154240128,0.0457652276548123,-0.0570100487756779,-0.33041982966143
"OE5",-0.700123807262993,0.820714126292558,-0.354270922568209,0.334414544768743,0.80071441227131,0.0337931734016132,0.21070899863149,-0.410822745644364,0.48828611949765,0.0268905531156545,0.752512089938557,-0.322972962412643,-0.220701587937953,-0.0133181286801996,-0.346001304863308,-0.041047794922943,-0.243058718107007,-0.171549579866611,0.0654861041051533,-0.692215855401783,0.0282041070510198,-0.0174035522845597,0.0106123064870549,-0.190846037918499,0.497565198386527,0.415142186423402,0.12213376253414,0.474951230699123,-0.257913248210365,0.387054848840146,0.360262064827625,-0.14939449312557,0.0346903629872554,0.0104193396034823,0.0594194296316989,-0.575782511176417,0.80606620440144,0.100253116207241,0.531680944600898,-0.728550169365336,0.723770446790985,0.0658821057841146,0.365224525113001,-0.218931693546211,0.700025775669843,-0.1956030188362,-0.624019016510971,-0.229149897864505,0.338095527039656,-0.373715096495411,-0.335841810442565,-0.227532492529822,0.499588502603083,-0.459023509130858,0.250640088311011,-0.0130899688032117,-0.2462478861342,0.233859773617208,-0.857748668223484,0.000154997778469002,0.468143792968784,0.684967691659802,-0.0441214946521014,0.497931001707166,-0.036575273841635,0.805734597107791,0.474956769447474,0.458160891160874,-0.324480573499993,0.207102663968424,0.686779078974783,0.0665020597704721,-0.472785450731343,0.34035246443987,0.187884830424487,0.279887454969039,0.060496602028995,-0.086033329892863,-0.28620721445421,0.0625353972734573,0.0500238620417925,0.653920451328548,-0.23214500170445,-0.423162903797317,0.00101058845843789,0.627708704124135,0.168623618566143,-0.144331390748475,-0.308580529899943,0.415474065408393,0.206200576680959,-0.113009665208432,-0.236166629648359,0.41893725171321,-0.37389162996245,0.0697210292935952,-0.171654533550818,-0.0962648843618687,0.655035880806076,0.631655200477816,0.592299955630032,-0.597844383150703,0.751206242753429,-0.570041610985876,0.679809565367882,0.254639036252516,-0.00795150369801761,0.758499059084539,-0.442467741192253,0.591609987408905,-0.51504740517379,-0.277139165143904,-0.308126210170474,0.279225602977079,0.0790523867023416,-0.232656989228215,-0.579162901541453,-0.419472954671311,-0.292246290499641,0.365719372828258,-0.285385433890801,-0.510216809851825,-0.368504265207827,-0.281753168584221,-0.68804339589754,0.175178782315381,-0.155230207985647,-0.0250357176621462,-0.157448662048869,-0.517465031096319,-0.139564798663912,-0.143960411610517,0.113627673188177,0.202094615561177,0.396269037956373,0.15007536707702
"OE6",0.577298080106058,-0.331894909043275,-0.0343710024287917,-0.000544566319086365,-0.404775361402925,0.531577614133728,0.00378068916342078,-0.113550868566548,0.570145743220174,-0.226146325991037,0.112259207637651,0.720395691158351,0.280124102698098,0.578707838699909,0.644062047256515,-0.496713797681393,-0.585790254497524,-0.0989317589319972,0.464524720689149,-0.0184012774733367,-0.287250279026904,-0.64569861018821,-0.571062110224889,-0.143730845774885,-0.11705510847025,0.0682686209576263,-0.235984214769957,-0.411105935628357,0.389779434718817,0.627729748454712,0.514730525018314,-0.0427227544989811,0.623681158529643,-0.591010310704225,0.324815033556859,-0.242107344511942,0.147174349945065,-0.202280355736006,0.219714803219215,0.563599440568292,-0.15245710279808,-0.15328252013011,-0.573018766514531,-0.421525853093363,-0.211834818627515,-0.0761718692512325,0.324520448120821,0.024318881041092,-0.474921518256088,-0.0293137130599426,0.305325532210685,0.729292121306301,-0.576843007492344,-0.396779543425053,-0.447510958501344,0.368207393476471,-0.726212290759552,-0.383329891722588,0.0971234169002695,-0.659940755781192,0.508128937868436,-0.110703997907513,-0.307135141849416,0.0180581943254537,-0.163641344489479,0.201480242354048,-0.152812945902068,0.150689208564339,-0.200051832449266,-0.6478150756904,-0.659365698233696,0.800472746443446,-0.0781213316510369,0.354413999297027,0.315753345049154,0.502477473589672,0.253047194563695,0.106861712780105,0.593884749991326,0.304269237954914,0.668753495151356,0.199994288948479,0.283638220279208,-0.115929457405253,0.0427536263770089,-0.128126720128372,-0.0976208532715144,0.244375158995765,0.0093630096231952,-0.438135888310321,0.078752513770547,0.0516639237062419,0.318602726728024,-0.220667864687674,0.405121569562487,0.36023309507697,0.614105015386753,-0.381663927365008,-0.439007610925944,-0.355460054181438,-0.337487236143472,0.622870150182431,-0.114750233687112,0.340776773066187,-0.0349486819602409,0.484953899865606,0.860867545372979,0.242145116002069,-0.0569564567512442,0.0442550021395864,0.301362262780686,-0.309720041160721,0.779367681662237,-0.205783696921856,0.178643197651056,-0.199177312012871,0.651884958153296,-0.337986638313025,0.637936161911035,-0.459531383712185,0.205318034602153,0.448256693386613,-0.16863711719861,0.685249968535498,-0.316560444713992,-0.368584694122944,-0.116888378850714,0.528240020452942,0.602963960757367,-0.226918254750151,0.722581582309944,0.521635380225558,-0.222810158742578,-0.315726127691423,0.252145118685319,0.772729233422412
