"","ME1","ME2","ME3","ME4","ME5","ME6","ME7","ME8","ME9","ME10","ME11","ME12","ME13","ME14","ME15","ME16","ME17","ME18","ME19","ME20","ME21","ME22","ME23","ME24","ME25","ME26","ME27","ME28","ME29","ME30","ME31","ME32","ME33","ME34","ME35","ME36","ME37","ME38","ME39","ME40","ME41","ME42","ME43","ME44","ME45","ME46","ME47","ME48","ME49","ME50","ME51","ME52","ME53","ME54","ME55","ME56","ME57","ME58","ME59","ME60","ME61","ME62","ME63","ME64","ME65","ME66","ME67","ME68","ME69","ME70","ME71","ME72","ME73","ME74","ME75","ME76","ME77","ME78","ME79","ME80","ME81","ME82","ME83","ME84","ME85","ME86","ME87","ME88","ME89","ME90","ME91","ME92","ME93","ME94","ME95","ME96","ME97","ME98","ME99","ME100","ME101","ME102","ME103","ME104","ME105","ME106","ME107","ME108","ME109","ME110","ME111","ME112","ME113","ME114","ME115","ME116","ME117","ME118","ME119","ME120","ME121","ME122","ME123","ME124","ME125","ME126","ME127","ME128","ME129","ME130","ME131","ME132","ME133","ME134","ME135","ME136","ME137"
"WT1",0.0538033845449864,-0.302397434898103,-0.106931097853384,0.15689711596768,-0.136392927224952,0.630851737972161,-0.474554821548892,0.488744327322747,-0.634986412945869,-0.167472902638463,-0.583197858202668,-0.511592269774481,-0.213125897540921,-0.245197176296473,0.0467348768387353,-0.135070298962694,0.726611317394595,-0.0924352238438018,-0.686722536292821,0.265440064616294,0.0278559192696468,-0.0408956055791309,0.119478067051586,-0.586580132277169,-0.13712111322903,-0.380556912049454,-0.412980201209624,-0.298258374503431,-0.66003684983053,0.714772321554908,-0.271507175339109,-0.352593033693998,0.222745634378386,-0.548347075120951,-0.505968102383176,-0.675492806964684,0.276513968195104,0.267683721265167,0.089614321857019,-0.24490201254221,-0.0442620430575626,-0.157952775471696,-0.215870155081336,-0.177243237629039,-0.54639766097716,-0.457376212351852,-0.232334668119407,-0.439946920293963,-0.20399946161158,-0.702924757821741,0.373423041286416,0.317585972949023,-0.0323668486740629,-0.620474496047834,-0.00154673580527086,0.0121405379201777,-0.22552907662743,0.122818960479796,0.4212477502301,-0.00475307521982091,0.737975475077682,-0.815286364392949,-0.579245018336076,-0.364251966003778,-0.0505702250912068,0.134077038178516,0.263266299141648,0.449847110612185,-0.439170884700666,-0.181381208724719,-0.184315955378812,0.674939860981782,0.49542340882242,0.639157915255509,-0.348958878899645,-0.220831924595019,-0.0517601081374924,-0.611678947500065,-0.150264911117916,0.293540915434843,-0.274117906062139,-0.0766047188522435,0.318180961082214,-0.0623301202708069,-0.504193770042943,0.195773695358058,0.600841117031084,-0.394242764007994,0.223249306024858,0.0364554348399639,-0.504182084039338,0.184944317234038,-0.633762647513355,0.180206312514562,-0.697450824835228,-0.5787238663544,0.0543971288472812,-0.244789225128212,0.189823084103851,-0.157764808142618,-0.181023317399277,0.213724465823016,-0.553954673150531,0.816569874869785,-0.12065950727107,0.60125140986391,0.302159976935318,0.601345478288598,-0.0109354883730979,0.224186634859457,-0.419169100132321,-0.297246750539913,0.0186291127077359,0.427642716178132,-0.332941368194661,0.647602027222575,-0.0477830538798368,-0.510145024532033,-0.476776378719646,-0.28650585961087,0.800736197361595,-0.305057299006897,-0.626832784352497,0.371215053655638,-0.0868529215195315,0.628891437921501,0.118821460110263,-0.59270418879834,0.724040692990747,0.215080091945854,-0.678947161830166,0.61937165424629,0.340615496368703,0.54682775957716,-0.212481686776094,-0.548309688112402,0.102501108304242
"WT2",-0.730906382518771,0.0956196777889608,0.368081114452712,-0.277174348683384,-0.314128649165957,-0.114888370581039,-0.287275524736067,-0.634427372400969,0.190804608792187,-0.050151070121931,-0.0889173730267727,0.235470863864258,-0.218471476487471,0.622479945614937,-0.445570022676288,0.305847166091823,0.0677478097198328,0.129571366840034,-0.245567314465465,-0.556050826824726,-0.537604046265913,-0.34670633487193,-0.478289237420289,0.289699417303872,0.747664078586187,0.587657477644534,-0.354760055266675,0.229737030922188,-0.00385668027365377,0.112316914938205,-0.667116609629897,0.515216872682062,0.719130329573692,-0.456557901639749,0.123049313046608,-0.0747543085579558,-0.0055735802187921,0.0942091487930508,-0.439999576087317,0.0930778593211684,-0.665689633502029,0.460763429060622,0.186022129874605,0.64917445931483,0.311966811308944,-0.456074060201729,0.527921333013538,-0.0199152397478269,0.198979108290713,0.484682198824758,-0.659148839871314,-0.349503484765721,-0.365183404345044,0.00336642213006422,0.723487546790443,0.341060627596267,-0.170394517536188,0.151967942416864,0.497006947266763,-0.0810018081398698,-0.520031763871992,-0.135327619856343,0.0216682782736651,0.238771314159393,0.379044862131374,-0.533435831870348,0.160667551334576,0.0515012146855586,0.459487472833316,-0.21998870885832,-0.653818109455066,-0.222727859522332,-0.683937827436552,-0.185977131088043,-0.553525914633103,-0.488436520449305,-0.188334074909097,0.213436703378163,-0.462830508518432,-0.0487412540585163,-0.713336073669141,-0.350031135908867,-0.343352237595119,0.445679182674571,-0.183389741444532,0.775514317986879,0.415266246896073,-0.0946569253691527,0.406494075191092,-0.564351512055344,0.311364495147355,0.727439808234257,0.36140316688787,-0.63299689675599,0.0650640403632004,0.698372181495943,-0.369680603317261,-0.562294434075692,-0.590545970149946,-0.247231694229084,-0.421745273096322,-0.357305923143247,-0.00905553630539767,-0.268719426420021,-0.506337210870334,-0.338851566078878,-0.29656109608943,0.127029927206088,-0.162283838913375,-0.607610357448151,-0.531306393671204,-0.616346722161904,-0.171302937060395,0.575941604031018,0.836501266510257,0.0801821903687619,0.0608086810410961,0.508800309627587,0.338534653744091,-0.171042989337383,-0.421996683037281,-0.128771753795369,0.307027317926515,0.134356944245707,0.690218116723996,-0.679687904068438,0.218866295671906,0.498012703168952,-0.107294248892335,-0.00949284121237026,-0.331014234203152,-0.30670678477561,-0.599809481537214,0.385659885385961,-0.269465536150014,0.267686962182122,-0.603180073800867
"WT3",0.447067175862914,0.753053720310284,0.585797149983812,-0.60970259137536,-0.499057987906511,0.147250760995128,-0.077320304443442,-0.0582200062547297,-0.13672732875932,-0.409843511030415,0.0544698136945233,0.716786536900789,0.123940200796218,0.275464689770372,0.786842532466306,0.675449125130302,-0.211629191244091,0.783719840438232,0.641508818087906,0.52929867035071,-0.177331699991321,0.735078368661149,-0.498812583230345,-0.0922226804329787,0.0120863846629482,-0.610930240162252,0.294798595503365,-0.1230664008525,0.0361660040664727,-0.240245828754397,-0.19250240207815,-0.317973397310982,-0.523423839138787,-0.054130344794777,0.219953281839622,-0.320002033102869,0.497198194054246,0.191149248266805,-0.0147091907782909,0.20682020121187,0.234100119532412,0.66334482787363,0.473038049006927,-0.0444323817065518,0.244067430807941,0.192442731052598,0.28502483011557,0.76404707371937,0.641087458669368,-0.221287105493673,0.236943952130269,0.0269431576565268,0.405579611325864,0.369657769879358,0.182288540205205,0.0778978558716251,-0.410083782994452,0.51925592563899,-0.679975451092849,-0.285865390952659,0.185014072906069,0.0452468589343076,0.155633438420341,0.309735789761462,-0.520894615009008,-0.127741611512201,0.222108772874087,-0.510372046318752,0.460601982776474,-0.133864285483364,0.355103016272869,-0.276164913250482,0.143292607819048,-0.496670154995531,0.640311258196749,0.0513708859835047,0.542815515947919,0.542464859397599,0.725183235314545,0.561655773022273,0.374206867020999,0.304131887676845,0.114761840946026,-0.0139571495171618,0.693116793762759,-0.255740297154634,-0.554545932698043,0.68204960292979,-0.669953296868357,-0.353759923295487,-0.0725478827006173,-0.592797347533976,-0.0794736850589516,-0.0590541472789732,0.583460659476334,-0.0260649147075484,0.723711795356106,0.635254119775505,0.728140027838894,0.0798901810171766,0.321044517784369,0.247617326398181,0.272784783511583,-0.143751685941797,0.685607128573148,0.1258318749719,0.606807704411662,-0.359693509586672,0.0906479629579242,-0.11077260847891,0.0739961274871156,0.154025297465704,-0.385356431602885,-0.217493138133656,-0.125698792502075,0.187477085182086,0.547311760802694,-0.417997476702522,0.0326670722162902,0.139071620513011,-0.165154944163278,0.151556170362468,-0.245928930160354,-0.303755480400902,0.00763454036542077,0.245901201508109,0.710103735624665,-0.338622325001636,0.203699792789079,0.433917022722314,-0.0829899969615676,-0.107442624079148,0.639853826500934,-0.67510890883131,-0.0865770218401064,0.527028288830723,0.0260013614195461
"WT4",0.427375265690029,0.0689817044397111,0.109389537246175,-0.00334741399558596,-0.0201044445982573,-0.0663534486589014,-0.200941116610797,-0.405413829748338,0.62137361323059,0.857349622521293,0.600900532292512,-0.0989076419398747,-0.121886010503405,-0.440290320609585,-0.360772250904689,0.0570668719170387,-0.555101975720181,-0.350425667150804,0.193831718542425,-0.264966725405615,-0.275035723154168,-0.503877358650518,0.0537180422950545,-0.35688300685472,0.201727951858195,0.368407134734769,0.732445831752871,0.746166850055971,0.624076964668988,0.254473543025699,0.476436541623052,-0.268926035946597,-0.133758269348167,0.300455158811069,-0.259171737973852,0.304313124905652,-0.73713820684987,0.312392370633234,0.185892495711073,0.699909437227377,-0.373426696107074,-0.386937868161762,-0.592702956822369,-0.0810629174396316,0.534685651707315,0.734839959696544,-0.702850654750786,-0.302158789943269,-0.520525525538581,0.423469590256249,0.0558343782855481,-0.552672732995791,0.614838415851857,0.581213591161716,-0.206965860604618,-0.232657579839554,0.161313112303439,0.27694852135629,0.136892913350193,0.882982013923318,0.0932332108784228,0.462855529926066,-0.00883007609135003,0.0803374048604936,0.680242575290922,-0.425997117221469,-0.699954528006938,-0.216902369479617,7.69993224330676e-06,0.90526749730534,0.414934797466325,0.426614106502603,-0.306390271125245,0.415203335413164,0.381863437623428,0.770404605360333,0.10921068703713,-0.413108857101816,-0.00588032073036757,-0.261703760792219,-0.0167587074957514,0.118882346541393,-0.135714115638305,-0.615769580187446,0.31998747800413,-0.512621437252206,0.0526870184437831,0.0882028412593837,-0.308964648357808,-0.119730760132632,0.730134315731572,-0.0357099689120042,0.550310311230257,-0.249982190970703,0.146614668922226,0.243506174224985,-0.215215809804109,-0.217032661279475,-0.124453059372901,0.313266532202911,-0.0774448226562778,-0.536367876575762,-0.382640962406284,-0.47511223366158,0.305535876413029,-0.14462777605309,-0.174826132204743,-0.601744521403651,-0.760593199419297,0.692850348752474,-0.13479508307337,0.288040152410506,-0.506912943454489,-0.0191344525924874,-0.414102787231525,0.109126734406152,-0.723944899472886,0.545453222627927,-0.234178860978888,0.0417457507245569,0.178394952539606,0.242878864236341,0.0463230805130357,0.504634994128402,-0.119985096982834,-0.134354755350511,-0.188922926632289,0.438290648518556,-0.0764381006042495,-0.758214091784687,0.237043643890282,0.414149408854758,0.0162095159837143,-0.218091003012653,0.670128974938384,-0.227210543830941,-0.156465265023642
"WT5",0.0758165962286229,-0.570586329026958,-0.620765189469827,0.007550265585965,0.7704234802444,0.140101212443493,0.290896052592956,0.253436285210129,-0.298411714514123,-0.256353090464372,0.387704324393358,0.0536898084830458,0.84102095094214,-0.466847261534747,-0.171152551198021,-0.553519827992113,-0.252706694055802,-0.487206936335252,0.133047018569328,-0.35403855500344,0.216216699654764,0.267487338310394,0.10018093907343,0.653955508642053,-0.268002546706269,0.00657187523853012,-0.282294441650519,-0.0198273814887883,0.296401062023655,-0.41346504775467,0.289390481834307,0.628548977664511,-0.366898554073813,0.613752273759542,-0.300891230654632,0.540740768848086,-0.272842050486012,-0.885958132954168,-0.521766589419712,-0.615959089067047,0.426989066820183,-0.340863986378328,-0.333016137974165,-0.662402486141144,-0.507241210446556,-0.0602257438331917,0.266801695507674,-0.25692337111811,-0.397017494673899,0.153900717964786,-0.431774590944552,0.675892960351884,-0.057376573147233,0.039085581570494,-0.629176937953191,-0.733114689579187,0.831314895230079,-0.680379787014769,-0.29724707739424,-0.281121411549465,-0.34539342195751,0.183813819344204,0.732330031705347,-0.712345320983453,-0.22492392900126,0.325749798533102,-0.399749390201816,-0.367629109921757,-0.606660466617189,-0.265062312424665,-0.31088804269275,-0.467134052789083,-0.0593124360043059,-0.00048036868769899,-0.126387170616831,-0.290957469591199,-0.740021959468678,-0.0645753227264211,-0.393429369435137,-0.707769200549104,0.118475915482603,-0.616644582402591,-0.588582657313512,0.563510912848355,-0.358172875161056,-0.177215459374472,-0.366716763117486,-0.542585335457415,0.474307403283653,0.640888087182368,-0.197112451887114,0.00579447342328235,0.164274770025023,0.705468537925687,-0.315897908412295,-0.342564405890337,-0.465140554594471,-0.0265274097165515,0.0549612078872662,-0.630239795736055,-0.375299798138405,-0.222122718605947,-0.0141748382798987,0.113243055887816,-0.404955788053974,-0.599951562738925,-0.62266692277336,0.344140659827774,0.546806204808457,-0.284402831608815,0.446359765909056,-0.160405666603296,0.619669344787309,-0.651463691937875,-0.00906042035450115,-0.547127553309636,0.361972449736443,-0.0446002426781441,-0.351877721465363,-0.505561628746597,-0.345681868622098,0.655158463457656,0.656753490417847,-0.0013118052821206,0.190986165200542,-0.206664568750084,-0.550290006086583,-0.219178215700843,-0.107294248892335,-0.243491452825728,0.421088672277614,-0.581195890217655,-0.0646786350432364,0.13549859505977,-0.509337899833841,0.376493479330217,-0.132390176976257
"WT6",-0.273156039807781,-0.0446713386138951,-0.335571514359488,0.725776972500685,0.199260528651278,-0.736961892170842,0.749195714746242,0.355880595871161,0.257947234196534,0.0264709517338883,-0.370959439150953,-0.395447297533737,-0.411477767206562,0.254390123055496,0.143917415473956,-0.349773036184358,0.225078733905647,0.016776620051592,-0.0360977044413743,0.380317372266779,0.745898850486991,-0.111086407869965,0.703724772230563,0.0920308936189429,-0.556354755172031,0.0288506645938728,0.0227902708705815,-0.534751724133441,-0.292750500654931,-0.427851903009745,0.365299163589797,-0.204273383394997,0.0822046986086889,0.144827888984866,0.723028476125429,0.225195254871771,0.241841675305324,0.0205236439959115,0.700968538717228,-0.138946396151158,0.42228918631407,-0.238353626922466,0.482529070996338,0.315966563601537,-0.0370810224004843,0.0463933256376315,-0.144562535766589,0.254897247383799,0.281475914863979,-0.137840643730379,0.424722059113633,-0.11824587319592,-0.565491201011382,-0.372848868693798,-0.0680865526325684,0.534673248030671,-0.186620630375446,-0.39061156287717,-0.0779250823599691,-0.230240328061503,-0.150797573032672,0.258697776044715,-0.321556653971927,0.447752778205882,-0.26289866832082,0.627347723892399,0.453661294858444,0.593555200422383,0.125734195775823,-0.104970981814273,0.378984293787434,-0.135527141922488,0.410924517924635,-0.3712335958974,0.0066972683294027,0.178450423291686,0.328089939530218,0.33346156455254,0.287221874487308,0.163017526942723,0.51152990472343,0.620266202945463,0.634706208518697,-0.317133245547512,0.0326521148816421,-0.0257108195636245,-0.147531686555411,0.261232580645387,-0.125132839273438,0.360498673461132,-0.267656392251858,-0.289671282445597,-0.362751915570843,0.0563583845654172,0.218209364485762,0.00547483123135688,0.271928043512453,0.415389610424424,-0.257925290307163,0.642079584887669,0.734468693505912,0.65445472610376,0.687041226630528,-0.0422295847342022,0.0408095012091997,0.356347620035083,0.185086469720553,-0.111078034332137,0.296358358939389,0.0857488139239448,0.564914683480723,0.631933689428903,0.425273854622724,-0.115493037545131,0.0453021017725057,-0.477260483869939,-0.19836493822751,-0.0815107883428149,0.691631235203515,0.782293106457282,-0.0462976540785441,-0.615764445254199,-0.137342174344548,-0.705139706346724,-0.682000803787593,0.145914588739423,-0.30857855868796,0.21420137781331,-0.636713887390906,0.362201271154617,0.43481907682699,-0.0381757640286352,-0.332190722272901,-0.174786328178929,0.40773316966167,-0.395688498399718,0.763533046076979
