Genus	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Agromyces	0.594421582075903	1.1130998993176	0.825545171339564	0.768985999151464	0.468547760807662	0.544132122935579	0.722032944706655	1.05266369683286	0.740285580524345	0.686576354679803	0.748129675810474	0.69589422407794	0.605143721633888	0.604668356569497	0.809357503187538	0.795179396874312	0.603861463890168	0.832809982797695
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Cryobacterium	0.00914494741655236	0	0.00519210799584631	0	0	0.00820299682817456	0.0125027349732754	0.0183071947275279	0.0497425093632959	0	0.103400036494131	0.00948946669197191	0.00540306894315971	0.00792141951837769	0.0055435445423804	0.011005943209333	0.0135394947060576	0.00546104906752587
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Microbacterium	0.161560737692425	0.0251706007383376	0.0285565939771547	0.0530335171828596	0.0491845715764949	0.0683583069014547	0.0812677773262901	0.0427167876975651	0.0409644194756554	0.0738916256157635	0.0547411957910103	0.136015689251597	0.0324184136589583	0.0237642585551331	0.0859249404068962	0.0577812018489985	0.0649895745890763	0.106490456816755
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micrococcaceae|Arthrobacter	0.0182898948331047	0.0475444680613044	0.0155763239875389	0.0212134068731438	0.0103546466476831	0.00820299682817456	0.0156284187165943	0.0762799780313663	0.0409644194756554	0.0338669950738916	0.0395353080712852	0.0158157778199532	0.0135076723578993	0.00792141951837769	0.0221741781695216	0.0385208012326656	0.0460342820005957	0.00819157360128881
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micrococcaceae|Unassigned	0.0548696844993141	0.0391542678151919	0.0415368639667705	0.0212134068731438	0.0232979549572871	0.0273433227605819	0.0562623073797393	0.149508756941478	0.0907069288389513	0.0800492610837438	0.0912353263183505	0.117036755867654	0.0459260860168576	0.018483312209548	0.0637507622373746	0.145828747523663	0.0297868883533267	0.0791852114791251
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Actinoplanes	2.10638622161256	3.08759369056941	1.62253374870197	2.16111582520153	1.05617395806368	2.59488132997922	1.89416434845122	2.68505522670409	3.82724719101124	2.36145320197044	2.79180098534152	2.00860378313405	2.67451912686406	1.54203633291086	2.21187427240978	2.14340744001761	2.97056513850903	2.31821532916473
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Catellatospora	0.106691053193111	0.243315807137264	0.134994807892004	0.167055579126008	0.0517732332384157	0.109373291042327	0.206295127059044	0.277659120034173	0.146301498127341	0.2185960591133	0.155100054741196	0.183463022711457	0.145882861465312	0.108259400084495	0.188480514440934	0.0935505172793308	0.0866527661187684	0.207519864565983
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Catelliglobosispora	0.0182898948331047	0.0111869336614834	0.0259605399792316	0.0212134068731438	0.00517732332384157	0.0136716613802909	0.00937705122995655	0.0122047964850186	0.0175561797752809	0.0184729064039409	0.00912353263183505	0.00316315556399064	0.0108061378863194	0	0.0055435445423804	0.0220118864186661	0.00812369682363454	0.00546104906752587
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Couchioplanes	0.13107757963725	0.195771339075959	0.0155763239875389	0.00265167585914298	0	0.0191403259324073	0.0437595724064639	0.0122047964850186	0.0263342696629213	0.0307881773399015	0.0212882428076151	0.0411210223318783	0.0297168791873784	0.0132023658639628	0.0083153168135706	0	0.00812369682363454	0.0109220981350517
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Dactylosporangium	0.094497789971041	0.254502740798747	0.0674974039460021	0.0954603309291472	0.0310639399430494	0.0957016296620365	0.215672178289001	0.155611155183987	0.146301498127341	0.138546798029557	0.121647101757801	0.170810400455494	0.129673654635833	0.121461765948458	0.227285326237596	0.189852520360995	0.14351864388421	0.423231302733255
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Micromonospora	0.124980948026216	0.16500727150688	0.397196261682243	0.0742469240560034	0.0543618949003365	0.0628896423493383	0.150032819679305	0.186123146396534	0.117041198501873	0.120073891625616	0.167264764916976	0.120199911431644	0.102658309920035	0.116180819602873	0.13581684128832	0.0880475456746643	0.138102846001787	0.106490456816754
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Phytohabitans	0.0182898948331047	0.00559346683074169	0.0181723779854621	0	0.0129433083096039	0.00546866455211637	0.021879786203232	0.0976383718801489	0.0175561797752809	0.0153940886699507	0.00304117754394502	0.0126526222559625	0.0108061378863194	0.0211237853823405	0.0304894949830922	0.0495267444419987	0	0.0819157360128881
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Rhizocola	0.0365797896662094	0.0475444680613044	0.00519210799584631	0.0371234620280017	0.0181206316334455	0.043749316416931	0.0406338886631451	0.070177579788857	0.0702247191011236	0.0153940886699507	0.0395353080712852	0.069589422407794	0.0459260860168576	0.0448880439374736	0.14413215810189	0.0385208012326656	0.0108315957648461	0.0382273434726811
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Unassigned	1.52110958695321	2.62053921020248	1.92107995846314	1.12961391599491	0.802485115195444	1.09099857814722	1.73475447754196	2.15719777872704	1.80243445692884	1.25	1.44455933337388	1.68279876004302	1.63172682083423	1.65293620616815	1.89034868895172	1.49955976227163	1.63827885943297	1.92775032083663
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Verrucosispora	0.0914494741655236	0.206958272737443	0.205088265835929	0.0715952481968604	0.072482526533782	0.0847643005578038	0.128153033476073	0.161713553426497	0.187265917602996	0.129310344827586	0.161182409829086	0.139178844815588	0.137778258050573	0.18483312209548	0.171849880813792	0.132071318511996	0.12456335129573	0.161100947492013
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Virgisporangium	0.0274348422496571	0.0894954692918671	0.033748701973001	0.0662918964785744	0.106135128138752	0.0820299682817456	0.0437595724064639	0.100689571001404	0.0907069288389513	0.0554187192118227	0.0395353080712852	0.0790788890997659	0.0621352928463367	0.0237642585551331	0.0748378513221354	0.0357693154303324	0.0162473936472691	0.0600715397427846
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Mycobacteriaceae|Mycobacterium	0.377991159884164	0.399932878398031	0.342679127725857	0.238650827322868	0.106135128138752	0.144919610631084	0.259431750695465	0.277659120034173	0.231156367041199	0.2185960591133	0.170305942460921	0.272031378503195	0.229630430084288	0.10297845373891	0.457342424746383	0.211864406779661	0.186845026943594	0.172023045627065
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardiaceae|Nocardia	0.0853528425544886	0.10068240295335	0.173935617860851	0.00795502757742893	0.036241263266891	0.0546866455211637	0.0343825211765074	0.140355159577714	0.032186329588015	0.0862068965517241	0.0486588407031202	0.0506104890238502	0.175599740652691	0.0264047317279256	0.124729752203559	0.107307946290997	0.0297868883533267	0.084646260546651
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Aeromicrobium	0.329218106995885	0.492225081105269	0.747663551401869	0.395099703012304	0.339114677711623	0.415618505960844	0.156284187165943	0.286812717397937	0.234082397003745	0.230911330049261	0.298035399306611	0.316315556399064	0.210719688783229	0.19539501478665	0.327069128000443	0.324675324675325	0.21392401635571	0.234825109903612
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Kribbella	0.44200579180003	1.03199463027184	0.514018691588785	0.315549427238014	0.261454827853999	0.382806518648146	0.512612133904292	0.594983828644657	0.456460674157303	0.474137931034483	0.583906088437443	0.499778579110521	0.578128376918089	0.837029995775243	0.55158268196685	0.800682368478979	1.01275420401311	0.597984872894083
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Marmoricola	0.0152415790275873	0.0223738673229668	0.0207684319833853	0.0212134068731438	0.0129433083096039	0.0136716613802909	0.0187541024599131	0.0305119912125465	0.00877808988764045	0.00923645320197044	0.00608235508789003	0.00316315556399064	0.0135076723578993	0.00528094634558513	0.013858861355951	0.0357693154303324	0.0162473936472691	0.0163831472025776
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Nocardioides	1.54549611339735	2.14229779617407	2.1858774662513	1.75806109461179	1.51177841056174	1.98239090014219	1.47219704310318	2.40739610666992	1.64735486891386	1.3762315270936	2.09233015023417	1.79667236034668	1.40479792522153	1.25422475707647	1.8099672930872	1.78571428571429	1.56516558802026	1.53455478797477
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae|Unassigned	0.0975461057765585	0.0866987358764962	0.168743509865005	0.0609885447602885	0.108723789800673	0.0683583069014547	0.00312568374331885	0.0732287789101117	0.0204822097378277	0.0554187192118227	0.0517000182470653	0.0253052445119251	0.0513291549600173	0.0343261512463033	0.0997838017628472	0.0550297160466652	0.0406184841181727	0.0600715397427846
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Promicromonosporaceae|Cellulosimicrobium	0.0182898948331047	0.00839020024611254	0.00519210799584631	0	0	0.00273433227605819	0.00937705122995655	0.00305119912125465	0.00585205992509363	0.00923645320197044	0.00912353263183505	0.0474473334598596	0.0459260860168576	0	0.0304894949830922	0.00275148580233326	0	0.00546104906752587
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Promicromonosporaceae|Promicromonospora	0.192043895747599	0.349591676921356	0.101246105919003	0.235999151463725	0.0957804814910691	0.401946844580553	0.19066670834245	0.173918349911515	0.12874531835206	0.172413793103448	0.453135454047807	0.29733662301512	0.126972120164253	0.229721166032953	0.210654692610455	0.173343605546995	0.0839448671775569	0.191136717363406
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Propionibacteriaceae|Unassigned	0.033531473860692	0.00839020024611254	0	0.0212134068731438	0.00258866166192079	0.0109373291042327	0.0375082049198262	0.0122047964850186	0.00585205992509363	0.0153940886699507	0.00304117754394502	0.0316315556399064	0.0135076723578993	0.00792141951837769	0.0110870890847608	0.0137574290116663	0.00812369682363454	0.0163831472025776
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Actinophytocola	0.975461057765584	1.18861170153261	3.29179646936656	1.6228256257955	0.271809474501683	0.719129388603303	1.77226268246179	1.39134679929212	1.34304775280899	1.00369458128079	1.33203576424792	1.1134307585247	1.53447157985736	0.612589776087875	1.46072398691723	1.26018049746863	0.728424815185897	2.89162548125495
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Amycolatopsis	0.96936442615455	2.89182235149346	1.54465212876428	1.00233347475605	1.01475537147295	1.27146450836706	0.603256962460538	0.744492585586135	0.415496254681648	0.988300492610837	0.881941487744055	0.638957423926109	1.29673654635833	1.41265314744402	0.936859027662287	1.78021131410962	4.68195726935471	0.677170084373208
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Kibdelosporangium	0.0762078951379363	0.13144647052243	0.0311526479750779	3.19792108612643	1.39011131245146	0.106638958766269	0.134404400962711	0.134252761335205	0.06437265917603	0.160098522167488	0.161182409829086	0.0790788890997659	0.356602550248541	0.0818546683565695	0.0859249404068962	0.107307946290997	0.249126702591459	0.188406192829643
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Lechevalieria	0.060966316110349	0.218145206398926	0.205088265835929	0.0318201103097157	0.0181206316334455	0.0410149841408728	0.0250054699465508	0.0396655885763105	0.0731507490636704	0.0369458128078818	0.0517000182470653	0.0474473334598596	0.0783444996758159	0.0316856780735108	0.13304506901713	0.0577812018489985	0.0162473936472691	0.0737241624115993
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Lentzea	2.42645938119189	5.34176082335832	2.70768431983385	2.03383538396266	2.22624902925188	2.29683911188888	2.34426280748914	2.3616281198511	1.85510299625468	2.30603448275862	3.31792470044401	2.62858227367622	3.91992651826237	2.83586818757921	3.48966128942846	3.23574730354391	2.69977524438788	2.46293312945417
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Pseudonocardia	0.256058527663466	0.453070813290077	0.511422637590862	0.368582944420874	0.157908361377168	0.265230230777644	0.390710467914856	0.414963080490633	0.269194756554307	0.292487684729064	0.328447174746062	0.34794711203897	0.316079533174843	0.335340092944656	0.293807860746161	0.465001100594321	0.257250399415094	0.434153400868307
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Saccharothrix	0.152415790275873	0.288063541783197	0.0882658359293873	0.0371234620280017	0.0181206316334455	0.0601553100732801	0.0906448285562467	0.277659120034173	0.0672986891385768	0.0431034482758621	0.0334529529833952	0.104384133611691	0.0702398962610763	0.108259400084495	0.130273296745939	0.0605326876513317	0.0379105851769612	0.0764546869453622
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae|Unassigned	0.356652949245542	0.550956482828057	0.111630321910696	0.267819261773441	0.155319699715247	0.278901892157935	0.368830681711624	0.515652651492036	0.275046816479401	0.588054187192118	0.386229548081017	0.582020623774277	0.95094013399611	0.340621039290241	0.41853761294972	0.525533788245653	0.12456335129573	0.917456243344347
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Streptomycetaceae|Streptomyces	2.99649443682365	2.70444121266361	3.19574247144341	2.2645311837081	1.05358529640176	1.99332822924642	2.19735567155315	3.56685177274669	7.99098782771536	4.6243842364532	2.88911866674776	3.09989245271082	3.81996974281392	3.41149133924799	3.03786240922446	5.99273607748184	4.19724335887785	3.14829478742867
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Streptosporangiaceae|Nonomuraea	0	0.0167804004922251	0	0.0132583792957149	0.00517732332384157	0.0136716613802909	0.0062513674866377	0.0122047964850186	0.0146301498127341	0.00923645320197044	0.0273705978955051	0.0158157778199532	0.00270153447157986	0.0105618926911703	0.0304894949830922	0.0137574290116663	0.0785290692951339	0.0191136717363405
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Streptosporangiaceae|Unassigned	0.106691053193111	0.531379348920461	0.207684319833853	0.371234620280017	0.0517732332384157	0.281636224433993	0.268808801925421	0.43937267346067	0.207748127340824	0.310960591133005	0.377106015449182	0.19927880053141	0.294467257402204	0.3194972539079	0.315982038915683	0.159586176535329	0.116439654472095	0.352237664855419
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Thermomonosporaceae|Actinocorallia	0.80170705685109	0.889361226087929	0.150571131879543	1.16938905388205	0.344292001035465	0.505851471070765	0.500109398931016	0.854335753951303	0.453534644194757	0.797413793103448	0.760294385986254	0.575694312646296	1.08061378863194	1.19877482044782	0.676312434170409	0.891481399955976	1.23209401825124	0.671709035305682
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Unassigned|Unassigned	4.10303307422649	6.49121825707574	2.86344755970924	4.24268137462877	3.12710328760031	3.57650661708411	4.69790266620823	5.91932629523403	4.78698501872659	3.71305418719212	4.54047807310991	4.07098121085595	7.24011238383402	7.34051542036333	5.60175176007539	6.14406779661017	4.88775758888678	5.25899025202741
Bacteria|Actinobacteria|Actinobacteria|Gaiellales|Gaiellaceae|Gaiella	0.271300106691053	0.422306745720998	0.254413291796469	0.34736953754773	0.188972301320217	0.308979547194575	0.340699528021755	0.527857447977055	0.307233146067416	0.298645320197044	0.386229548081017	0.480799645726577	0.399827101793819	0.287811575834389	0.363102167525916	0.26139115122166	0.295160984592055	0.292166125112634
Bacteria|Actinobacteria|Actinobacteria|Rubrobacterales|Rubrobacteraceae|Rubrobacter	0.0274348422496571	0.0699183353842712	0.0207684319833853	0.0371234620280017	0.00517732332384157	0.0382806518648146	0.0562623073797393	0.0610239824250931	0.0438904494382023	0.0338669950738916	0.0334529529833952	0.0948946669197191	0.0621352928463367	0.0158428390367554	0.0388048117966628	0.0412722870349989	0.0704053724714994	0.0354968189389182
Bacteria|Actinobacteria|Actinobacteria|Solirubrobacterales|Conexibacteraceae|Conexibacter	0.0762078951379363	0.128649737107059	0.0726895119418484	0.0928086550700042	0.0310639399430494	0.155856939735317	0.184415340855812	0.161713553426497	0.0585205992509363	0.0492610837438424	0.0699470835107354	0.1012209780477	0.0864491030905554	0.0501689902830587	0.0637507622373746	0.0495267444419987	0.0974843618836145	0.0764546869453622
Bacteria|Actinobacteria|Actinobacteria|Solirubrobacterales|Solirubrobacteraceae|Solirubrobacter	0.182898948331047	0.170600738337622	0.083073727933541	0.12462876537972	0.0906031581672275	0.262495898501586	0.456349826524552	0.210532739366571	0.178487827715356	0.193965517241379	0.206800072988261	0.313152400835073	0.116165982277934	0.110899873257288	0.124729752203559	0.129319832709663	0.173305532237537	0.144717800289436
Bacteria|Actinobacteria|Actinobacteria|Solirubrobacterales|Unassigned|Unassigned	0.152415790275873	0.229332140060409	0.14797507788162	0.19622401357658	0.147553714729485	0.218746582084655	0.27193448566874	0.225788734972844	0.146301498127341	0.166256157635468	0.176388297548811	0.344783956474979	0.164793602766371	0.105618926911703	0.169078108542602	0.13482280431433	0.224755612120556	0.172023045627065
Bacteria|Actinobacteria|Actinobacteria|Unassigned|Unassigned|Unassigned	0.475537265660722	0.774695156057725	0.467289719626168	0.530335171828596	0.346880662697385	0.418352838236903	0.918951020535742	1.0160493073778	0.711025280898876	0.671182266009852	0.796788516513594	1.01537293604099	0.775340393343419	0.636354034643008	0.798270414102777	0.569557561082985	0.544287687183514	0.647134314501816
Bacteria|Actinobacteria|Unassigned|Unassigned|Unassigned|Unassigned	0.0182898948331047	0.0699183353842712	0.0674974039460021	0.0822019516334323	0.0207092932953663	0.0902329651099202	0.100021879786203	0.0976383718801489	0.06437265917603	0.0738916256157636	0.0699470835107354	0.104384133611691	0.037821482602118	0.0554499366286439	0.041576584067853	0.0687871450583315	0.0460342820005957	0.0709936378778363
Bacteria|Armatimonadetes|Unassigned|Unassigned|Unassigned|Armatimonadetes_gp5	0.0060966316110349	0.00279673341537085	0.00259605399792316	0.00530335171828596	0	0.0109373291042327	0.0062513674866377	0.0213583938487826	0.00585205992509363	0.0153940886699507	0.0182470652636701	0.00632631112798127	0.00540306894315971	0.0237642585551331	0.0110870890847608	0.0165089148139996	0.0189552925884806	0.0136526226688147
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Flammeovirgaceae|Unassigned	0.0121932632220698	0	0	0.00530335171828596	0	0	0.0281311536898697	0.0366143894550558	0.0117041198501873	0.0338669950738916	0.0212882428076151	0.00948946669197191	0.0108061378863194	0.0264047317279256	0.0194024058983314	0.0192604006163328	0.00812369682363454	0.0136526226688147
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Unassigned|Ohtaekwangia	0.643194634964182	0.408323078644144	0.179127725856698	0.188268985999151	0.352057986021227	0.087498632833862	0.628262432407089	0.494294257643254	0.693469101123595	1.50554187192118	0.614317863876893	0.366926045422914	0.588934514804409	0.557139839459231	0.84261877044182	0.86946951353731	0.365566357063554	0.45599759713841
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Unassigned|Unassigned	0.213382106386222	0.114666070030205	0.0960539979231568	0.127280441238863	0.0595392182241781	0.0628896423493383	0.409464570374769	0.280710319155428	0.538389513108614	0.387931034482759	0.285870689130831	0.240399822863288	0.275556516101145	0.324778200253485	0.357558622983536	0.310917895663658	0.176013431178748	0.303088223247686
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Cryomorphaceae|Unassigned	0.0426764212772443	0.0279673341537085	0.0441329179646937	0.0185617310140009	0.0155319699715247	0.00820299682817456	0.0875191448129278	0.0640751815463477	0.117041198501873	0.0862068965517241	0.0517000182470653	0.0885683557917378	0.0837475686189756	0.171630756231517	0.102555574034037	0.148580233325996	0.116439654472095	0.103759932282992
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium	0.0152415790275873	0.0167804004922251	0.0103842159916926	0.0106067034365719	0.00258866166192079	0.00273433227605819	0.0250054699465508	0.070177579788857	0.0292602996254682	0.061576354679803	0.0456176631591752	0.00948946669197191	0.00540306894315971	0.00264047317279256	0.0443483563390432	0.228373321593661	0.0135394947060576	0.0273052453376294
