OTUID	logFC	logCPM	PValue	FDR	level	Kingdom	Phylum	Class	Order	Family	Genus	Species	MeanA	MeanB	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6
ASV_2056	-2.131	6.71	0.0100202228335167	0.0890987381682974	Depleted	Bacteria	Bacteroidetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.009	0.003	0.003	0	0	0	0.003	0.009	0.009	0.02	0.003	0.006	0.003
ASV_928	2.983	7.533	0.010068470368301	0.0892263097958527	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	Unassigned	0.02	0.003	0.024	0.014	0.083	0	0	0	0.006	0	0.003	0	0.003	0.006
ASV_1446	-1.834	7.174	0.0101873505730128	0.0899768681482207	Depleted	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned	0.003	0.015	0.003	0	0.003	0.008	0	0.005	0.025	0.003	0.026	0.015	0.006	0.016
ASV_2848	4.638	6.625	0.0103799969951605	0.0913717461246231	Enriched	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.007	0	0	0	0.042	0	0	0	0	0	0	0	0	0
ASV_1801	-3.136	7.614	0.0104591111395037	0.0915699262506855	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Paenibacillus_barcinonensis	0.002	0.027	0	0.003	0	0.008	0	0.003	0.009	0.146	0.003	0	0.003	0.003
ASV_1347	-1.426	7.588	0.0104720926297326	0.0915699262506855	Depleted	Bacteria	Acidobacteria	Acidobacteria_Gp17	Unassigned	Unassigned	Gp17	Unassigned	0.006	0.023	0.006	0.006	0.01	0	0.005	0.011	0.041	0.015	0.015	0.009	0.03	0.025
ASV_1905	-1.427	7.361	0.0105175541327576	0.0916629221106559	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.005	0.017	0.003	0.006	0.003	0.003	0.005	0.011	0.009	0.024	0.02	0.015	0.012	0.022
ASV_2618	-1.93	7.08	0.0105899522721305	0.0918522935064622	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces_fimbriatus	0.003	0.014	0.006	0.006	0.003	0	0	0.003	0.003	0.037	0.009	0.009	0.009	0.016
ASV_1014	-1.797	7.243	0.0106375545973197	0.0918522935064622	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Unassigned	Unassigned	Unassigned	0.004	0.016	0.006	0.011	0	0.003	0.003	0	0.019	0.034	0.02	0.012	0.006	0.006
ASV_85	1.17	11.103	0.0107017365921475	0.0918522935064622	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Unassigned	0.268	0.144	0.165	0.294	0.132	0.249	0.207	0.561	0.116	0.073	0.275	0.092	0.167	0.142
ASV_2286	3.459	6.7	0.0107028033945314	0.0918522935064622	Enriched	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.009	0	0.006	0.042	0	0	0	0.005	0	0	0.003	0	0	0
ASV_184	1.276	9.975	0.0107137743565668	0.0918522935064622	Enriched	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned	0.116	0.06	0.076	0.059	0.143	0.162	0.142	0.112	0.053	0.018	0.129	0.049	0.07	0.041
ASV_298	1.466	9.09	0.0107627390710668	0.091972497516389	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium	Phyllobacterium_myrsinacearum	0.063	0.029	0.052	0.084	0.052	0.016	0.132	0.041	0.006	0.012	0.041	0.028	0.03	0.054
ASV_45	0.997	11.893	0.0108294386061567	0.0922429851501758	Enriched	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea	Unassigned	0.443	0.281	0.314	0.713	0.613	0.284	0.518	0.216	0.319	0.269	0.296	0.172	0.319	0.31
ASV_1782	-1.929	6.946	0.0109478322939514	0.0927392421847267	Depleted	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.002	0.012	0.003	0.006	0.003	0	0	0.003	0.006	0.031	0.009	0.003	0.012	0.009
ASV_866	-1.403	7.496	0.0109767256968967	0.0927392421847267	Depleted	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.006	0.021	0.009	0.006	0	0.013	0.003	0.005	0.034	0.021	0.012	0.015	0.012	0.028
ASV_519	-1.225	8.03	0.0109934056085238	0.0927392421847267	Depleted	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.011	0.032	0.012	0.022	0.01	0.011	0.005	0.005	0.025	0.046	0.02	0.04	0.03	0.028
ASV_2240	2.811	6.417	0.0110314549911475	0.0927629058680517	Enriched	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.004	0.001	0	0	0.008	0.005	0.01	0.003	0.003	0	0	0	0	0
ASV_1451	-1.698	6.86	0.0111452423824881	0.0928748469642239	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	0.002	0.01	0.003	0	0.003	0.003	0.003	0.003	0.019	0.015	0.006	0.009	0.003	0.009
ASV_104	0.964	10.916	0.0111564447658127	0.0928748469642239	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	Polaromonas_aquatica	0.218	0.141	0.192	0.207	0.215	0.202	0.29	0.2	0.081	0.092	0.14	0.151	0.161	0.221
ASV_47	0.816	12.254	0.0111977328618178	0.0928748469642239	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned	0.546	0.387	0.537	0.456	0.496	0.525	0.57	0.692	0.394	0.317	0.407	0.413	0.42	0.373
ASV_568	-4.954	8.531	0.0112109005611142	0.0928748469642239	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea	Unassigned	0.001	0.078	0	0	0.003	0.005	0	0	0.466	0	0	0	0	0
ASV_424	-1.137	8.512	0.0112212011149784	0.0928748469642239	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Unassigned	Unassigned	0.018	0.048	0.021	0.022	0.018	0.011	0.005	0.027	0.084	0.04	0.053	0.037	0.03	0.044
ASV_784	1.665	7.703	0.0116033496990668	0.0957367285515477	Enriched	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Unassigned	Unassigned	0.02	0.008	0.012	0.022	0.044	0.016	0.021	0.005	0	0.009	0.012	0.015	0.006	0.003
ASV_2454	-1.633	7.172	0.011691940207627	0.0961662082077317	Depleted	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Unassigned	Unassigned	0.004	0.015	0	0.008	0.005	0.003	0	0.005	0.006	0.021	0.015	0.006	0.015	0.025
ASV_2472	-2.215	6.743	0.0118536394253388	0.0970646555801763	Depleted	Bacteria	Acidobacteria	Acidobacteria_Gp17	Unassigned	Unassigned	Gp17	Unassigned	0.001	0.01	0	0.003	0	0.003	0	0.003	0.028	0.006	0.003	0	0.009	0.013
ASV_1079	-1.863	7.413	0.0118749312677875	0.0970646555801763	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	0.004	0.019	0.003	0.003	0.016	0.003	0	0	0.016	0.009	0.041	0.025	0.012	0.013
ASV_2014	-2.376	6.606	0.0119214504290438	0.0971432121648396	Depleted	Bacteria	Armatimonadetes	Unassigned	Unassigned	Unassigned	Armatimonadetes_gp5	Unassigned	0.001	0.008	0.003	0	0	0	0.003	0	0.013	0.015	0.012	0.003	0	0.003
ASV_202	-1.709	9.967	0.0120117771198658	0.0975771524058231	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned	0.037	0.162	0.006	0.028	0.01	0.027	0.085	0.068	0.047	0.302	0.026	0.2	0.094	0.304
ASV_140	1.006	10.39	0.0121823919315579	0.098658632504186	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Unassigned	0.149	0.094	0.119	0.103	0.151	0.141	0.207	0.175	0.116	0.085	0.067	0.102	0.143	0.054
ASV_294	-0.935	9.314	0.0122614322987992	0.0988707565724087	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.036	0.085	0.049	0.048	0.036	0.024	0.016	0.046	0.097	0.058	0.094	0.074	0.088	0.101
ASV_2643	-2.364	6.34	0.0122837148173167	0.0988707565724087	Depleted	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.005	0.003	0	0	0	0	0	0.006	0.003	0.006	0.003	0.006	0.003
ASV_2724	-2.737	6.446	0.0123505715570764	0.0991058059092232	Depleted	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned	0	0.006	0	0.003	0	0	0	0	0.016	0	0.003	0.009	0	0.009
ASV_220	1.329	9.619	0.0124382322766922	0.0992761488743372	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Aquabacterium	Unassigned	0.088	0.047	0.073	0.042	0.096	0.045	0.212	0.06	0.069	0.079	0.026	0.037	0.046	0.022
ASV_1637	-1.576	7.164	0.0124472375108401	0.0992761488743372	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	0.004	0.014	0.003	0	0	0.003	0.005	0.011	0.009	0.018	0.018	0.015	0.009	0.016
ASV_2912	-2.654	6.43	0.0125309331156692	0.0994634731788865	Depleted	Bacteria	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Unassigned	0	0.006	0	0	0	0.003	0	0	0	0	0.009	0.009	0.006	0.009
ASV_1264	-1.813	7.154	0.0125463043675495	0.0994634731788865	Depleted	Bacteria	Acidobacteria	Acidobacteria_Gp17	Unassigned	Unassigned	Gp17	Unassigned	0.003	0.015	0.003	0.006	0	0	0.005	0.005	0.028	0.018	0.018	0	0.006	0.022
ASV_282	1.503	9.539	0.012840949995595	0.100981719161316	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Unassigned	0.086	0.04	0.058	0.02	0.156	0.074	0.124	0.085	0.019	0.113	0.015	0.015	0.04	0.038
ASV_903	1.918	7.22	0.0128452363304474	0.100981719161316	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.012	0.004	0.006	0.006	0.01	0.013	0.036	0.003	0.003	0	0.006	0.006	0.003	0.006
ASV_485	-1.433	8.625	0.0128529163826143	0.100981719161316	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter_panacisoli	0.016	0.056	0.006	0.031	0.003	0.027	0.013	0.019	0.038	0.037	0.018	0.037	0.097	0.111
ASV_580	-1.27	7.952	0.0130027031041999	0.101854507649566	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Steroidobacter_denitrificans	0.01	0.031	0.012	0.02	0.003	0.011	0.005	0.011	0.041	0.037	0.015	0.031	0.012	0.051
ASV_805	-1.245	7.792	0.0131022345522425	0.102329618224042	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Unassigned	0.009	0.026	0.012	0.011	0	0.005	0.008	0.016	0.034	0.021	0.023	0.015	0.036	0.025
ASV_781	-1.615	7.621	0.0133210646912125	0.103730894281868	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae	Cellulomonas	Cellulomonas_hominis	0.006	0.024	0.015	0.006	0.008	0	0.008	0	0.006	0.021	0.023	0.025	0.015	0.051
ASV_123	0.871	10.414	0.0135774077291021	0.105380506840149	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Aquabacterium	Unassigned	0.152	0.103	0.177	0.171	0.104	0.146	0.158	0.159	0.103	0.052	0.117	0.086	0.134	0.127
ASV_717	-1.472	7.289	0.0136129834064022	0.105380506840149	NotSig	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	0.005	0.016	0.015	0.003	0.003	0.003	0	0.005	0.025	0.009	0.015	0.022	0.015	0.013
ASV_97	1.267	10.844	0.0137738695058713	0.106313268444144	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	0.212	0.117	0.201	0.064	0.244	0.088	0.489	0.186	0.172	0.064	0.129	0.105	0.143	0.089
ASV_1064	-2.635	7.304	0.0139605967609646	0.107423033174384	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Actinophytocola	Unassigned	0.002	0.019	0.012	0	0	0	0	0.003	0.003	0.003	0.038	0.022	0	0.051
ASV_20	1.078	12.209	0.0140385060691313	0.107423033174384	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis	Unassigned	0.591	0.33	0.576	1.217	0.223	0.689	0.404	0.437	0.225	0.363	0.143	0.56	0.35	0.338
ASV_536	-1.105	8.332	0.0140400924817585	0.107423033174384	NotSig	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta	0.015	0.04	0.021	0.022	0.01	0.011	0.013	0.014	0.034	0.058	0.053	0.031	0.021	0.044
ASV_454	-2.116	8.83	0.0141772365105805	0.107947504294766	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes	Unassigned	0.013	0.067	0.006	0.017	0.034	0.005	0	0.016	0.009	0.049	0.275	0.034	0.015	0.019
ASV_878	-1.472	7.543	0.0142154790682137	0.107947504294766	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	0.006	0.021	0.012	0.003	0.008	0.005	0.003	0.005	0.025	0.009	0.026	0.022	0.036	0.006
ASV_2476	-3.158	6.637	0.0142316808473723	0.107947504294766	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unassigned	Unassigned	0	0.009	0	0	0	0	0.003	0	0.044	0.003	0	0	0.006	0.003
ASV_1342	-1.476	7.002	0.0143787286385749	0.108749464875658	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	0.003	0.012	0.003	0.006	0.005	0.003	0	0.003	0.019	0.006	0.012	0.015	0.009	0.009
ASV_2530	3.363	6.608	0.0144280464203144	0.10880979420707	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Unassigned	Unassigned	0.007	0.001	0.009	0.003	0.029	0	0	0	0.003	0	0	0	0	0
ASV_1160	2.593	7.046	0.0145096769809824	0.109112770896987	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	Chryseobacterium_wanjuense	0.011	0.002	0.012	0	0.023	0	0.023	0.008	0	0	0.006	0.006	0	0
ASV_2788	-1.576	7.044	0.0146888892633008	0.110145745131076	NotSig	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.003	0.013	0.012	0.003	0.003	0	0.003	0	0.022	0.009	0.015	0.006	0.009	0.016
ASV_29	1.101	12.417	0.0147373674417096	0.110195315643692	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Unassigned	Unassigned	0.626	0.378	0.351	0.319	0.906	0.509	1.004	0.67	0.334	0.549	0.269	0.379	0.523	0.212
ASV_2053	-2.325	6.998	0.014903261544187	0.110828616793316	NotSig	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Blastopirellula	Unassigned	0.002	0.013	0	0.003	0.003	0	0.005	0	0.009	0.046	0.003	0	0.009	0.013
ASV_761	-2.005	7.345	0.0149062805261526	0.110828616793316	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.004	0.019	0.018	0.006	0	0	0	0	0.034	0.012	0.006	0.025	0.03	0.006
ASV_1225	-3.142	7.173	0.0149658683570515	0.110958212720449	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	0.001	0.016	0	0.003	0	0	0	0.005	0	0.003	0.079	0	0.012	0.003
ASV_182	1.135	10.126	0.0152521874183436	0.112456563491903	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned	0.129	0.075	0.14	0.045	0.106	0.085	0.145	0.252	0.075	0.027	0.059	0.071	0.097	0.12
ASV_299	1.054	8.962	0.0152776930007168	0.112456563491903	NotSig	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris	Unassigned	0.055	0.032	0.058	0.106	0.023	0.056	0.047	0.041	0.034	0.018	0.044	0.037	0.033	0.022
ASV_2560	3.86	6.829	0.0152961435144761	0.112456563491903	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Unassigned	Unassigned	Unassigned	0.009	0.001	0	0	0.049	0	0	0.005	0	0	0	0	0	0.003
ASV_2735	-4.439	6.575	0.0154577432074132	0.113328078334015	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned	0	0.008	0	0	0	0	0	0	0	0.049	0	0	0	0
ASV_2705	-2.348	7.005	0.0157333210575642	0.114870111286964	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.002	0.013	0	0.003	0	0.003	0.005	0	0.019	0	0.032	0.015	0	0.013
ASV_1125	-1.628	7.263	0.0157553610085844	0.114870111286964	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	0.004	0.017	0	0.008	0	0.008	0	0.008	0.034	0.021	0.009	0.006	0.009	0.022
ASV_2312	-1.867	6.774	0.0158573416368654	0.115201848801915	NotSig	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned	0.002	0.009	0	0.006	0.003	0	0	0.003	0.003	0.021	0.009	0.006	0.006	0.009
ASV_2844	4.24	6.464	0.015924428835122	0.115201848801915	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Brevibacillus	Brevibacillus_ginsengisoli	0.005	0	0	0	0.031	0	0	0	0	0	0	0	0	0
ASV_2882	-1.594	6.941	0.0159321705789882	0.115201848801915	NotSig	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.003	0.011	0.003	0.003	0	0.003	0.005	0.003	0.016	0.009	0.015	0	0.012	0.016
ASV_509	-1.848	8.63	0.016253331644612	0.11684884943351	NotSig	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Blastopirellula	Unassigned	0.014	0.06	0	0.048	0.021	0	0	0.014	0.056	0.104	0.073	0.015	0.04	0.07
ASV_1267	-1.526	7.015	0.0163113461879579	0.11684884943351	NotSig	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Ohtaekwangia_kribbensis	0.003	0.012	0.009	0.006	0	0	0.003	0.003	0.025	0.009	0.012	0.009	0.006	0.013
ASV_1379	-1.858	7.056	0.0163540167082626	0.11684884943351	NotSig	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta	0.003	0.013	0.003	0.003	0.003	0.005	0	0.003	0.013	0.021	0.029	0	0.009	0.006
ASV_1605	-1.935	6.644	0.016355580551763	0.11684884943351	NotSig	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.008	0	0.003	0.003	0	0.003	0	0.003	0.012	0.012	0.003	0.003	0.013
ASV_1310	1.594	7.347	0.0163819245596372	0.11684884943351	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	0.014	0.006	0.021	0	0.018	0.016	0.016	0.014	0.006	0.006	0.003	0.009	0.009	0
ASV_2684	-2.173	6.889	0.0164752340919636	0.117071084649719	NotSig	Bacteria	Chloroflexi	Chloroflexia	Unassigned	Unassigned	Unassigned	Unassigned	0.002	0.011	0	0.008	0.003	0	0	0	0.003	0.024	0.02	0.003	0.003	0.013
ASV_1334	1.544	7.207	0.0165219081544174	0.117071084649719	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Unassigned	0.012	0.005	0.006	0.008	0.013	0.027	0.005	0.014	0.009	0.006	0	0.003	0.003	0.009
ASV_2595	-2.35	6.582	0.016546521082711	0.117071084649719	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned	0.001	0.007	0	0.003	0	0	0	0.003	0.003	0.018	0.009	0.009	0.003	0
ASV_748	-1.999	7.474	0.0168159473131624	0.11847546531092	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned	0.004	0.021	0.009	0	0.003	0	0.003	0.011	0.022	0.003	0.053	0.031	0.012	0.003
ASV_2004	2.113	6.449	0.0168350395236641	0.11847546531092	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	0.005	0.001	0.006	0	0.005	0.008	0.005	0.003	0.003	0	0.003	0	0	0
ASV_292	1.241	9.288	0.0169822172478544	0.119192522123608	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Unassigned	0.069	0.038	0.061	0.064	0.06	0.024	0.158	0.046	0.047	0.073	0.023	0.022	0.036	0.025
ASV_1559	-2.052	6.846	0.0171810391862183	0.120267274303528	NotSig	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula	Pirellula_staleyi	0.002	0.011	0	0.006	0.003	0	0	0.003	0.013	0.024	0.003	0.006	0	0.019
ASV_2158	3.599	6.746	0.0172998902850239	0.120778013873164	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.009	0	0	0	0	0.027	0	0.025	0	0	0.003	0	0	0
ASV_1690	-2.298	6.569	0.0174082407225142	0.12121293540121	NotSig	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.007	0.006	0	0	0	0	0	0.016	0.003	0.006	0.006	0.012	0
ASV_1671	-1.952	6.656	0.0174966095898884	0.12150679799627	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	0.001	0.008	0	0	0	0	0.003	0.005	0.006	0.009	0.012	0.012	0.003	0.003
ASV_2606	-2.39	6.346	0.0176273877376183	0.12209285401424	NotSig	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0.005	0	0.003	0	0	0	0	0	0.003	0.003	0.009	0.006	0.006
ASV_2849	4.121	6.421	0.0177181493901077	0.122399394211978	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Brevibacillus	Unassigned	0.005	0	0	0	0.029	0	0	0	0	0	0	0	0	0
ASV_652	2.219	9.089	0.0177939047996889	0.122600935687909	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	0.072	0.018	0.027	0.031	0.018	0.22	0.003	0.131	0.003	0	0.073	0.006	0.012	0.013
ASV_2242	1.682	7.007	0.0178945852870848	0.122778088246031	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned	0.01	0.004	0.006	0.02	0.016	0.003	0.01	0.005	0.003	0.009	0.006	0.003	0	0
ASV_1241	2.23	7.345	0.0179129125708495	0.122778088246031	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	0.016	0.004	0.009	0.017	0	0	0.026	0.044	0.006	0	0.003	0	0.003	0.013
ASV_548	-1.866	7.58	0.0180684401026897	0.123522426883842	NotSig	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.005	0.024	0	0.006	0.005	0	0	0.019	0.031	0.055	0.015	0.003	0.012	0.028
ASV_1289	-2.121	7.037	0.0184600364840477	0.125872580378273	NotSig	Bacteria	Bacteroidetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.002	0.013	0.003	0.003	0	0.005	0	0.003	0.016	0.021	0.026	0.015	0	0
ASV_2055	3.068	6.831	0.0186008585763734	0.126505064012958	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Unassigned	0.01	0.001	0	0.006	0	0.003	0.003	0.046	0	0	0	0	0.006	0
ASV_442	2.018	8.988	0.0188733426866282	0.128027417400014	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	0.061	0.019	0.012	0.084	0	0.037	0.223	0.008	0.016	0.012	0.041	0.022	0.012	0.013
ASV_1653	-1.895	6.935	0.0191273712731637	0.129417072470352	NotSig	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Unassigned	Unassigned	Unassigned	0.002	0.011	0.003	0.003	0.003	0	0	0.005	0.009	0.018	0.006	0.028	0.003	0.003
ASV_2000	2.215	6.678	0.0193703886551368	0.130371168052318	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Unassigned	0.007	0.002	0.006	0	0.016	0.008	0	0.011	0	0	0.003	0.003	0	0.003
ASV_1825	-1.662	6.831	0.0194349962692966	0.130371168052318	NotSig	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	0.002	0.01	0.003	0.008	0.003	0	0	0	0.016	0.006	0.009	0.012	0.012	0.003
ASV_934	1.111	7.668	0.0194651412238144	0.130371168052318	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Devosia_insulae	0.018	0.01	0.018	0.028	0.018	0.013	0.013	0.019	0.009	0.015	0.015	0.009	0.003	0.009
ASV_1275	1.037	8.744	0.019466515594438	0.130371168052318	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Unassigned	0.045	0.027	0.079	0.031	0.052	0.04	0.039	0.03	0.022	0.046	0.029	0.012	0.027	0.025
