OTUID	logFC	logCPM	PValue	FDR	level	Kingdom	Phylum	Class	Order	Family	Genus	Species	MeanA	MeanB	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6
ASV_1042	-2.348	7.141	0.002154194744649	0.0352934932103802	Depleted	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Aquihabitans	Aquihabitans_daechungensis	0.002	0.016	0.003	0.008	0.003	0	0	0	0.006	0.009	0.006	0.015	0.024	0.035
ASV_1235	-1.68	7.57	0.00216362423631958	0.0352934932103802	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Unassigned	0.006	0.022	0.012	0.003	0	0.005	0.003	0.011	0.025	0.021	0.029	0.025	0.018	0.016
ASV_916	-2.595	8.044	0.00216906181657508	0.0352934932103802	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Unassigned	0.005	0.044	0	0.011	0.005	0.008	0.003	0.003	0.172	0.006	0.009	0.006	0.021	0.047
ASV_1932	-2.467	6.628	0.00217231987085167	0.0352934932103802	Depleted	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.008	0.003	0	0	0	0	0.003	0.016	0.009	0.003	0.003	0.009	0.009
ASV_1803	-3.776	6.339	0.00220042957693297	0.035530862861887	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned	0	0.005	0	0	0	0	0	0	0.006	0.015	0.006	0	0.003	0
ASV_1603	-4.138	7.075	0.0022270361566528	0.0357412144165255	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Unassigned	Unassigned	0	0.018	0	0.003	0	0	0	0	0.056	0.037	0	0	0	0.013
ASV_2910	-2.288	6.96	0.00231377764411545	0.0369082591473447	Depleted	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unassigned	Unassigned	Unassigned	Unassigned	0.002	0.013	0	0.003	0.003	0	0	0.005	0.009	0.009	0.015	0.006	0.006	0.032
ASV_2898	-3.474	6.251	0.00233640640144853	0.0370447087265816	Depleted	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0.004	0	0	0	0	0	0	0.003	0.009	0	0.003	0.003	0.006
ASV_2153	-2.748	6.46	0.00237434118213877	0.0374207544394566	Depleted	Bacteria	Chloroflexi	Chloroflexia	Unassigned	Unassigned	Unassigned	Unassigned	0	0.006	0	0	0.003	0	0	0	0.006	0.009	0.003	0.003	0.009	0.006
ASV_1113	-2.464	7.931	0.0024584285894177	0.0385153812342107	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	0.005	0.035	0.009	0.008	0	0	0.003	0.011	0.022	0.082	0.02	0.055	0	0.028
ASV_1822	-2.401	6.829	0.00247515552660893	0.0385479842960634	Depleted	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.011	0.006	0	0	0.003	0	0	0.009	0.003	0.009	0.006	0.021	0.016
ASV_204	-1.35	9.169	0.00269236252827025	0.040971074330536	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Unassigned	Unassigned	0.026	0.083	0.043	0.028	0.044	0.019	0.016	0.008	0.088	0.064	0.117	0.086	0.052	0.089
ASV_1268	-2.797	7.21	0.00269300754528219	0.040971074330536	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces_bullii	0.002	0.019	0.006	0.006	0	0	0	0	0.075	0.009	0.009	0.003	0.009	0.009
ASV_1992	-2.621	6.687	0.00274852119765869	0.041575332139297	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Ohtaekwangia_koreensis	0.001	0.009	0.003	0.003	0	0	0	0	0.025	0.009	0.009	0.003	0.003	0.006
ASV_709	-2.447	7.816	0.00288094302048088	0.04259911252756	Depleted	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned	0.005	0.03	0.006	0.008	0.003	0.003	0	0.008	0.016	0.003	0.038	0.08	0.04	0.003
ASV_289	-1.205	9.426	0.00294238364737376	0.0430241875549319	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Unassigned	Unassigned	0.035	0.097	0.055	0.039	0.042	0.021	0.023	0.027	0.056	0.15	0.091	0.08	0.091	0.117
ASV_2363	-3.599	6.285	0.00297326729102654	0.0432355774032147	Depleted	Bacteria	Bacteroidetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0.005	0	0	0	0	0	0	0.013	0.003	0	0	0.009	0.003
ASV_1005	-1.85	7.049	0.00306469515951975	0.0443202069222856	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	0.003	0.013	0.009	0.003	0	0.003	0	0.003	0.019	0.012	0.015	0.015	0.006	0.013
ASV_777	-1.981	7.668	0.00308538089017084	0.0443755328028942	Depleted	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.005	0.027	0.009	0	0.005	0	0.005	0.011	0.072	0.012	0.009	0.018	0.021	0.032
ASV_2367	-4.116	6.464	0.00329563241401598	0.0468870514253517	Depleted	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unassigned	0	0.007	0	0	0	0	0	0	0.031	0	0	0	0.006	0.006
ASV_2177	-2.459	7.03	0.00338514575698497	0.0476454739699703	Depleted	Bacteria	Proteobacteria	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus	Oligoflexus_tunisiensis	0.002	0.014	0.006	0.006	0	0	0	0	0.022	0.027	0.006	0	0.015	0.016
ASV_2167	-2.623	6.698	0.00346895340409137	0.0485653476572791	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	0.001	0.009	0	0	0	0.003	0	0.003	0.022	0.009	0.006	0.012	0	0.006
ASV_2483	-5.592	7.139	0.00353845475659713	0.0492762588326119	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Paenibacillus_odorifer	0	0.017	0	0	0	0	0	0	0	0	0	0.102	0	0
ASV_881	-3.531	7.874	0.00368885036014447	0.0495359905505114	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.003	0.037	0.015	0	0	0	0	0	0.1	0	0.006	0.092	0.003	0.022
ASV_310	-1.289	9.125	0.00380184763578951	0.050794228311665	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned	0.026	0.081	0.024	0.034	0.023	0.032	0.021	0.022	0.075	0.079	0.032	0.105	0.04	0.155
ASV_540	-2.319	8.709	0.00386807506707444	0.0514118354046932	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	Shinella_kummerowiae	0.011	0.066	0.003	0.028	0.01	0.005	0.003	0.016	0.013	0.232	0.015	0.009	0.091	0.038
ASV_764	-2.783	7.838	0.00390667442284903	0.0514118354046932	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Cryobacterium	Cryobacterium_arcticum	0.004	0.032	0.009	0	0.005	0	0	0.008	0.013	0.018	0.05	0	0.103	0.009
ASV_1439	-2.056	7.683	0.00407964811867293	0.0531566032096394	Depleted	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.005	0.028	0.006	0.011	0.008	0	0	0.005	0.066	0.009	0.02	0.003	0.021	0.051
ASV_2067	-2.023	6.677	0.0041428887750735	0.0537146958423323	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	0.001	0.008	0	0	0	0.003	0.003	0.003	0.009	0.009	0.006	0.006	0.009	0.009
ASV_2165	-2.375	6.605	0.00417808822154787	0.0539055303878138	Depleted	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unassigned	Unassigned	Aridibacter	Aridibacter_famidurans	0.001	0.008	0	0	0.003	0	0.003	0	0.009	0.003	0.006	0.009	0.003	0.016
ASV_1645	-2.887	6.807	0.00446712971420141	0.0573535873550152	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	0.001	0.011	0.006	0	0	0	0	0	0.003	0.003	0.012	0.003	0.033	0.009
ASV_612	-1.537	8.078	0.00458317044468175	0.0585577893708852	Depleted	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.01	0.035	0.009	0.014	0.008	0.013	0.01	0.003	0.025	0.07	0.029	0.037	0.03	0.016
ASV_2362	-3.479	6.758	0.0048190496543758	0.0609795129342169	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes	Actinoplanes_xinjiangensis	0	0.011	0	0	0	0	0	0.003	0.047	0.003	0.009	0	0	0.009
ASV_1420	-2.463	6.857	0.0049010851689132	0.0614269341170455	Depleted	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.011	0.003	0	0	0.003	0	0.003	0.009	0.009	0.006	0	0.03	0.013
ASV_1704	-2.598	6.893	0.00493058648161924	0.0615038086238002	Depleted	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned	0.001	0.012	0	0.008	0	0	0	0	0.013	0.021	0.009	0	0.006	0.025
ASV_106	-1.623	10.81	0.00497656525400972	0.0617845271158187	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	0.079	0.274	0.159	0.087	0.055	0.08	0.049	0.044	0.069	0.14	0.711	0.437	0.125	0.164
ASV_2736	-3.991	7.002	0.00510791594676192	0.062898420437003	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Unassigned	Unassigned	0	0.014	0	0	0.003	0	0	0	0.009	0	0	0.065	0	0.013
ASV_1995	-4.5	7.283	0.00512926469704657	0.062898420437003	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_chlororaphis_subsp._piscium	0	0.019	0	0	0	0.003	0	0	0.003	0	0.003	0.111	0	0
ASV_1533	-2.546	6.657	0.00519355492807653	0.0632844285680436	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	0.001	0.009	0.003	0.003	0	0	0	0	0.016	0	0.006	0.009	0.003	0.019
ASV_296	-1.722	9.089	0.00523170762126067	0.0632987776696982	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium_pusense	0.02	0.08	0.04	0.011	0.013	0.034	0.013	0.011	0.019	0.088	0.02	0.157	0.143	0.054
ASV_2529	-2.825	6.481	0.00524283188905555	0.0632987776696982	Depleted	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.007	0.003	0	0	0	0	0	0.013	0	0.006	0.003	0.003	0.016
ASV_2543	-1.448	8.266	0.00530726356648194	0.0635250796982682	Depleted	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Aquabacterium	Aquabacterium_parvum	0.012	0.041	0.009	0.011	0.005	0.008	0.013	0.025	0.034	0.04	0.015	0.037	0.073	0.047
ASV_1607	-2.308	7.378	0.00531160480336653	0.0635250796982682	Depleted	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned	0.003	0.02	0.003	0.014	0	0.003	0	0	0.025	0.058	0.015	0.006	0.012	0.006
ASV_1376	-2.049	6.844	0.00533398275581963	0.0635250796982682	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	0.002	0.011	0	0.006	0	0.003	0	0.003	0.022	0.006	0.003	0.012	0.006	0.016
ASV_1840	-1.997	6.835	0.00541401913262724	0.0639485557225679	Depleted	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned	0.002	0.01	0	0.003	0.003	0.003	0	0.003	0.009	0.021	0.012	0.006	0.006	0.006
ASV_2460	-1.793	7.246	0.00541813371053672	0.0639485557225679	Depleted	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unassigned	0.004	0.017	0.003	0.006	0	0.003	0	0.011	0.034	0.012	0.006	0.012	0.018	0.019
ASV_376	-1.252	9.171	0.00572507130186382	0.0664453489818151	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Unassigned	0.027	0.082	0.024	0.028	0.013	0.021	0.031	0.046	0.097	0.04	0.108	0.086	0.036	0.127
ASV_2474	-3.315	6.212	0.00573088531701082	0.0664453489818151	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	0	0.004	0	0	0	0	0	0	0.003	0.003	0.006	0	0.009	0
ASV_534	-3.05	8.8	0.00579987078409936	0.0664453489818151	Depleted	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Unassigned	Unassigned	0.007	0.075	0.006	0	0.018	0	0.016	0	0.013	0.04	0	0.259	0.015	0.123
ASV_2893	-3.331	6.217	0.00580639447789418	0.0664453489818151	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	0	0.004	0	0	0	0	0	0	0.003	0	0.009	0.006	0.003	0
ASV_2089	-2.023	6.669	0.00586714361940088	0.0668498788149918	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.008	0.003	0.003	0.003	0	0	0	0.013	0.012	0.006	0.003	0.009	0.006
ASV_1093	-1.542	7.788	0.00601145741406143	0.0676160509137165	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Unassigned	0.007	0.028	0.009	0.008	0.005	0.011	0.008	0.003	0.034	0.034	0.012	0.034	0.006	0.047
ASV_2433	-2.086	6.865	0.00609253632189258	0.0682364068051969	Depleted	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned	0.002	0.011	0.003	0.003	0.003	0	0	0.003	0.031	0.009	0.006	0.003	0.006	0.013
ASV_2597	-1.779	7.324	0.00625365982036173	0.0692245559313639	Depleted	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6	Unassigned	0.004	0.019	0.006	0.014	0	0	0	0.005	0.025	0.021	0.012	0.006	0.015	0.032
ASV_2478	-2.376	6.815	0.00631431436914803	0.0695367172368101	Depleted	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.011	0.006	0	0	0	0	0.003	0.013	0.015	0.012	0	0.003	0.022
ASV_968	-3.198	8.363	0.00651714276417204	0.0711747707688831	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Unassigned	Unassigned	0.005	0.05	0.009	0.006	0	0.003	0.008	0.003	0	0.015	0.006	0.262	0	0.019
ASV_670	-1.988	7.943	0.00671907326463681	0.0719914379461654	Depleted	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula	Pirellula_staleyi	0.007	0.034	0.003	0.025	0.008	0.003	0.003	0	0.056	0.061	0.044	0.003	0.021	0.019
ASV_1463	-1.91	7.079	0.00677090384134756	0.0719914379461654	Depleted	Bacteria	Verrucomicrobia	Spartobacteria	Unassigned	Unassigned	Spartobacteria_genera_incertae_sedis	Unassigned	0.003	0.014	0.003	0.003	0	0.003	0.003	0.005	0.041	0.006	0.012	0.006	0.009	0.013
ASV_1907	-2.041	7.474	0.00683286863603887	0.0719914379461654	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.004	0.022	0.021	0.006	0	0	0	0	0.038	0.021	0.02	0.009	0.03	0.013
ASV_1973	-1.836	7.036	0.00684456749003974	0.0719914379461654	Depleted	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Blastopirellula	Blastopirellula_cremea	0.003	0.013	0	0.008	0.005	0.003	0	0	0.016	0.012	0.012	0.003	0.012	0.025
ASV_1263	-1.808	7.576	0.00685052581078548	0.0719914379461654	Depleted	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	Opitutus_terrae	0.005	0.024	0.009	0	0.01	0	0.005	0.005	0.009	0.015	0.02	0.012	0.024	0.06
ASV_638	-1.656	7.865	0.00686544488012443	0.0719914379461654	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	0.007	0.029	0.009	0.006	0.003	0.008	0.013	0.005	0.022	0.009	0.067	0.031	0.024	0.019
ASV_1634	-1.645	7.062	0.00693516844269346	0.0720485572822245	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	0.003	0.013	0.006	0.008	0	0.003	0	0.003	0.022	0.015	0.006	0.009	0.012	0.016
ASV_2081	-3.107	6.163	0.00696330627779184	0.0720485572822245	Depleted	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	Leptospira	Unassigned	0	0.003	0	0	0	0	0	0	0.003	0	0.006	0.003	0.003	0.003
ASV_1480	-1.725	7.41	0.00699565719207178	0.0720485572822245	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces_seranimatus	0.005	0.019	0.009	0.008	0.005	0.003	0	0.003	0.016	0.043	0.023	0.006	0.012	0.016
ASV_2896	-3.196	6.625	0.00703604056407946	0.0720485572822245	Depleted	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned	0.001	0.009	0.003	0	0	0	0	0	0.022	0.021	0	0.006	0	0.003
ASV_1961	-1.836	6.771	0.00704145665215983	0.0720485572822245	Depleted	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.002	0.009	0	0.003	0.003	0	0.005	0	0.009	0.009	0.009	0.006	0.006	0.016
ASV_1506	-1.616	7.532	0.00706251055426061	0.0720485572822245	Depleted	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Terrimonas	Unassigned	0.006	0.022	0.015	0.003	0.003	0.003	0.003	0.008	0.047	0.015	0.029	0.012	0.012	0.016
ASV_2682	-1.83	7.284	0.00721231554254718	0.0730108250307084	Depleted	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6	Unassigned	0.004	0.018	0	0.006	0.008	0	0.005	0.003	0.034	0.015	0.006	0.006	0.012	0.035
ASV_1189	-2.082	6.999	0.00756383773662996	0.0759848126824811	Depleted	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	Opitutus_terrae	0.002	0.013	0	0.011	0	0	0	0.003	0.016	0.006	0.023	0.015	0.009	0.006
ASV_1405	-2.458	7.351	0.00760150266991271	0.0760728328030808	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Bacillus_plakortidis	0.003	0.021	0.003	0.006	0	0.003	0	0.005	0	0.024	0.006	0.022	0.003	0.07
ASV_1658	-1.69	7.084	0.00767174397412913	0.0764849626511662	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Unassigned	0.003	0.014	0.003	0.008	0.003	0.003	0	0.003	0.025	0.018	0.012	0.003	0.009	0.016
ASV_1965	-2.618	6.899	0.00779698630713216	0.0770666927209513	Depleted	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Blastopirellula	Blastopirellula_cremea	0.001	0.012	0	0.008	0	0	0	0	0.013	0.034	0.006	0	0.006	0.016
ASV_1657	-2.789	6.762	0.00787440717427983	0.0770666927209513	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.001	0.011	0	0.003	0	0	0	0.003	0.044	0.006	0	0.003	0.006	0.006
ASV_1606	-1.838	6.901	0.00787649709040117	0.0770666927209513	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	0.002	0.011	0.003	0.006	0	0	0	0.005	0.019	0.012	0.003	0.009	0.006	0.019
ASV_1838	-1.923	6.798	0.00795765630695083	0.0771049959594495	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	0.002	0.01	0	0.006	0.003	0.003	0	0	0.009	0.018	0.006	0.003	0.012	0.009
ASV_2078	-3.41	6.7	0.00798501112946286	0.0771049959594495	Depleted	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0.01	0	0.003	0	0	0	0	0.006	0.043	0.003	0	0	0.006
ASV_311	-1.35	9.13	0.00801795728658813	0.0771049959594495	Depleted	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.025	0.079	0.03	0.025	0.036	0.032	0.018	0.008	0.109	0.088	0.07	0.135	0.049	0.022
ASV_1520	-1.837	6.772	0.00802688787723752	0.0771049959594495	Depleted	Bacteria	Verrucomicrobia	Subdivision3	Unassigned	Unassigned	Subdivision3_genera_incertae_sedis	Unassigned	0.002	0.009	0.003	0	0	0.003	0.003	0.003	0.009	0.006	0.009	0.003	0.015	0.013
ASV_1169	-1.987	7.091	0.00862858532873476	0.0819871356867505	Depleted	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.003	0.014	0.003	0.011	0	0	0	0.003	0.022	0.031	0.009	0.012	0.006	0.006
ASV_2253	-2.174	6.72	0.00903247981850071	0.0855161398643664	Depleted	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.009	0	0.006	0	0.003	0	0	0.016	0.015	0.003	0.003	0.003	0.016
ASV_2385	-2.329	6.792	0.0090901560296251	0.0856205704119459	Depleted	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned	0.001	0.01	0.003	0.003	0.003	0	0	0	0.028	0.006	0.003	0.018	0.003	0.003
ASV_1969	-2.02	6.684	0.00910857132041978	0.0856205704119459	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Chryseolinea	Chryseolinea_serpens	0.001	0.008	0	0	0.005	0	0.003	0	0.006	0.006	0.009	0.012	0.003	0.013
ASV_1910	-2.367	6.81	0.00920468713936817	0.0857106311026955	Depleted	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.01	0.006	0	0	0	0	0.003	0.013	0.012	0	0.022	0.012	0.003
ASV_2211	-2.418	6.811	0.00934286631085057	0.0859805039516039	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	0.001	0.011	0	0.008	0	0	0	0	0.009	0.003	0.006	0.012	0.003	0.032
ASV_1127	-2.291	7.807	0.00949699133372079	0.0870943595482687	Depleted	Bacteria	Chloroflexi	Chloroflexia	Unassigned	Unassigned	Unassigned	Unassigned	0.005	0.03	0.003	0.011	0	0.003	0	0.014	0.019	0.024	0.099	0.003	0.003	0.032
ASV_1148	-2.879	7.661	0.00956041828124477	0.087371600403598	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	Unassigned	0.003	0.031	0.003	0	0	0.005	0.005	0.003	0	0.003	0.006	0.015	0.003	0.158
ASV_2143	-2.522	6.853	0.00962467602034853	0.0873720654337355	Depleted	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned	0.001	0.011	0	0.008	0	0	0	0	0.006	0.031	0.012	0	0.009	0.009
ASV_2083	-3.232	8.062	0.00962686131298757	0.0873720654337355	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.004	0.039	0.003	0.017	0.003	0	0	0	0.009	0.006	0.009	0.206	0	0.003
ASV_666	-1.714	7.718	0.00967187152951586	0.08745230558326	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	0.007	0.026	0.024	0.011	0.005	0	0	0	0.022	0.018	0.038	0.031	0.018	0.028
ASV_886	-1.628	8.046	0.009756623540232	0.0876431165798315	Depleted	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	Unassigned	0.008	0.035	0.003	0.006	0.029	0	0.008	0.005	0.028	0.034	0.032	0.015	0.043	0.06
ASV_2906	-4.174	6.493	0.00987169436965152	0.0883751686425945	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_2	Terribacillus	Unassigned	0	0.008	0	0	0	0	0	0	0.044	0	0	0	0.003	0
ASV_1198	-1.83	7.151	0.0100052346446742	0.0890987381682974	Depleted	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.003	0.015	0.006	0.008	0.003	0.003	0	0	0.022	0.021	0.003	0.025	0.012	0.006
ASV_2056	-2.131	6.71	0.0100202228335167	0.0890987381682974	Depleted	Bacteria	Bacteroidetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.009	0.003	0.003	0	0	0	0.003	0.009	0.009	0.02	0.003	0.006	0.003
ASV_1446	-1.834	7.174	0.0101873505730128	0.0899768681482207	Depleted	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned	0.003	0.015	0.003	0	0.003	0.008	0	0.005	0.025	0.003	0.026	0.015	0.006	0.016
ASV_1801	-3.136	7.614	0.0104591111395037	0.0915699262506855	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Paenibacillus_barcinonensis	0.002	0.027	0	0.003	0	0.008	0	0.003	0.009	0.146	0.003	0	0.003	0.003
ASV_1347	-1.426	7.588	0.0104720926297326	0.0915699262506855	Depleted	Bacteria	Acidobacteria	Acidobacteria_Gp17	Unassigned	Unassigned	Gp17	Unassigned	0.006	0.023	0.006	0.006	0.01	0	0.005	0.011	0.041	0.015	0.015	0.009	0.03	0.025
ASV_1905	-1.427	7.361	0.0105175541327576	0.0916629221106559	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.005	0.017	0.003	0.006	0.003	0.003	0.005	0.011	0.009	0.024	0.02	0.015	0.012	0.022
ASV_2618	-1.93	7.08	0.0105899522721305	0.0918522935064622	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces_fimbriatus	0.003	0.014	0.006	0.006	0.003	0	0	0.003	0.003	0.037	0.009	0.009	0.009	0.016
