Order	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Chloroflexi|Chloroflexia|Unassigned	0.173754000914495	0.335608009844502	0.129802699896158	0.233347475604582	0.160497023039089	0.142185278355026	0.259431750695465	0.451577469945689	0.374531835205993	0.246305418719212	0.161182409829086	0.291010311887139	0.324184136589583	0.221799746514575	0.27163368257664	0.470504072198987	0.12456335129573	0.221172487234798
Bacteria|Chloroflexi|Unassigned|Unassigned	0.612711476909008	0.62646828504307	0.155763239875389	0.442829868476877	0.336526016049702	0.363666192715739	0.503235082674335	0.564471837432111	0.427200374531835	0.42487684729064	0.422723678608357	0.471310179034605	0.548411497730711	0.250844951415294	0.629192305560175	0.429231785163989	0.208508218473287	0.322201894984026
Bacteria|Firmicutes|Bacilli|Bacillales	1.28029263831733	1.11589663273297	0.747663551401869	2.8505515485787	0.517732332384157	1.18396587553319	4.06651455005782	2.3616281198511	1.9311797752809	2.66317733990148	1.44455933337388	4.17220218890365	0.626755997406527	0.303654414871145	0.817672820001109	0.668611049966982	0.435971729535054	0.813696311061355
Bacteria|Firmicutes|Clostridia|Clostridiales	0.00304831580551745	0.545363015997315	0.0181723779854621	0.0106067034365719	0.0103546466476831	0.00273433227605819	0.0250054699465508	0.00915359736376396	0.0790028089887641	0.021551724137931	0.00912353263183505	0.0537736445878408	0.00270153447157986	0.0132023658639628	0.0083153168135706	0.00550297160466652	0.0108315957648461	0.15837042295825
Bacteria|Ignavibacteriae|Ignavibacteria|Ignavibacteriales	0.0060966316110349	0.00839020024611254	0	0.00795502757742893	0	0.0328119873126982	0.0062513674866377	0.00610239824250931	0	0.0892857142857143	0	0	0	0	0.0055435445423804	0	0.00270789894121151	0.0191136717363405
Bacteria|Nitrospirae|Nitrospira|Nitrospirales	0.0548696844993141	0.0503412014766752	0.0285565939771547	0.0371234620280017	0.0232979549572871	0.0382806518648146	0.0781420935829713	0.0427167876975651	0.0614466292134831	0.0400246305418719	0.0973176814062405	0.0790788890997659	0.0486276204884374	0.0448880439374736	0.0582072176949942	0.074290116662998	0.0541579788242303	0.0655325888103105
Bacteria|Planctomycetes|Planctomycetia|Planctomycetales	0.0182898948331047	0.106275869784092	0.0545171339563863	0.0212134068731438	0.0232979549572871	0.0464836486929892	0.21879786203232	0.335631903338012	0.210674157303371	0.083128078817734	0.179429475092756	0.237236667299298	0.108061378863194	0.0844951415293621	0.13304506901713	0.101804974686331	0.0758211703539224	0.084646260546651
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales	1.4144185337601	1.21657903568632	1.21235721703011	1.1720407297412	1.37457934247994	1.47927376134748	1.23777076235427	0.985537316165253	0.825140449438202	0.923645320197044	1.39590049267076	1.10710444739672	0.926626323751891	1.20933671313899	1.03387105715394	1.03731014747964	1.07232798071976	1.22873604019332
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales	11.4098460600518	10.5968229108401	14.4522326064382	12.4045396690709	14.3851928552938	13.297057858471	11.4962648079267	10.2733874412644	8.02902621722846	9.19334975369458	12.1251748677088	10.9824761181755	7.83174843311001	9.10171102661597	9.7566383945895	9.56966762051508	10.357713450134	10.3486879829615
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales	0.0152415790275873	0.0139836670768542	0.00259605399792316	0.00530335171828596	0.00258866166192079	0.0246089904845237	0.0156284187165943	0.0122047964850186	0.0117041198501873	0.0153940886699507	0.0182470652636701	0.0189789333839438	0.0162092068294791	0.00264047317279256	0.0055435445423804	0.00275148580233326	0.0162473936472691	0.00546104906752587
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales	0.673677793019357	0.72715068799642	0.490654205607477	0.437526516758591	0.23039088791095	0.516788800174997	1.25027349732754	0.726185390858607	0.678838951310861	0.661945812807882	0.641688461772398	0.882520402353388	0.534903825372812	0.451520912547529	0.734519651865403	0.778670482060313	0.395353245416881	0.655325888103105
Bacteria|Proteobacteria|Alphaproteobacteria|Sneathiellales	0.0670629477213839	0.0587314017227878	0.0649013499480789	0.0450784896054306	0.0465959099145742	0.0355463195887564	0.0687650423530147	0.0427167876975651	0.0614466292134832	0.0431034482758621	0.0517000182470653	0.0759157335357753	0.0999567754484547	0.0660118293198141	0.102555574034037	0.13482280431433	0.0297868883533267	0.0464189170739699
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales	1.81984453589392	1.70880411679159	3.21131879543095	2.7206194314807	2.96660626456122	2.59488132997922	1.46594567561654	1.36388600720083	1.17041198501873	1.42857142857143	1.73955355513655	1.75871449357879	1.07521071968878	1.52355302070131	1.2722434724763	1.94530046224961	1.77096590755233	1.46356115009693
Bacteria|Proteobacteria|Alphaproteobacteria|Unassigned	0.188995579942082	0.0978856695379796	0.106438213914849	0.116673737802291	0.16308568470101	0.112107623318386	0.225049229518957	0.155611155183987	0.1375234082397	0.181650246305419	0.130770634389636	0.19611564496742	0.0972552409768749	0.105618926911703	0.105327346305228	0.123816861104997	0.121855452354518	0.172023045627065
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales	25.1364121322969	16.8503188276094	22.2819314641745	25.0477301654646	32.7672793165933	27.9339385322104	14.468790047823	12.6197595655092	18.5159176029963	18.6206896551724	17.7209415485676	15.7873094198773	19.1971039550465	22.1298056611745	17.6090692388713	18.7156064274708	20.1061496384955	18.3736995876908
Bacteria|Proteobacteria|Betaproteobacteria|Methylophilales	0.210333790580704	0.310437409106164	0.137590861889927	0.137887144675435	0.403831219259643	0.445696160997484	0.146907135935986	0.360041496308049	0.181413857677903	0.20628078817734	0.231129493339821	0.14866831150756	0.264750378214826	0.332699619771863	0.468429513831144	0.266894122826326	0.238295106826613	0.218441962701035
Bacteria|Proteobacteria|Betaproteobacteria|Unassigned	1.10958695320835	0.827833090949771	1.00467289719626	0.835277895630038	0.711881957028216	1.18123154325714	1.0439783702685	0.775004576798682	1.0124063670412	1.30849753694581	0.872817955112219	0.9457835136332	0.788848065701318	0.826468103084073	1.0172404235268	0.880475456746643	0.744672208833166	0.947492013215739
Bacteria|Proteobacteria|Deltaproteobacteria|Bdellovibrionales	0.15546410608139	0.170600738337622	0.23883696780893	0.283729316928299	0.673052032099405	0.221480914360713	0.187541024599131	0.204430341124062	0.242860486891386	0.314039408866995	0.218964783164041	0.158157778199532	0.278258050572725	0.586185044359949	0.216198237152836	0.165089148139996	0.259958298356305	0.166561996559539
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfuromonadales	0.0853528425544886	0.0531379348920461	0.0519210799584631	0.0901569792108613	0.0284752782811287	0.0410149841408728	0.168786922139218	0.109843168365167	0.0819288389513109	0.0892857142857143	0.136852989477526	0.123363066995635	0.0837475686189756	0.0765737220109844	0.127501524474749	0.0715386308606648	0.0460342820005957	0.144717800289436
Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales	1.17969821673525	0.95648282805683	1.00207684319834	1.32318625371235	1.0587626197256	1.07459258449087	1.39092926577689	0.775004576798682	1.22308052434457	1.17918719211823	1.33811811933581	1.17669386980452	1.00497082342771	1.16444866920152	1.19463384888298	1.10334580673564	1.19418343307428	1.13316768151162
Bacteria|Proteobacteria|Deltaproteobacteria|Unassigned	1.36564548087182	1.49065891039266	0.812564901349948	0.829974543911752	0.727413926999741	2.19840314995078	1.38780358203357	0.973332519680234	1.14407771535581	1.24384236453202	1.09786509336415	1.57841462643133	1.03468770261509	1.19085340092945	1.2445257497644	1.24367158265463	0.953180427306453	1.25604128553095
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales	0	0	0.00259605399792316	0.00530335171828596	0	0	0.687650423530147	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales	6.68190824569425	2.72681507998658	4.15109034267913	4.87643190496394	8.05850375355941	4.1917313791972	4.38533429187635	5.571489595411	5.49215823970037	7.62931034482759	5.78127851103947	5.57031694818751	6.5188026799222	8.97760878749472	5.0335384444814	5.31862205591019	7.49546426927347	5.45012696939082
Bacteria|Proteobacteria|Gammaproteobacteria|Unassigned	0.841335162322817	0.769101689226983	0.680166147455867	0.620492151039457	0.587626197256019	0.607021765284917	1.20026255743444	0.854335753951303	0.839770599250936	0.689655172413793	0.842406179672769	1.17353071424053	0.672682083423384	0.649556400506971	0.97566383945895	0.792427911071979	0.609277261772591	1.07855719083636
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales	4.49626581313824	3.5490547041056	3.9797507788162	4.30101824352991	3.44033134869273	4.53078858142842	5.1229956552996	3.96655885763105	4.39782303370786	4.14100985221675	5.79952557630314	5.34256974758019	3.45796412362222	4.61290663286861	5.07511502854925	5.33513097072419	4.37054889111538	5.52112060726866
Bacteria|Proteobacteria|Unassigned|Unassigned	4.19448254839201	4.12238505425663	3.41381100726895	3.28277471361901	3.31089826559669	4.60461555288199	4.97296283562029	3.4783669982303	3.13963014981273	4.53817733990148	4.23940149625935	4.2892389447713	4.01988329371083	4.23003802281369	5.46039137424469	4.18776139115122	4.01310623087546	4.74019059061246
Bacteria|Spirochaetes|Spirochaetia|Spirochaetales	0.060966316110349	0.0279673341537085	0.103842159916926	0.0556851930420025	0.113901113124515	0.0410149841408728	0.0968961960428844	0.0915359736376396	0.117041198501873	0.166256157635468	0.115564746669911	0.1012209780477	0.0864491030905554	0.176911702577102	0.174621653084983	0.13482280431433	0.0595737767066533	0.147448324823199
Bacteria|Unassigned|Unassigned|Unassigned	1.71620179850633	1.53540664503859	0.758047767393562	1.45046669495121	0.911208904996117	1.18123154325714	1.49407682930641	1.84292426923781	1.5127574906367	1.60714285714286	1.30466516635241	1.34750427026001	1.74248973416901	1.05618926911703	1.42746271966295	1.24642306845697	1.41623114625362	1.17958659858559
Bacteria|Verrucomicrobia|Opitutae|Opitutales	0.00914494741655236	0.00839020024611254	0.0285565939771547	0.0106067034365719	0.0181206316334455	0.0218746582084655	0.0718907260963336	0.0518703850613291	0.0614466292134832	0.0523399014778325	0.127729456845691	0.192952489403429	0.0864491030905554	0.0554499366286439	0.14413215810189	0.0715386308606648	0.0460342820005957	0.0491494416077328
Bacteria|Verrucomicrobia|Spartobacteria|Unassigned	0.0121932632220698	0.0195771339075959	0.0129802699896158	0.00265167585914298	0.0103546466476831	0.0109373291042327	0.106273247272841	0.0335631903338012	0.0585205992509363	0.021551724137931	0.0334529529833952	0.123363066995635	0.0324184136589583	0.0343261512463033	0.0471201286102334	0.0412722870349989	0.0135394947060576	0.0245747208038664
Bacteria|Verrucomicrobia|Subdivision3|Unassigned	0.0426764212772443	0.0447477346459335	0.0207684319833853	0.0132583792957149	0.00258866166192079	0.0109373291042327	0.0468852561497828	0.0305119912125465	0.0263342696629214	0.0246305418719212	0.0304117754394502	0.0253052445119251	0.0270153447157986	0.018483312209548	0.0388048117966628	0.011005943209333	0.0108315957648461	0.0354968189389182
Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales	0.00304831580551745	0.00559346683074169	0.0285565939771547	0	0.00776598498576236	0.00546866455211637	0.0281311536898697	0.0335631903338012	0.032186329588015	0.0153940886699507	0.0425764856152302	0.0600999557158221	0.0324184136589583	0.042247570764681	0.013858861355951	0.0330178296279991	0.0216631915296921	0.00819157360128881
